migration_action_id,coordinate_candidate_id,canonical_spatial_point_id,planned_action,allocation_basis,identity_origin,requires_live_target_confirmation,existing_canonical_rows_destructively_updated,runtime_mode,effect_scope,status
spaction:nngla:8f724344287ce84e508dcba049f6d7887afb8c3652ce1ba4d1954ad815996b4e,coordcand:nngla:77054e6d491b4518628bb06e89be7c93ae375c51c0eb83c8e358ceac77e233e9,NG-SPT-001442,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:31645348b02bf0a7a76365c69335c061b3d7f13519e39b6c445c1aa75fd07143,coordcand:nngla:11d3ab3cc40de03b5087e034463c1d34f5c9869e3ac73c11a98e201ea50a1202,NG-SPT-001443,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:0ec18d4e423de413dced044257700952807abfc9461d1b776619520e6f1fb6b1,coordcand:nngla:948e8dd52ae980af89add3beb6c661316ba40be5eef7d09ea6efb824a4bf454d,NG-SPT-001444,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:ce0b07f20ba7cbff320bebfcc719e9616f2fcf39c74fc25b879209bd3f780f3c,coordcand:nngla:aee07113c41a2cadfeb1326b52467321dd30b59acaa35602ea89045de884ac62,NG-SPT-001445,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:8dd662aa6d9e28cd7f507cfe5f3a459408a8e18daa883a20a703eb0a03e26420,coordcand:nngla:4f2a10f6c9b1fbc08d4b1ef6311862cf8a16a23382cbb714ca0ca5f77542b6f7,NG-SPT-001446,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:34b9e01a7b72eaad1072ccf7d1042fca8e88921e2d95242897fadaf7701e2c81,coordcand:nngla:d044853711746084bbe0f3de337a812d8f8c53facfc1756c70083467cc5f7740,NG-SPT-001447,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:0c4770ab7aac3a4f64e28f952ca7242e7c5cd4f348f9780a04a6f15f83728576,coordcand:nngla:59edfc5ef6aa86306579fadd2f6f68cb22467952ced852d68796ffab631e5061,NG-SPT-001448,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:6f7f8a7da787457cb9d7f2d634150949fa71a9808df1c9b567b541e353e8301c,coordcand:nngla:717b85ee9f166f6df1a4ef219a9e1117b502cd8c5d44d4f4e5fae00f0077b97b,NG-SPT-001449,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:f23d7de62a09dcf53c5b3a93c93e4ce9f42ba351c2d882e028b9e9c1a45f4ef5,coordcand:nngla:e5ed40c4c7d5f119d72da3ef8466cfb4215aba0c3a58a1f092dd0196a7c0e2d8,NG-SPT-001450,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:0475c55fd73ad78963e7250b4516777ca9e869de0f458e89fc9aa57d64fd9a98,coordcand:nngla:849e6f2815214e28b0ce244cb4fc85a3827273e8623de5c5c4dd93ae2b999d3d,NG-SPT-001451,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:ab8c932b2445a9b32e2f49072c7737224e8ceaac8bbf7a539d6e67e6cc7fb34c,coordcand:nngla:bc0368f3808486c4a4d8ac106aa396937bdf7e2e7a2fb6161292ba2d65a8579a,NG-SPT-001452,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:6dba867c52a6293ccbc451a0e73d2d7f25120ce5097f6e8951a2a4641943f63b,coordcand:nngla:fc094fb1ecbb266ad17c4d644b2ab30c1aafbcac8706bd894ac6ba3f90c81287,NG-SPT-001453,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:56a4e352ebc71c4b85ae1a3f43d4aea232ac0c3b80508e3fa2d394ff83e371b4,coordcand:nngla:69eddbddf82b0b817a765618fecd92e510368c39707dab1e48b67207933219eb,NG-SPT-001454,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:38807a82e67cc6c2d8a15c4bea662d93655cb9a7f34610ae5d9e1be5f271886d,coordcand:nngla:dce828d249496c912046b5f865b94e0d74ccd9ded1632279a7c34d69e8dbd646,NG-SPT-000229,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:3d93a62dc7abc3862be70804e92f15c1bdc0a27e8b60144385aa7ebb9b29352e,coordcand:nngla:906c52343bcb7a41186f7dd5a3dfc57e5a59b09f40a4aaa15366aae32ae708f8,NG-SPT-000230,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:57f975448522dbb8cb16a763056b7fac9abea4acca06b55d8580477cb8d00f3f,coordcand:nngla:528bc4f079aefe17bd57a838e15e585f826b5f975b1db5f86176949f9ac2073d,NG-SPT-000231,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:f72f16138b62ad82e6d63a26c2db24cb5035007926b843e07b46ce4be123aa7c,coordcand:nngla:c3c296562d4ce6be622d1f2ae109e74ba456a2ce60cb5e582ae479a8e187de75,NG-SPT-000232,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:c2447fb6ae8ec7885977686ef826a79dcb2a14510b9466a4dc604ed50c7da364,coordcand:nngla:6d3853447b355579d3efda6d459b6da43cef0565c158875dc7bcd3cff40bdeb7,NG-SPT-000233,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:44097df6e028b2c67afda185ba7f53365db645ab363b0e15d47d217496acdcb6,coordcand:nngla:37daee04f1d610b479d4d4ea98a3583181d757ccdd1ddc9d882ef0875f66e602,NG-SPT-000234,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:4d3011f14c3fe0588786db839d81d23dcad74f22f28b622bc71afdf889c52b1a,coordcand:nngla:8b16224666891c2a2399834783063ff5ca2e114d1844a1196c4d62d2b755e1de,NG-SPT-000235,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:2db83ce8532dc9b2b78cdeba14cc733e3d464cbfd0163f186096693588dd17cd,coordcand:nngla:0726765dbc38e3997a994d6d7fa99d897b9aea08d5f374666729624442d8a796,NG-SPT-000236,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:0517674e82fc03ed42cd3df9fff9a66dfe1d23e73d27846688b66074628c0da3,coordcand:nngla:0072d44d71da4c103ca11715231cd60a7f07ba5ec7b95644c44d703093d7545f,NG-SPT-000237,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:75c224219e1fda66e35c2ac2a624a7fb8a6552580af91358cd8b77747f327c11,coordcand:nngla:b84790550942c7ba268bee03a0084f9d9ab7026d1d0bb7a63f0f7e2ff123b066,NG-SPT-000238,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:c51f36a1e9c8a8cb2aa6ad696baa180881bc17431bafa5db471ab49cc9cadb49,coordcand:nngla:239376bd3b1b951b888ce0819d02e351316a9c5c0f6b78d2be3b90e13ea5e3cd,NG-SPT-000239,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:8368f6bf131718f18c84e3abbca6ff3a97e10669f6dcdf4017fbd0c9c1a30cd4,coordcand:nngla:919d8751c8e7d9805ab34ce2122ef82a241919ce9ac162bfa82563b4c0f1a959,NG-SPT-000240,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:f6c483b586347d2ea0538799084c45c639ca91ebab5dd2bb6d73861487b2fe81,coordcand:nngla:e0192ea3a89262631372dcd1b4ae3e226fa0d795d56637765dfb8b40b1fcc79c,NG-SPT-000241,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:19ef480abfce0f19a8f543b4f4230f5d60e2c4e83d056a8d80cb0a7b4a4828a3,coordcand:nngla:98826bf97d38172482c73d8f2c0785fb1b16af6ac6902d2d2ef98b4768f796a0,NG-SPT-000242,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:cce4a0393094ecdb368d7f4f543d0de3632fc82eaed4e8aeb15e216549385f2e,coordcand:nngla:029042a6e6196a5b8d7f53d5a1b0ca13a701102e4c490a68e5ab1c1d6bb5979f,NG-SPT-000243,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:14c5280448c0a012b473c666b972633273ad65e38c4be7c61d57fa29fafc0e09,coordcand:nngla:16c4f4603956957ef870f7153560273750b31081b7ac4fdc9fd720ec2b31f39f,NG-SPT-000244,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:0944379ae1b0fa3e8189e39420c2011fbcfcb84e3079e65cda0657baa975bd47,coordcand:nngla:9b9aab08a54f9ff8b208d40b5c4f31ba53ca18e1d07a80a99775d9847de335e3,NG-SPT-000245,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:39ea7267883bbc643273adced9b8e956f3f292ed3ceaa936ac0a196aefd7aa4d,coordcand:nngla:5d4276ff5d38491bb5d5e7c1e5ce156d1f6cefeb911afbec0e8645ffe0aa5628,NG-SPT-000246,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:b0c2456828805739de3184356ccf4c6057dd080d89f04b31306564b710d5d9f2,coordcand:nngla:eeaca1629c1c7bcfc0afa4893a722e9fcf563e3dcbda3a46d6a3a15d102be7c3,NG-SPT-000247,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:eaf8f7d574c2a3ab4dcff2d3de4601963debfae04766b4d97dfeb325c1d7d46a,coordcand:nngla:246aa5960bc4a091e15a410e4518b539c1dc361f1d2b24c7bfd20f3bcd8d476c,NG-SPT-000248,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:29a1d8e5caa43bb4631be39977569e42391197e17404a5bc724c697b84263460,coordcand:nngla:44500ec3a22b93e40be65c96f87eb4ea8c105c17eb3f8db489b3e6842e5c696a,NG-SPT-000249,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:5905e6bdbd1d08082e0c75ced8692fe9437b4623e8e6a05c15d30e1db9d6f6ff,coordcand:nngla:f3e89c17371ff9d64315e3edc99a2a80ba2ce8d07c38789c890ddb4d7ae92562,NG-SPT-000250,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:af72728e538112b377a4e562ef965b0703e501106eab903f4d8c117bb4c3d0d0,coordcand:nngla:80e6dc391e1310327d74feb4b3d1db926a843338adb195ec5476d4a56151b829,NG-SPT-000251,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:090f150b9577d30fca564729ac8a8d0a13aad8800368927e13368a346543abc2,coordcand:nngla:ec117168dd44ce78e1c9f628fbfa286086737e7461579cedd42e5ed30a2e3fa9,NG-SPT-000252,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:5f7595af4ac205ae7df7c957e854ea5a568db489ab1faaaa0e819603d2088fc1,coordcand:nngla:661481f6b71ddf21c213e80444e74c604ea9856fdefcf150291f69a07a5c143e,NG-SPT-000253,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:ab1662a7a2279cf7178bbfeaef1a3646d5d0bdaad85f776778097cf21a3853cf,coordcand:nngla:57eeaacf918490f3acfe25186ed8095c044bd0938e424b90718449f6997c2baf,NG-SPT-000254,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:068f9e4b0b8b50d39b7cec8ad36bfae0400bb9594c031b0f581fe540154889f1,coordcand:nngla:752b8b0d34fc26c94d3d0eb0fbb893d07aaa24a0466e905bb7f79e53eee115e4,NG-SPT-000255,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:d3201d75a128a18a0e267a9efd9d2593f4866df84a7e88504d0e2c68b4f2f398,coordcand:nngla:abe3dae8f09129b2f4dcd92e869e08de38ad092af26ddc1570e8d360f5db6d3b,NG-SPT-000256,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:c1310dc18c4d7b3a0e39ed006b7726524b2350c67ba21b2c66d490c957449a8d,coordcand:nngla:4e5766e3871a4d413b926bc8df4eca9019b1623f1266f341260a1fe96b809d1d,NG-SPT-000257,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:e13f1c327ebf619424f071672d4cb3aa8932879281e4a57ea5e5439d33522b16,coordcand:nngla:4f5c18fb7fe747c7193e92da634409d2079530f392c2e25f6fc0b4e99b622887,NG-SPT-000258,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:c9b5eb9b86795f9525d02af248cfe5c05dfa6318dc64e44086979b1418317e88,coordcand:nngla:5fa0e39c59dbe69bb95248f02e1e20919b039a5cda2d521f7b7628cceb11bbce,NG-SPT-000259,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:60317a5a74bf959be04cc7b2f9734ca6b073451073c3c3de05d412d624994561,coordcand:nngla:0493bfd4dc3e9b13a6f107f0b261c767e27ddb131553a8de21359710dc756aec,NG-SPT-000260,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:14f3545389e60f1fb2b486f1eaf946cf332313aedbf3f66c7ff3dfe5401921b6,coordcand:nngla:4d53a8fb52f8a7c39ee8ca005ec2512de7096a65911332edcdd125fe4dc3e2bf,NG-SPT-000261,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:098c86cfdd159b1a1897282312e206df5da6c06df975085bb07f138e5a0a8164,coordcand:nngla:12743559e7d11fd3b760a04c1deca3c5fc7bb4b07c83b4f4dd8332e77f96bfe1,NG-SPT-000262,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:5de26523b45f1a7df7d4f4521997acc6ea47eb4b0ad97b02c992488028b9bd38,coordcand:nngla:68f9e6a607d799a11f508d30a247a8e25d875c45711a922e4f751ef37ec86aac,NG-SPT-000263,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:6b0cf5fde885e938e2cb6bbf4445a0f8650bd51881016f09a8c7c9d6dc076c58,coordcand:nngla:29143e8c7bdf6677f787cf4518dacc9fe6d975f2af5a07a32897bf0e1470e8e2,NG-SPT-001455,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:c4f64d4f20498c520842101753d84cf959b849e2b089c777489e42d0b040e8f1,coordcand:nngla:4f97acf9b0812122c60ecca68ccbb6b9a3ad6f8583f94dae63491b5e0a4a6532,NG-SPT-001456,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:825b754f2aa0beb13c7a52d729fef2c03e52bd51bd5d706960cb5f6f92f9d77a,coordcand:nngla:94dc60f51932735f2f326cebc2ec51c40f73af9c4b1d0828b8af1286204a571e,NG-SPT-001457,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:aae39e63c487264d3f168cf3c193aff3a3f461d457f8b8fba874272287e5ad8b,coordcand:nngla:7a2307871c7666e88333788726d5433ebae9687b1c3e1d1a85be1bed6da70a9c,NG-SPT-001458,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:e0739b20dd46c112f077441e406132209bafba666424fbe6358d58e3b1b6e261,coordcand:nngla:00ca21cfd022bb8c7c653d82688a5e71e5b9a92021af15d355cd892ca8c25a46,NG-SPT-001459,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:9276532b89baab5b7a6e934f5fc68d5ff412f30563fb5cdf391b04c102fe85d2,coordcand:nngla:71726cfc2982ba05d4d04aa004f1ff4a64b093636e558d4166cdd3d7aeea8be9,NG-SPT-001460,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:75ffd9f2f0612bdec44d0aa1f3f87b5ed26ef454f1a0bbef3176e697ed59b715,coordcand:nngla:d6539f5cce951608cd3b7d0093915e2229f2619f761c3af56657d394ddfb85e7,NG-SPT-001461,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:7174f25ee4fee80d805dc5301784b3e43ec9d3fed373d609c0b7e79667a02801,coordcand:nngla:78be7441730109018b2d94a0bd54ed298cf4fae0684f9190b11b6dced67f060a,NG-SPT-001462,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:b87c26b5f9dadacdc92e0f05a95bcc3f40b973cb87917942e0350c82d35ad42b,coordcand:nngla:158585bd5d3fb8d777ad67646ee0ccf22aa4aed3895627ffbca7720ccf0eea35,NG-SPT-001463,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:1f5dcb72d88c6298b998e22694d11a8e44c3346badc4cd6e41eaa01ebf0ab05d,coordcand:nngla:43cb1ee6f36cd34f2fde9f1abced862c2c129fb59425507bad6d623ae072ce2d,NG-SPT-001464,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:12246ddfa592a23437e865e607e1859d57f7a69086fc177ecfdcc3d99551df6f,coordcand:nngla:da4c37555269717c2ae4b4bdab31b7d0854d81b84e2f28edeea76e47354d771e,NG-SPT-001465,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:47b3116fe6a5d655d5526c47255174d7339d33d85ce1167fb37bf8f75729081e,coordcand:nngla:e19cd1783de29bc1f410b7a40add6e6a8e9da5915557092ae97b589ca8e98f2a,NG-SPT-001466,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:381522d846554609d8ccdbc8e43871c24930490ed36cf863b3d0ae2ea8c07a1f,coordcand:nngla:7e283c8c87cd254a85643c111725108d60063d1b44a21225d8b8d6ef849b4d4f,NG-SPT-001467,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
