persistence_qualification_id,coordinate_candidate_id,canonical_spatial_point_id,geometry_id,migration_action,source_verified,coordinate_valid,map_reconciled,crs_valid,precision_valid,containment_valid,topology_valid,topology_applicability,environment_resolved,environment_applicability,conflict_free,conflict_applicability,canonical_id_stable,geometry_assignment_valid,crosswalk_valid,effective_dating_valid,qualification_status,findings,runtime_effect_scope
NG-SPPERSIST-0000289,coordcand:nngla:d4931c6ce3ea345fc6fd58bec95d7bdae5e62bea7bbb5173f9a252755a074dd2,NG-SPT-001293,NG-GEO-001314,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000290,coordcand:nngla:0c205e71755755f3215d22f43dbdf376cd809c799d7b4d0a93a8436bddcfffe5,NG-SPT-001294,NG-GEO-001315,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000291,coordcand:nngla:d881603af1efc6544f408d097e5f7259d203d5f4fc8858216b24508e449022e0,NG-SPT-001295,NG-GEO-001316,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000292,coordcand:nngla:6b4a5d267be4cb436865f085c16476e03b1f7f10ad7c2d36be3566602e3ad145,NG-SPT-001296,NG-GEO-001317,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000293,coordcand:nngla:bc342c5f071c593c82a00fdc3e105690715dc5694a10c90d1a433459d8dfd13c,NG-SPT-001297,NG-GEO-001318,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000294,coordcand:nngla:31c5904694b77d80940d706b671d3b465fcc80dc5f544b5b09dd4b18d94f96fa,NG-SPT-001298,NG-GEO-001319,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000295,coordcand:nngla:87eeac6849d619c510dc8adc937b0d3f9438548c9ea5c573e18223f0983e5c48,NG-SPT-001299,NG-GEO-001320,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000296,coordcand:nngla:17ea247d3c5419b142b0d17b30e87a3ebf52d75eb91390f7640ab3ba4156701e,NG-SPT-001300,NG-GEO-001321,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000297,coordcand:nngla:7839cbf0916766a264719ba55024117db82ed842ad5bb23b13cdd6fa66e999c4,NG-SPT-001301,NG-GEO-001322,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000298,coordcand:nngla:a79c1510f4b132e1b69e17bad446aee8ce1b1900cc8f9349247a08d0a6cf3a3a,NG-SPT-000101,NG-GEO-000122,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000299,coordcand:nngla:6d625720cb9633d10e4570f6160a61c5d7cdcb24684c4faae08cc717bd25dd80,NG-SPT-000102,NG-GEO-000123,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000300,coordcand:nngla:9b2b1b464d9f0d0053d7b2b3f8721f4007808d2ac793ab5739be8ccf1a0ae262,NG-SPT-000103,NG-GEO-000124,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000301,coordcand:nngla:924d75fe6d27d2e35e3ff766784acd6f84cfa55c058025e9b59e9bc4cef63bc0,NG-SPT-000104,NG-GEO-000125,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000302,coordcand:nngla:2a019d647263fa2afe30888ffd029c4170bf000b53ca1567d7e90fd3acd25f9d,NG-SPT-000105,NG-GEO-000126,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000303,coordcand:nngla:72ad4175742552062bb467c421624f6058eb2ad88155fa36582ca2305f50d771,NG-SPT-000106,NG-GEO-000127,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000304,coordcand:nngla:de44c5facd8645094d7287154239d84582e1a5f32b9dbdb839700626bae1d592,NG-SPT-000107,NG-GEO-000128,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000305,coordcand:nngla:dab1cb5bd582a909b97885ab2e40d860dc48a7155a466b79e0c23c96eac42c22,NG-SPT-000108,NG-GEO-000129,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000306,coordcand:nngla:b901843fa8cf7eb687054612469e171a15f00d1fc29a210fe1096cf501aaf734,NG-SPT-000109,NG-GEO-000130,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000307,coordcand:nngla:4e19cd344e8a71038816673201692deb0857788607ead4e1ab468e7e1dc243d9,NG-SPT-000110,NG-GEO-000131,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000308,coordcand:nngla:65c78cbd49935232a872bf7d4fa9fe1babe731572635b2d23e82709e9644b13a,NG-SPT-000111,NG-GEO-000132,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000309,coordcand:nngla:7c15286b8efc8dea486516a4a52e5d76d63eaaf8798aba02e9dbb6cdeca603d8,NG-SPT-000112,NG-GEO-000133,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000310,coordcand:nngla:6624b751bef4c1bdfff57f25ce6dc581d740160072b22467a6d135d593c60873,NG-SPT-000113,NG-GEO-000134,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000311,coordcand:nngla:e8947f3726455238702c0bb1b9c41b824696ef1df5740490f63ec0d304e496be,NG-SPT-000114,NG-GEO-000135,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000312,coordcand:nngla:41716375032ce827859773d5147cd392dfe13e93c5c85379525f904f893f9182,NG-SPT-000115,NG-GEO-000136,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000313,coordcand:nngla:ce90972f9c8b69d1d2357abfd9d61dc36013ff942e6255daab1f043ca1d4a05e,NG-SPT-000116,NG-GEO-000137,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000314,coordcand:nngla:7178be26c6b6768a44ce5ac5ed9a1ec009e393cc6c045af8cc08ec138decd0d8,NG-SPT-000117,NG-GEO-000138,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000315,coordcand:nngla:6149a5a46cd0ff00233b07431efe5af8c87dcc371028fb0e11259e94656b87d0,NG-SPT-000118,NG-GEO-000139,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000316,coordcand:nngla:6384b85ad7e34a0c82b0e43bcc9d12af10738223e6bc0ada9220f20df5ffacbd,NG-SPT-000119,NG-GEO-000140,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000317,coordcand:nngla:c030a0c507e97c769f28c2b172bc40eb300e3285befc86c060e6701cfa971065,NG-SPT-000120,NG-GEO-000141,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000318,coordcand:nngla:14e96ccf50eb2365046496a0252ac0dd2d5ce68eddaed6a9701f7e64d6c2e4d2,NG-SPT-000121,NG-GEO-000142,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000319,coordcand:nngla:2ef24e5aa212779b31e21657a7d379ba0291c5084856da583655fe641ea7d297,NG-SPT-000122,NG-GEO-000143,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000320,coordcand:nngla:d6394fab636f42097098d5b2b539c7dde6442419926e4aceaca36d561cf765ed,NG-SPT-000123,NG-GEO-000144,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000321,coordcand:nngla:137d2232874fc44fc860e810127def55b916474d4acf3156505f78a4cb4fd37c,NG-SPT-000124,NG-GEO-000145,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000322,coordcand:nngla:754215b480cc1e41ea6c548072a7a3797b5417c35b53d89f22042ea8079bd23c,NG-SPT-000125,NG-GEO-000146,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000323,coordcand:nngla:8279d8e889267a1dbcf8e1378fa76c9fcd231040be5f8811df31b1c0dc8d0c7e,NG-SPT-000126,NG-GEO-000147,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000324,coordcand:nngla:a2298a77288137dccd76973647e0a3f2710c231998ee75579750ef42139cd102,NG-SPT-000127,NG-GEO-000148,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000325,coordcand:nngla:cfe37035e43acc46d0d0e1eb2edbb963393c00a0be92e98ea08cccae9f5241a0,NG-SPT-000128,NG-GEO-000149,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000326,coordcand:nngla:5888bf566bf0d983df0442c8db887898e3b868dc86a2b0c2ae959bf052a5e3f9,NG-SPT-000129,NG-GEO-000150,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000327,coordcand:nngla:424d85ec58a298d17783fbf21fef691922c24490bdea3619295d21cc87338c1c,NG-SPT-000130,NG-GEO-000151,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000328,coordcand:nngla:a7aa2e2efbce8e0120f72afaaca628997a422e1911ba619dcf96b05bce5929fa,NG-SPT-000131,NG-GEO-000152,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000329,coordcand:nngla:bdd99ecd8b316ca3636cc59d2dea9bb59748954f44c12ea9af61a1e663fdeb7d,NG-SPT-001302,NG-GEO-001323,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000330,coordcand:nngla:c685bd50fdbf8c8745d4f728f6f33db2bdc3986ab89e61c1e62fcc2f51ff61a0,NG-SPT-001303,NG-GEO-001324,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000331,coordcand:nngla:527c8003f34ffb5237fb67776ba115c9a3190024ebb455516fa51b82b2361a99,NG-SPT-001304,NG-GEO-001325,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000332,coordcand:nngla:6349f243aff89e1fbd3a6f470b07e34450d6838a12ea00c1e48cbfef8f750e3d,NG-SPT-001305,NG-GEO-001326,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000333,coordcand:nngla:f9e70c0aae3af838eae64aebde7e9d438ab630800d9bc224235398bfa6ab2236,NG-SPT-001306,NG-GEO-001327,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000334,coordcand:nngla:ab502233ce9b53c649802a0245de0b268c7ed3cc56f46af5b34631475dac1606,NG-SPT-001307,NG-GEO-001328,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000335,coordcand:nngla:ac7e8b5cdc4cef21a32173b622b7215e824248a12c21ea652bb274fad13dd3f2,NG-SPT-001308,NG-GEO-001329,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000336,coordcand:nngla:309dc5694ca9598043a74eade2bb2426b8a350ed454e337519d2da14fafb7dd8,NG-SPT-001309,NG-GEO-001330,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000337,coordcand:nngla:986c8753f27ef0ca6b8a5d27a3988bc73a298010925fe049da140a1f49317228,NG-SPT-001310,NG-GEO-001331,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000338,coordcand:nngla:989e3f6d393ba32a66eb6b260a79580b902248285c37d08fb7364ac47a2b3a97,NG-SPT-001311,NG-GEO-001332,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000339,coordcand:nngla:aba6451422157a2c7df98441794a07d9f1d447d8fbea0dd761e7b11c92b89a7b,NG-SPT-001312,NG-GEO-001333,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000340,coordcand:nngla:ec655ca707532be9e13fe4ba302cbde805c832775b0455e7f642008f02c46218,NG-SPT-001313,NG-GEO-001334,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000341,coordcand:nngla:45822a5781bd13b0420891d0849e76b0dfc83e4850e98dd4a2f8fb0381294ec6,NG-SPT-001314,NG-GEO-001335,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000342,coordcand:nngla:6b48fe969a74632c9c5a20b47cb24ddc9b77e8c6717c81e5e5ac15b73da1fbca,NG-SPT-001315,NG-GEO-001336,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000343,coordcand:nngla:0126ba9519861cb28035f25bd18afb9347b2ab3d708e4eda1a30401fe50ea8f3,NG-SPT-001316,NG-GEO-001337,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000344,coordcand:nngla:f10b4b4d01131736892ffa0a03eae2ce3e03f9fdb36d822e964ce60860382d19,NG-SPT-001317,NG-GEO-001338,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0000345,coordcand:nngla:1bd5669bb8c89adc9d61b87a457efb2d41ae8a36122be499562213344dd2250a,NG-SPT-001318,NG-GEO-001339,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
