source_fidelity_result_id,coordinate_occurrence_id,source_file_id,source_record_id,source_dataset_id,source_dataset_version,source_path_reference,expected_source_sha256,actual_source_sha256,source_coordinate_match,source_attribute_match,dataset_lineage_match,crs_lineage_match,fidelity_status,findings
NG-FID-00001688,coordocc:nngla:8cf8d45fb800e82e8af3929905438775d2e528719621e624083f4a40e62f463b,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001689,coordocc:nngla:c2c18798da1267985e6fb9715a8fad7e5a0f1f9f81469b3bf935949f5acce570,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001690,coordocc:nngla:85e576b41f76963928a407a0237c611698d99f91a0b603cc21ae93c460d7160f,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001691,coordocc:nngla:e3e47647d8c8c7e89da94c56341b2e84a9ab77ee2c7dd72dd1e41d65d40295df,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001692,coordocc:nngla:6329b3ae3509559edbf73a22980ee0776baad6718ed66696d584f27b136cfd18,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001693,coordocc:nngla:17eab2d015a4bd3e1b643f18081df741348750c65707c07abba6c7d9e3d3b859,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001694,coordocc:nngla:f08977c812cfb49e62c70343dff8d7aaab3cf303340be34dfd44e28f67622a5b,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001695,coordocc:nngla:21b28221819b32c3a18c6d55ef7f4c49080958d4e0e3a17dc6eb1a3dfa295899,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001696,coordocc:nngla:566be30dbefce8046f6d355ef97e89a5602838519841ec0927b02866caa81e99,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001697,coordocc:nngla:973bdfddd0ae879cf2e10455a7d734b6a113c004282bf095c3f82b44f59fc6e6,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001698,coordocc:nngla:d1d30f9b4085e2de505d96b0ca5d632b62e6705002b08ea99235278481bdc74b,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001699,coordocc:nngla:511ea4ded37759020c13c565de3a43b80b0beb13f5d035103c02a39be67e0f4f,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001700,coordocc:nngla:83665cd2eba1247f72c5098acb2f5cfb27040579c0c6c3386ca2da32dc69b09b,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001701,coordocc:nngla:456adc3976bb4262a419111de8a726289d40808151dae197beb44dd9f60a609a,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001702,coordocc:nngla:b603cd1ff7e8eb729b00bc7a187b892803d3cae0b725174a141794312137ccc7,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001703,coordocc:nngla:ad95dc6297effa4ed7ea56016bd54df41c69388ac4985a8f12ddcd9c6c0f2171,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001704,coordocc:nngla:0580f4c07765e3625da154860d30f6baa769d3385db9efe728c639bf540ded85,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001705,coordocc:nngla:92f5c6bddbee63349841c955059df4c99158a92157afd925592f64014ad317e5,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001706,coordocc:nngla:d3fabe59c752ef6fd8eb425d0a9755d30a6da327bb9007123ded89fd553f81bc,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001707,coordocc:nngla:33f5487d2273ac80e96d072aa5b6821e352d683c38bb616f61f0d5b419811a04,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001708,coordocc:nngla:8bb95162264ef710eb62ac16a9991bf35d2149df1d02fbc9458b4bd31a7dfa74,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001709,coordocc:nngla:0e42e8f790c7ccfacaf56ac9c917d769eb1f988e0d04c122c14c7fc621278b16,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001710,coordocc:nngla:1599ebe2248ac44a11738186ea54cdc3573ea56f7cae65f8657a92cdaf324117,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001711,coordocc:nngla:876660ea93978cc98f24a34c7c99e5daf9b14613bd0c3897565179ae08a77966,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001712,coordocc:nngla:519c96d7ca570f32d61a531cfa481f4ec019dad90dc2e163a148e38d2e4946de,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001713,coordocc:nngla:25edec9aaa4d4168cb36ada26418ad35da46066ea86d6ba604532f3c7d427bce,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001714,coordocc:nngla:f8c3ce02333f5036e17b12ad365626f3a5b65f048caa56056d6384e744fbd9e6,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001715,coordocc:nngla:0359e052e8a9ae3786414665c907f6bd053520481afaa573acaaf8fb957c2f23,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001716,coordocc:nngla:b3504fa476ae81cbd7031478b228497631da397933dc1bcecbd7af6094dd50f3,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001717,coordocc:nngla:e41b6de66d89e45b30a0677bd60bf007eb377e7bb9fa03a74f107ec0806299f1,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001718,coordocc:nngla:327503fb7a200a66de1f90dc6f48dc7f63b72a6c94e49631fa49f26f7b84563e,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001719,coordocc:nngla:320c79c68506ad3223ed06a1e543f0ea60a0fa53ffc1c2796fffeab621aa5454,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001720,coordocc:nngla:e7f7241383f1a497643a3901e67c60f0c9312112c781d969e43e5fe830b52025,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001721,coordocc:nngla:59fe837c338ee55521e56665a6c7fe06ee23b609f6dd930d1f1de7b32cebe751,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001722,coordocc:nngla:48c5dc253cf9cb247b9888e6392e49f71e4e3a43fea43555d5b7a2d4c61a1e35,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001723,coordocc:nngla:cf5d5ff60009ec6319297cd3aeae0b064703df01972abbb227da552eab876f10,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001724,coordocc:nngla:add4ce13806e42bd0943d868e8516d839ba3155b6a3fa3ec6e11934dfa8cff39,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001725,coordocc:nngla:670a3737142a71ff3f79c2cc919a71bed466ac97d41e26266354a7117512e818,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001726,coordocc:nngla:df13a39adc22a94f1a4439ecd2ae1c974f75b6417036d48824a073fa8fa1eea8,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001727,coordocc:nngla:13667d8b55bf8c5207ed85f7cf50abf4b30c619dd6a864acf3ced347239e67e9,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001728,coordocc:nngla:600d06873be02cc28b4b7c7b81ba41ee5793b1ca08da3002ee862082c11064b2,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001729,coordocc:nngla:5237178bffb7b303e36f2d261041975d3d83d1f4a28b36a32740177e05f226a6,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001730,coordocc:nngla:e3edcd02c5b7e3b73eddf08c6a632f0376d4313eaf07ff637573e069e852b861,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001731,coordocc:nngla:ba785fbde3aff09beac4ee5ce87fec421104ecb643d30139f1f860f7f927b85c,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00001732,coordocc:nngla:9c73a05acd35f3fd280ac39e41e60fc1d0f037a9e3c2b80d7f6910fda7a1d959,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
