precondition_result_id,association_candidate_id,canonical_subject_id,geometry_id,identity_preserved,canonical_subject_confirmed,geometry_evidence_available,geometry_traversal_valid,subject_role_compatible,association_ready,precondition_status,findings
NG-SPAPRE-0000447,assocand:nngla:place:NG-PLC-000447,NG-PLC-000447,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000448,assocand:nngla:place:NG-PLC-000448,NG-PLC-000448,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000449,assocand:nngla:place:NG-PLC-000449,NG-PLC-000449,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000450,assocand:nngla:place:NG-PLC-000450,NG-PLC-000450,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000451,assocand:nngla:place:NG-PLC-000451,NG-PLC-000451,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000452,assocand:nngla:place:NG-PLC-000452,NG-PLC-000452,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000453,assocand:nngla:place:NG-PLC-000453,NG-PLC-000453,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000454,assocand:nngla:place:NG-PLC-000454,NG-PLC-000454,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000455,assocand:nngla:place:NG-PLC-000455,NG-PLC-000455,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000456,assocand:nngla:place:NG-PLC-000456,NG-PLC-000456,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000457,assocand:nngla:place:NG-PLC-000457,NG-PLC-000457,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000458,assocand:nngla:place:NG-PLC-000458,NG-PLC-000458,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000459,assocand:nngla:place:NG-PLC-000459,NG-PLC-000459,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000460,assocand:nngla:place:NG-PLC-000460,NG-PLC-000460,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000461,assocand:nngla:place:NG-PLC-000461,NG-PLC-000461,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000462,assocand:nngla:place:NG-PLC-000462,NG-PLC-000462,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000463,assocand:nngla:place:NG-PLC-000463,NG-PLC-000463,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000464,assocand:nngla:place:NG-PLC-000464,NG-PLC-000464,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000465,assocand:nngla:place:NG-PLC-000465,NG-PLC-000465,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000466,assocand:nngla:place:NG-PLC-000466,NG-PLC-000466,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000467,assocand:nngla:place:NG-PLC-000467,NG-PLC-000467,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000468,assocand:nngla:place:NG-PLC-000468,NG-PLC-000468,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000469,assocand:nngla:place:NG-PLC-000469,NG-PLC-000469,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000470,assocand:nngla:place:NG-PLC-000470,NG-PLC-000470,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000471,assocand:nngla:place:NG-PLC-000471,NG-PLC-000471,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000472,assocand:nngla:place:NG-PLC-000472,NG-PLC-000472,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000473,assocand:nngla:place:NG-PLC-000473,NG-PLC-000473,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000474,assocand:nngla:place:NG-PLC-000474,NG-PLC-000474,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000475,assocand:nngla:place:NG-PLC-000475,NG-PLC-000475,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000476,assocand:nngla:place:NG-PLC-000476,NG-PLC-000476,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000477,assocand:nngla:place:NG-PLC-000477,NG-PLC-000477,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000478,assocand:nngla:place:NG-PLC-000478,NG-PLC-000478,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000479,assocand:nngla:place:NG-PLC-000479,NG-PLC-000479,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000480,assocand:nngla:place:NG-PLC-000480,NG-PLC-000480,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000481,assocand:nngla:place:NG-PLC-000481,NG-PLC-000481,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000482,assocand:nngla:place:NG-PLC-000482,NG-PLC-000482,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000483,assocand:nngla:place:NG-PLC-000483,NG-PLC-000483,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000484,assocand:nngla:place:NG-PLC-000484,NG-PLC-000484,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000485,assocand:nngla:place:NG-PLC-000485,NG-PLC-000485,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000486,assocand:nngla:place:NG-PLC-000486,NG-PLC-000486,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000487,assocand:nngla:place:NG-PLC-000487,NG-PLC-000487,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000488,assocand:nngla:place:NG-PLC-000488,NG-PLC-000488,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000489,assocand:nngla:place:NG-PLC-000489,NG-PLC-000489,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000490,assocand:nngla:place:NG-PLC-000490,NG-PLC-000490,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000491,assocand:nngla:place:NG-PLC-000491,NG-PLC-000491,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000492,assocand:nngla:place:NG-PLC-000492,NG-PLC-000492,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000493,assocand:nngla:place:NG-PLC-000493,NG-PLC-000493,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000494,assocand:nngla:place:NG-PLC-000494,NG-PLC-000494,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000495,assocand:nngla:place:NG-PLC-000495,NG-PLC-000495,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000496,assocand:nngla:place:NG-PLC-000496,NG-PLC-000496,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000497,assocand:nngla:place:NG-PLC-000497,NG-PLC-000497,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000498,assocand:nngla:place:NG-PLC-000498,NG-PLC-000498,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000499,assocand:nngla:place:NG-PLC-000499,NG-PLC-000499,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000500,assocand:nngla:place:NG-PLC-000500,NG-PLC-000500,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000501,assocand:nngla:place:NG-PLC-000501,NG-PLC-000501,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000502,assocand:nngla:place:NG-PLC-000502,NG-PLC-000502,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000503,assocand:nngla:place:NG-PLC-000503,NG-PLC-000503,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000504,assocand:nngla:place:NG-PLC-000504,NG-PLC-000504,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000505,assocand:nngla:place:NG-PLC-000505,NG-PLC-000505,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000506,assocand:nngla:place:NG-PLC-000506,NG-PLC-000506,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000507,assocand:nngla:place:NG-PLC-000507,NG-PLC-000507,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000508,assocand:nngla:place:NG-PLC-000508,NG-PLC-000508,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000509,assocand:nngla:place:NG-PLC-000509,NG-PLC-000509,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000510,assocand:nngla:place:NG-PLC-000510,NG-PLC-000510,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000511,assocand:nngla:place:NG-PLC-000511,NG-PLC-000511,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000512,assocand:nngla:place:NG-PLC-000512,NG-PLC-000512,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000513,assocand:nngla:place:NG-PLC-000513,NG-PLC-000513,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000514,assocand:nngla:place:NG-PLC-000514,NG-PLC-000514,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000515,assocand:nngla:place:NG-PLC-000515,NG-PLC-000515,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000516,assocand:nngla:place:NG-PLC-000516,NG-PLC-000516,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000517,assocand:nngla:place:NG-PLC-000517,NG-PLC-000517,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000518,assocand:nngla:place:NG-PLC-000518,NG-PLC-000518,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000519,assocand:nngla:place:NG-PLC-000519,NG-PLC-000519,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000520,assocand:nngla:place:NG-PLC-000520,NG-PLC-000520,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000521,assocand:nngla:place:NG-PLC-000521,NG-PLC-000521,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000522,assocand:nngla:place:NG-PLC-000522,NG-PLC-000522,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000523,assocand:nngla:place:NG-PLC-000523,NG-PLC-000523,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000524,assocand:nngla:place:NG-PLC-000524,NG-PLC-000524,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000525,assocand:nngla:place:NG-PLC-000525,NG-PLC-000525,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000526,assocand:nngla:place:NG-PLC-000526,NG-PLC-000526,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000527,assocand:nngla:place:NG-PLC-000527,NG-PLC-000527,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000528,assocand:nngla:place:NG-PLC-000528,NG-PLC-000528,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000529,assocand:nngla:place:NG-PLC-000529,NG-PLC-000529,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000530,assocand:nngla:place:NG-PLC-000530,NG-PLC-000530,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000531,assocand:nngla:place:NG-PLC-000531,NG-PLC-000531,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000532,assocand:nngla:place:NG-PLC-000532,NG-PLC-000532,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000533,assocand:nngla:place:NG-PLC-000533,NG-PLC-000533,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000534,assocand:nngla:place:NG-PLC-000534,NG-PLC-000534,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000535,assocand:nngla:place:NG-PLC-000535,NG-PLC-000535,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000536,assocand:nngla:place:NG-PLC-000536,NG-PLC-000536,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000537,assocand:nngla:place:NG-PLC-000537,NG-PLC-000537,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000538,assocand:nngla:place:NG-PLC-000538,NG-PLC-000538,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000539,assocand:nngla:place:NG-PLC-000539,NG-PLC-000539,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000540,assocand:nngla:place:NG-PLC-000540,NG-PLC-000540,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000541,assocand:nngla:place:NG-PLC-000541,NG-PLC-000541,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000542,assocand:nngla:place:NG-PLC-000542,NG-PLC-000542,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000543,assocand:nngla:place:NG-PLC-000543,NG-PLC-000543,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000544,assocand:nngla:place:NG-PLC-000544,NG-PLC-000544,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000545,assocand:nngla:place:NG-PLC-000545,NG-PLC-000545,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000546,assocand:nngla:place:NG-PLC-000546,NG-PLC-000546,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000547,assocand:nngla:place:NG-PLC-000547,NG-PLC-000547,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000548,assocand:nngla:place:NG-PLC-000548,NG-PLC-000548,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000549,assocand:nngla:place:NG-PLC-000549,NG-PLC-000549,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000550,assocand:nngla:place:NG-PLC-000550,NG-PLC-000550,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000551,assocand:nngla:place:NG-PLC-000551,NG-PLC-000551,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000552,assocand:nngla:place:NG-PLC-000552,NG-PLC-000552,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000553,assocand:nngla:place:NG-PLC-000553,NG-PLC-000553,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000554,assocand:nngla:place:NG-PLC-000554,NG-PLC-000554,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000555,assocand:nngla:place:NG-PLC-000555,NG-PLC-000555,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000556,assocand:nngla:place:NG-PLC-000556,NG-PLC-000556,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000557,assocand:nngla:place:NG-PLC-000557,NG-PLC-000557,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000558,assocand:nngla:place:NG-PLC-000558,NG-PLC-000558,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000559,assocand:nngla:place:NG-PLC-000559,NG-PLC-000559,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000560,assocand:nngla:place:NG-PLC-000560,NG-PLC-000560,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000561,assocand:nngla:place:NG-PLC-000561,NG-PLC-000561,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000562,assocand:nngla:place:NG-PLC-000562,NG-PLC-000562,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000563,assocand:nngla:place:NG-PLC-000563,NG-PLC-000563,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000564,assocand:nngla:place:NG-PLC-000564,NG-PLC-000564,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000565,assocand:nngla:place:NG-PLC-000565,NG-PLC-000565,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000566,assocand:nngla:place:NG-PLC-000566,NG-PLC-000566,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000567,assocand:nngla:place:NG-PLC-000567,NG-PLC-000567,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000568,assocand:nngla:place:NG-PLC-000568,NG-PLC-000568,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000569,assocand:nngla:place:NG-PLC-000569,NG-PLC-000569,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000570,assocand:nngla:place:NG-PLC-000570,NG-PLC-000570,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
