coordinate_occurrence_id,coordinate_candidate_id,crosswalk_basis,crosswalk_status
coordocc:nngla:e4dfcee2821c1659252ff110adc88e6a695db480f948061c8ca1eb9952d86d2d,coordcand:nngla:d0bcd0dcf7965dd8c19091c97789a4a57d93117f0f0c62b3b220d28c7f0a5be7,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:2eec53a0b80aed48ba3c8f1d4e29821aaf596646fd06a0bad8d4a879e7695f6c,coordcand:nngla:656e6e7972b3c1e6278ed0df291cbd452ae96d6a0bb455a8a5786100d4de1bea,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:d36d9c748b406303a3b75f7d734d9224b892cebe310c727c8e0a2f1709b36f90,coordcand:nngla:ab28ab3d7dc5511a1fe0e7abf0b6804b1e926f011fa8fff0c675415678d9c18b,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:eb18c5ae25706dddee9e0426ba706a0f4575f3bb67935191528a2db0600e1340,coordcand:nngla:48fc3897b1776a834c54cf1192d2531a732d33cda47c2b843a5e9dff0246d76f,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:16b2291fe1875a4a5887bec52013073d2c44781f36bd98164551224f6ff05757,coordcand:nngla:8ab5e1a0d282e86887f85cccfec2946f200addc04c29e60b1c1259f97d0b7551,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:787805c55345b38b46f186078d47ec2734cc7c1aac69b18c75d9deb0328c4098,coordcand:nngla:ccbde8f39f3c6561b782ed666faa590bcc4af940a1ac4209b3b2428a9479bb23,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:889e38cb936f6acc4da8eff2b4af19d3a9a1dcb37c118b62c006cc86977d33ea,coordcand:nngla:6b420cd0e47b157db1f44ea3dd7b8f0245778bc39be48f09f9d4fb28358d9ede,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:e73364df8e670f007a7e00cc242e8ca5aba0d499fa437cba75857dc78e3d554a,coordcand:nngla:2a1401875b8a2d9455d8b4252e64b73724b1b59df5c0b8c2f4d23776fbf42f7c,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:2b3d290d9cdcb696f7a5cf3f17bec65d39eccd284bbf338a81fc5dae8b60d1ce,coordcand:nngla:644e4910599428f158228a5d1beaf9409f6ea84e33defe4a9bed8b7a9d8060e4,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:7009959a7ef9f3fec731f7d7ea84ddd678a741c2cd094cacacaf229d5d39956c,coordcand:nngla:75d6c9af41da0099688b14b1eff8e524c90b5e8f85c9f8540e7575198f1fb216,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:cad9c79563a658803b177adc3aee435f8b311cc5cbb2543e137449ee021630c7,coordcand:nngla:f31fcb14e10ab422dd2cf173a4ff2ac743ae4fcf0e07e760b63d8f2efcfe4360,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:bf0c74f697364c6150bc2858dfffdd009a0fc722a203b12a808ce627f555608b,coordcand:nngla:929dad9525337f6ecb4022ea6d1f7693e8e01188400879e10d8b0fb1e546b5ae,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:98352eddc0384676a3158f05dda91808727a231d94fbcad7ff9a7e038a75821b,coordcand:nngla:2b894c19a34807f05c7b5a50c5ab89ccdf7e91b0fa1e6dcbc4e3e0841afbc518,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:a14843ca2089c0e08c7d838428a35569c8ebd23bb44b44b8e27f0c671a951ac9,coordcand:nngla:4f266f8eb266daaa1f62ce0ed2d7d183a0b058673747b8a5ce51adfa271b3dbf,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:ed995ff5758e99da10f0244d72c53cb274fa5b42cbb66489ac8031727b588919,coordcand:nngla:24e630ed6c41e5835551b98087241c35e17596d7e7325230f7d55d84296712ea,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:d83b90a1b3f630cbf60c53cf2c20b49f858ffb23f6adb81695fa615a9b7a7722,coordcand:nngla:02e59fceaa58623ed4d8aa514146dde28a2732f2981d3d07f3196e79b93fa32b,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:fa675e8448e3716d7f6160c3f9e4595b4fb37a380d95f5fa23b3da0c64ca33dc,coordcand:nngla:34146f947148f2725fd59f8d4a413298423347bfa5640bb52716848e70ffa276,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:191ecd99ab8b9f9f8d5f92c69425be583300d971c240a3075fdcea7a43b5198c,coordcand:nngla:86b6bf32daabedf6849141caa7a2c95b91dea4b07bb6be8f431c0c898692199c,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:a71a1187b754d071606acea383b09b98b78418083be8316a743f7b2be8462e90,coordcand:nngla:d17f5f3d003955bcc2fdf808e14514de186759a7a91fd389e532a16884b6c175,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:955aaff0be7b63a92fae0b9915c4d5c5d636af00cc4af363aaddd47e73c2cef5,coordcand:nngla:95731cd8de20c4f309e782bf6b0dba97b279d148673a93f4baa384149db12975,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:c1f3d91c7dd56cbe3f4c1ee3b1b438f3e9b464b66b62235acbde5227b7aa6fab,coordcand:nngla:46942a914f966418991d06886947f250325c6b451ff7363655fbeca5325c27cd,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:16135d6073f2b5bfe42aa6504dc04d283626a4ea4cecf0a507581d04f40f0652,coordcand:nngla:70efa4fdc1eab629ece4db689d816e511c0815873646dd29baf6a84435b2b89e,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:a75f646381cba09f7eef12e243288516d7838ea969c4b893755e6f0653edb311,coordcand:nngla:3231e194e20006dbf05d4bdb51b56fa397b9fe8258a21e52fbd7b60330036924,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:a76e4687b2a7fd23b2b8c86ebcda3e02a67f17e677f0d18b0ba036c6b12fb17b,coordcand:nngla:2e9c3efce7f90201db8aa6076155257d86e201ce5b39866ee3767e80648357e5,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:2cedf6034c25287672ad40d1e0fcaa98752076be43e3971d105a91749b80c4db,coordcand:nngla:f817c7d3e0ffd9c11229e7bdce1adc52f8f0b8b4217d4ed1605a98a124e0b645,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:50a010136f5514db2394206df0d74c67154a4f28a9b91671c7124b6f6328b9d1,coordcand:nngla:c63e1c580c4f5de79b5cf17a50fdf822a9e306693c7e6729539f657473642b90,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:08d812e3a1dab85cd8b55b4948a021c6f3925808df1831d71968d531cc0599c8,coordcand:nngla:2b5ef7f9c31e110faee14c6dfab14bd04521c0f09c5d2a95ab41ad42f4cd3b90,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:f151fafab58a0e8f05db6157b29fe8b3eb75a5b0c8b20f4f4e089c8639f6ae74,coordcand:nngla:c89ef5695def69adabdc6a0125570ae0cc5bdcc91760b9dc60314853eda1db4e,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:a89ddd788d5421ea5af8b22bb986dc76d87ae8bbe4d993c300a7b0bb2d897935,coordcand:nngla:97d63b7d12489fc7a53d5911be9c98c2886f024736365c366d117c86ab34367c,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:bb3c2435ccfd7bcb80e54566167b88ce7568661ff85f27f350e6a16534ea01a7,coordcand:nngla:0434b54180eee027bd3f9bca205f70ea662d91046cbcdb17c1435cd4e2975191,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:c957a608f6b4d92153fecb6bfabffdcd4b6c7a530acedc07161217bb3027c818,coordcand:nngla:009e8604fd4740f27584239c1e4298a52441620f1902a50109d2a26b359950e4,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:b60b95a03e2b5e2760c10e2b5682f623177840f32593c1ddc1341396c233b6f9,coordcand:nngla:f14147f09dd4d14f7cfd7b9557603ac3a6ac9f27f9579ced103f0e33046512be,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:9ef9a4b13499a01d43bd7f18eb0856f7e08d168977967d581cd79c7ec59ba858,coordcand:nngla:9afc86579df11c37313947c228d754f8b3b3cd551299ac538b6075eaee1769dc,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:89965684e471fbd50cac317dcd85b6f57a5527ad72fad644eae4a85a70f364b7,coordcand:nngla:9728cc9799d1ee6e853b13bef56afed5e1db5b24b14068d02c1f697873b1a7f0,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:4bcd6bd60decafcd48e27dcb3fe1656e81751458018e2f74fd0631fbcdaffb83,coordcand:nngla:dedf8444303ffc6525e637d2b3a0f66ad045d6c529512dee9393afce99bfdf39,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:0e9b6c9b809ff4c1bc7cd173ea994d0e54e3d3f9eccb7f472baa77c81e84399e,coordcand:nngla:b3774c0907b04c0166d92d5461ec55324e4a25ea4f807084a7b7ce7e4b0d7975,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:7785163e13f8d1569b641f78e9021bb32ff5294d8c635940b6574ab3b1c1f4b9,coordcand:nngla:069352f90de6b6b97abca1280661d674a3249dc7f32c13485a89c0e25d742696,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:2dc871083abfc7488611ae0e29f7debd2242b3ea13ea7b701067bdd5095169b2,coordcand:nngla:4e6545adcf07049b732d61ae82aa2a143fbd51b54a019f4c3a5db7c4a4a5d6e8,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:f827ecc4fad861d44e50e76244dfb2be5e44d913b1263062bcd448b77da4b488,coordcand:nngla:324e06ece95e5193f77df840519efd30c7d7bd18b9cf6c46fa497bf6cfb917db,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:b96232ad73445487a9306066745cb168c75d83bcbd4233beffd9617150706bf1,coordcand:nngla:3a4c40ff610bf96c2251e983e84537a106424718fefcb539104a4c0b6040de94,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:47662d5df2c44fb16a9ad09a93ee5883e851256b6be46e877c5fb31cd5fcf258,coordcand:nngla:e24eafb20ef910a6ce0a4bd24f05075f13e07c0b6571dfd52ff743fc1f1bc968,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:0a1cf67ebfe06f46bc2502d130c5055e66c458c2e4ebed5a6c7eda390c7058e0,coordcand:nngla:ad19ab0337eeb9aa4352459fb239becd01592cb0817d06f42fea46cbcc1a328e,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:14636387018b93d5e257efcb039e3fb1d3ac125fc0a0db760eb3f35973da99c1,coordcand:nngla:aad940491788136149c524faf538017610aacf59dc7a4a8e3a71d2d437e1f54e,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:7a9d4e9091be644b62035c4117caf2415bfa075ec094798b35b610e3aebd298c,coordcand:nngla:0633bf67f41d23ee72dd424671f87d24cbe88701c05728e9cfd434b9a41aefe1,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:b0467f5439622ee4db566e4323561e054e3000162b842bf144d0aefd0a74e229,coordcand:nngla:24b186cbcd1954de5404a606cbb9464d60b29f792ad63449ea2199c8d6eac554,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:d38307d04179c5de6dca852448bc4fe2b8db2e7244b29748a463e47873372205,coordcand:nngla:4e3fdabb945a0e0b39469a55ad13a8d99662c6e5af133d2b666d037f7e7f2519,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:3aa1c41e8760d9a19bf6e2fc3edbddb188ec9a9be935c5c0607aba555d14a002,coordcand:nngla:ef7023f5df6580dc981ede0a10b49496a34627eb55c30282a50bc3474148bdaa,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:6d267b575a12ead134b2bbc824b8737541d7a1d4d29fe1999a1ffce2dc603fac,coordcand:nngla:299ae5ae367d2b42eb927ffe440aa32abbdba38c0fce44a753612c84b2fbe365,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:92ccf1e22d614ad517896f31fba0a614d934c719928981fd2483148100b61719,coordcand:nngla:11dae5fd8ba6329e7ae777ba6f13fad080be297262a8f14a6b10f2d3a500a913,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:99799c5aebcea292a7e5219fea1df04c3256a0f94b28fcb11aa9a89bb39a1b1b,coordcand:nngla:b0a42f9c5b59f86cf671ad6a716e012220eeb200542ca10b373176713e2bf103,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:7b04434d21c4b024605f9217f50d99cfe2239d657e32e95a8130e2a3bbac914a,coordcand:nngla:a4a563019ea16520a1db876cae200199b6c91e794acd9ef9480179ea075b0409,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:3eff6c567ac1d19c9d62a683b543092d93e545cba5392b91b079cfd8432aa586,coordcand:nngla:f8317774b228e9790dec84f6a174023042179266bd7adcd61d6b15c707bd0b37,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:c879b73b8853a716818d31a7dcdd45e28c16f8bdf2ef21b442fd20e9fdaa52c1,coordcand:nngla:c36a095e5b081708dc6e8c4b569e440632972e58971514cd6be404468231d5ab,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:e73a0c64a1b9dc828fcf3ef899659883ad23f2504881b37d2a66217d3d2907f6,coordcand:nngla:c45e3fe7f82156a325b8bf0f56f082df6b744d6148c963f2f6768e97fb34b14a,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:70d4cf6a08a27bf09dc984e7c77f2aa1d85cf67273bb6ddb7c82599e79276c7a,coordcand:nngla:bd0815f365c0f8573c7293c1f640dfc5f53c92c0d7ab0dbdb7e68770a2033550,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:15f82ec2f50db0942e1e231211a3f44021fa65d144dcd24284d126ac6436ec00,coordcand:nngla:ff557a0494b806bb6f280bd26754e1de31c6283e9e2aa134571505086990d089,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:b897b41a684cbadaa307a5deb3a6c752512832b3e64404e0fc312030d61ef929,coordcand:nngla:86a8c2e12729c28d1fab785898aaba38adf92bc7810de536df3387707c825e6a,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:41cc70640b055a93b770c7696a2cddd082f66e4c0361346bed05802d68ab7b13,coordcand:nngla:9bbfefe4768b8543fce1a9727399cb5b42558b38226b4a5ac10c3feb62d3378c,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:cd11bcac60bd844bf8dd4114a5ddd92f3ebf82bd5cad8133872e7d4eb7cb49a4,coordcand:nngla:6422e2720d85e4a8ff4da4f28bf883907a58d82478763a3bbf7730dc940daf62,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:02e88904c397f2b9261c3d5fdf1e6a900977a7ccd6ca9988711351aaf94376c8,coordcand:nngla:37e25916d3d81adbb6c8c9f2e0d24047c3f0c02dadb303f5844565f0eea17098,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:a5f8cf7a39676b5032ed4331fe34bde7bdf22ca1bb3dc4a9fb590b0cf4e8dbe4,coordcand:nngla:2239488fea5d4cf848edbaad2a9c3d70bcd453c5a7be519ade2ddada2fabc178,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:ed5716e933606e4ac3709c3a1556caa41c087ebb9783e9d283bc603cdbf4adc9,coordcand:nngla:83a2ae4ffbdf60b44d3bcc0a525be7c0d7bb3bd25b0acb54ed6af7be72d8aeb9,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:959870a836686e01463d6262cd6fccb34cbb942ee0304ec581179c48dbf2f44b,coordcand:nngla:f577e453c7dca93a2fd0e09870ca26aeea2944746fec9871c5ecbf6484cf7b4a,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:3ed1591d0ac021a59a6016c4daab1d5e95db87fa2a1431ca0cf5e21cd028f246,coordcand:nngla:a973adab0aec8af0703cb2fbbfbb00a728226aa970276f1330fd2d039281d4c0,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:d647f07b466c189c8ab4e34cbdb626b85bac67bdc486fb13f4c1a4dfcdbaad0b,coordcand:nngla:adc42681ff7083eee4f518244a0b2b6e15e221fdfd0cecee96fe948db4588a99,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:a1814fe1f28a4669015ce6dbeaf3918b86adbdec4918d6c02c93ef86c0fd6ab2,coordcand:nngla:e4817de2acaa6613abd8fc8e321092dca73f7b8be7546df1332f27571924d82b,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:1beffae5b4c319a50b6614761517bae0c393e75f3781ce121070ad8db6bbf7f4,coordcand:nngla:61c61f9ad2510aa25e7f79b4d3eed8d4305faf8a7d52485e4d006225907a519e,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:24c00606934953d3851bfe116d276b2d830f9db111c8b2a355f584aebd60d7f1,coordcand:nngla:55fbb4cd37fb3047c5d2ab63c31db2bb9b2f9f05561036c50a9703b7faa52ebd,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:610eff41626e1d2f595bf4cc7a109f71b762a7e78c51c68dbf1825aa0ff1f8e6,coordcand:nngla:7c729a3aedb03a685986e0956773713249ca9395ebd213df4fd36a6f4c4fbb28,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:d3d4c903700203f815ae945e02a251d4686ece201917edd33fbce4f48a38d43f,coordcand:nngla:60e23d46f47a7825a03fde45b3af3b537ab89064b889bfea12670a8466894497,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:f9c1cce33c89c0f4af2f3be1e788b96195121d3c4fb8d543f397da39871d9ad4,coordcand:nngla:6e412bb7228ca72b4e00d032db7e6c43accd12413c1de2a193bdf6b99388d5ee,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:4931f7c987ccb00d3f1b8e999f63f6c75c6a4be5446fbc0a1acbacd7cc219241,coordcand:nngla:96098978052dbb49563573aab9cb5100e179166de66e34ad5e10af0f80757c17,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:1764891777ca9d427497cb6f6ffc2e42eb187a312a5fad6f88e68f653a21d55b,coordcand:nngla:e2e090d0e5d829cca01b858f4770cfb14d62482e5457eac9c4d44207eb604af3,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:f07ac74f20a2f19245e3a9f9a1ad6eb7787c471ff6a5bc82daf65226c6cafab4,coordcand:nngla:27b5df1dd20dafb27d2069580aa95fb72ac0a1715ab7fbc5ddbe1d9a9e3ac010,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:346c25000e4436181fe29f5d153a17819af5ea9bd61fa8b33c2a07848d5ccfc4,coordcand:nngla:9da59bf7e01489565d370c4a6fffb835a28fa129dc2e49161354251e2323304e,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:3c918b7f2cc63773eb0f9cd617c5239a8921554c0796d4543abadc9332f1a025,coordcand:nngla:9d93f040adc3e973496a208da370528141cd86ac3cafb999a515161f26959dc5,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:799177bdb96f0ae0eac88f29c9f0d5d659520e9e95078a0bd7ca5a33e56176fd,coordcand:nngla:ac51caa80fa3ba064added453c70e5164050f1076623b8ce2809756e862bd3a0,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:5d2e4675936973a3cbaf02b783a00f152de230f96c5f427eba7c153e3929a962,coordcand:nngla:542a04d0ed8889eb0bde197f273a6aab56df6308cd225e687ab59361e4194c98,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:ca8ad61e8c03256bc2e7a20abfa14732d117153b4d9d9037c6e49fda99c71b73,coordcand:nngla:f876e95ece424c1ecf764aae76b7feefee045705fd57b53e3d77592035718a37,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:e7467aa9944595b2908aebd0e80d89402fab0e0d5449dd79f3677963a04bfb32,coordcand:nngla:9a0b0d9911a04be01181508a9fdd39aef573799b91585f94bd7a5980bf206db3,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:201895e803a2726938137e67a8f28799eeb26a2667e7de07424e3ade224ede00,coordcand:nngla:47997f97d9298a999e69a9083e203add840b21e1009bc71b5b7eb9079e34889e,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:dac7c4cc1335511f252e52419d95e201344aee22c0c169d650bf095e1c3e54af,coordcand:nngla:e400311d891e3b5fafc2ffa919fbc8c82982dd3662ac55b20a570a96787eb11d,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:59f6fd6296bf6620d35b8aa830dbeaa36d3e4b5d1de249fd8100b9008acc7a79,coordcand:nngla:503a694a7ca24c2fa41056562e919438636feb88d385b9a4b2d9481e799b27e8,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:51bed2ade7ae0cb3df49aa8ec51d33be91059990eadd656c8b4bb9f8bd5d6aa1,coordcand:nngla:551140fa10a53491845184ba07dfe5dbfa585d1da4ca0bdeff97a71c72dea406,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:fce715dcb0205376212b0cdc4fd5dff697a9fb4e13140cf34f05ba3d514fdd9a,coordcand:nngla:73be409d0db14ea4462a79b42c3eb9efffcb0f595dab0dc804cff7de77c72767,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:dd5a4d96a2789971894515bfa0b5e48d89bddd28c6f6647deb873f63c588c3cf,coordcand:nngla:9027866aa4fff3b8bddf378862dbeeb0200a4343ae755a40deb5916cb3f2911d,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:a4aab82c184d443d82553775ae00fc9dd1972f408c222f3cc9a48a0a0d12a43f,coordcand:nngla:82ad141a52e487c65e42df3eb6340d55ee00d8ca2c4876450b41fa51b5d043c4,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:d820a35653a005d3ce02876a1ba368d98854781754760a347793cb654fcf8039,coordcand:nngla:1e78a1d95670b1d1d8928bdad55807fa35952a82389203a96257148c48b8ca93,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:5e665d84c80b1ec17b6fed59e189163c381b3472f4b0bb1890e9d09aa5bef80b,coordcand:nngla:314f85fd67eca2005afd7efce3b70de2bdd8ac048ae46bae8612de6cd86634eb,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:278ca184c8eeacfca0e6835b91151fb3c49f43eb4e558b244589d29273f715bc,coordcand:nngla:49c759b6ce22350a823fbd5fb4d6f435ca84137867e061fc93444c71eda4b6b7,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:17fb6b8878f3677e4c6c9630bdeab271563de124337431b725ee2b9088cb8002,coordcand:nngla:eb7e7761f63928a72f132e8ffe6d801d3418a394b738ebbd1be4df0e824e88cb,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:6df3548defe04b487404c05f1d942f170ca1fb09e52ea69d07c538a43c674561,coordcand:nngla:c1bad47b2ada5a0bca2fe406faf624ec18e5862f3e598039786851bd5545d2a8,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:c9f713bfbf8f5a48e3c8dea2d31d81f5a285f7d41628095b9affeb51e2c385fb,coordcand:nngla:050ca7dc137fbb070e0410a0a35d75435187591f97d878843abe106a1567b54e,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:27099974c1ed1831b0491cc8de45f2f8d917e3a2bed26dbfc373589aec9f43ce,coordcand:nngla:e35fb8fb1cb573938c7d0c0eea3e97a68f803064953d11d0fa14f819c75df209,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:be68c7370b98968240c83f9c1c3472f015dd022276f105ac94845bcac2408b36,coordcand:nngla:a7b11e9331a009af7481d90f3b404fb3ebb932023125c0775c39111826971ebc,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:1271133bf45b98a71856ac407ddca23104fcbee4a26725cb759215ab154a2b26,coordcand:nngla:36631cf5d64bd86a8745ee8573bae5a2e39e89fdd5e4b1e21e3fc6e08dab4b46,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:8bb44be47c0681caf8b2f3b3fc2e3201dbd55049ad09a75b646de07c2ca849af,coordcand:nngla:0014379b64cda9f692508115907d81f90a80b8629b0caf782151237e6c8f9939,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:ddcac2ec849589d0e6e8675b3599c541736c0f299960da1283f5e72dc9ab4f5f,coordcand:nngla:abb79300d51faf79cb2abf26af1d24b8ab4732bd108750c3636f09e3c799c37b,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:bb45661564824f66066d45db5d14d9a9c009c76e855dae66d577f783a0f8a1a9,coordcand:nngla:161f772b61a9c0dec1095ba9b37d1c98ffc9f35f6c21140679c17f923d6ea4a2,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:4e2ed2443ded5815e5887e326076a0b52dbd7c84442e5613a6efd53a1a3b93f2,coordcand:nngla:dbe96b4b4e1e624cf82c3648022b0ddf8b92b34871f7c5d3f94e81ae27eb8347,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
