alignment_id,object_family,source_record_id,candidate_id,canonical_id,canonical_ordinal,source_path,source_sha256,identity_status,geometry_status,geometry_id,database_verification_status,runtime_effect_scope,notes
align:nngla:place:NG-PLC-000263,PLACE,NGP-000263,NG-NAM-SET-000263,NG-PLC-000263,263,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000264,PLACE,NGP-000264,NG-NAM-SET-000264,NG-PLC-000264,264,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000265,PLACE,NGP-000265,NG-NAM-SET-000265,NG-PLC-000265,265,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000266,PLACE,NGP-000266,NG-NAM-SET-000266,NG-PLC-000266,266,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000267,PLACE,NGP-000267,NG-NAM-SET-000267,NG-PLC-000267,267,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000268,PLACE,NGP-000268,NG-NAM-SET-000268,NG-PLC-000268,268,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000269,PLACE,NGP-000269,NG-NAM-SET-000269,NG-PLC-000269,269,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000270,PLACE,NGP-000270,NG-NAM-SET-000270,NG-PLC-000270,270,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000271,PLACE,NGP-000271,NG-NAM-SET-000271,NG-PLC-000271,271,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000272,PLACE,NGP-000272,NG-NAM-SET-000272,NG-PLC-000272,272,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000273,PLACE,NGP-000273,NG-NAM-SET-000273,NG-PLC-000273,273,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000274,PLACE,NGP-000274,NG-NAM-SET-000274,NG-PLC-000274,274,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000275,PLACE,NGP-000275,NG-NAM-SET-000275,NG-PLC-000275,275,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000276,PLACE,NGP-000276,NG-NAM-SET-000276,NG-PLC-000276,276,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000277,PLACE,NGP-000277,NG-NAM-SET-000277,NG-PLC-000277,277,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000278,PLACE,NGP-000278,NG-NAM-SET-000278,NG-PLC-000278,278,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000279,PLACE,NGP-000279,NG-NAM-SET-000279,NG-PLC-000279,279,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000280,PLACE,NGP-000280,NG-NAM-SET-000280,NG-PLC-000280,280,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000281,PLACE,NGP-000281,NG-NAM-SET-000281,NG-PLC-000281,281,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000282,PLACE,NGP-000282,NG-NAM-SET-000282,NG-PLC-000282,282,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000283,PLACE,NGP-000283,NG-NAM-SET-000283,NG-PLC-000283,283,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000284,PLACE,NGP-000284,NG-NAM-SET-000284,NG-PLC-000284,284,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000285,PLACE,NGP-000285,NG-NAM-SET-000285,NG-PLC-000285,285,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000286,PLACE,NGP-000286,NG-NAM-SET-000286,NG-PLC-000286,286,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000287,PLACE,NGP-000287,NG-NAM-SET-000287,NG-PLC-000287,287,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000288,PLACE,NGP-000288,NG-NAM-SET-000288,NG-PLC-000288,288,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000289,PLACE,NGP-000289,NG-NAM-SET-000289,NG-PLC-000289,289,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000290,PLACE,NGP-000290,NG-NAM-SET-000290,NG-PLC-000290,290,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000291,PLACE,NGP-000291,NG-NAM-SET-000291,NG-PLC-000291,291,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000292,PLACE,NGP-000292,NG-NAM-SET-000292,NG-PLC-000292,292,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000293,PLACE,NGP-000293,NG-NAM-SET-000293,NG-PLC-000293,293,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000294,PLACE,NGP-000294,NG-NAM-SET-000294,NG-PLC-000294,294,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000295,PLACE,NGP-000295,NG-NAM-SET-000295,NG-PLC-000295,295,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000296,PLACE,NGP-000296,NG-NAM-SET-000296,NG-PLC-000296,296,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000297,PLACE,NGP-000297,NG-NAM-SET-000297,NG-PLC-000297,297,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000298,PLACE,NGP-000298,NG-NAM-SET-000298,NG-PLC-000298,298,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000299,PLACE,NGP-000299,NG-NAM-SET-000299,NG-PLC-000299,299,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000300,PLACE,NGP-000300,NG-NAM-SET-000300,NG-PLC-000300,300,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000301,PLACE,NGP-000301,NG-NAM-SET-000301,NG-PLC-000301,301,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000302,PLACE,NGP-000302,NG-NAM-SET-000302,NG-PLC-000302,302,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000303,PLACE,NGP-000303,NG-NAM-SET-000303,NG-PLC-000303,303,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000304,PLACE,NGP-000304,NG-NAM-SET-000304,NG-PLC-000304,304,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000305,PLACE,NGP-000305,NG-NAM-SET-000305,NG-PLC-000305,305,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000306,PLACE,NGP-000306,NG-NAM-SET-000306,NG-PLC-000306,306,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
align:nngla:place:NG-PLC-000307,PLACE,NGP-000307,NG-NAM-SET-000307,NG-PLC-000307,307,data/novegeo/nngla/geographic-identity-places/source/04_name_catalogues/settlement_name_catalogue.csv,e6598eb8f5ca85351c11fe23629ec834d6130428a200a046ac37ddab19a4b616,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
