environment_binding_id,spatial_point_id,spatial_cell_id,coordinate_candidate_id,major_grid_id,sovereign_part_id,elevation_observation_id,elevation_m,elevation_evidence_type,terrain_class,terrain_evidence_type,climate_observation_id,climate_resolution_distance_degrees,annual_rainfall_mm,mean_temperature_c,mean_wind_speed_mps,prevailing_wind_direction_deg,climate_class,climate_evidence_type,vegetation_observation_id,vegetation_resolution_distance_degrees,vegetation_class,aridity_class,vegetation_evidence_type,hydrology_reference_id,hydrology_evidence_type,environment_resolution_status,runtime_effect_scope
NG-ENV-BIND-000279,NG-SPT-000279,NG-SCELL-000279,coordcand:nngla:de301423027f99620d16a685db6d46c1f927359acbaf6297d57fcb1e7a24c846,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000279,1371,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000062,0.593969696,982,19.1,4.7,61,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000062,0.593969696,GRASSLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000280,NG-SPT-000280,NG-SCELL-000280,coordcand:nngla:621997cdbe6029c4197d76ccf4445c42929fe98c7a5514ad6480029bff8c5409,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000280,1495,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000062,0.42,982,19.1,4.7,61,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000062,0.42,GRASSLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000281,NG-SPT-000281,NG-SCELL-000281,coordcand:nngla:0ef4da02a4c0fe8e18f110bf24e90f05d3b9b9213150ba79984f259555dfe82b,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000281,1612,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000071,0,1122,18.2,4.8,64,SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000071,0,WOODLAND,NON_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000282,NG-SPT-000282,NG-SCELL-000282,coordcand:nngla:9293b7a9aec4440dbb4f6b1d520193369521bc1d64cc8067ba5036410fd94f22,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000282,1726,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000071,0.42,1122,18.2,4.8,64,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000071,0.42,WOODLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000283,NG-SPT-000283,NG-SCELL-000283,coordcand:nngla:9f0d04b6a3ec7b815bb652166c04da7aab902da1d49c3aad37acfef1f6b6c0de,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000283,1827,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000063,0.593969696,993,16.6,5.3,66,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000063,0.593969696,GRASSLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000284,NG-SPT-000284,NG-SCELL-000284,coordcand:nngla:9bcf7da9da1f06e8777f98f31c3a5904a1fc3cf12a8975a91cf3ca03f9b7dec2,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000284,1896,DIRECT_SOURCE_OBSERVATION,MOUNTAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000063,0.42,993,16.6,5.3,66,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000063,0.42,GRASSLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000285,NG-SPT-000285,NG-SCELL-000285,coordcand:nngla:7d4a49bbaa50f54a7695f691cd967713ce22a3983c4d6aab84d1e8119a8283ec,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000285,1916,DIRECT_SOURCE_OBSERVATION,MOUNTAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000072,0,1081,16.3,5.3,69,SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000072,0,WOODLAND,NON_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000286,NG-SPT-000286,NG-SCELL-000286,coordcand:nngla:ac43b53c26478cc6eeca190066c1a2b230c22789571188c4311199f5601e4d6f,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000286,1872,DIRECT_SOURCE_OBSERVATION,MOUNTAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000072,0.42,1081,16.3,5.3,69,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000072,0.42,WOODLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000287,NG-SPT-000287,NG-SCELL-000287,coordcand:nngla:a4eb65674d3a4db487ea8a32bd5c9a224f4e564fb10b290df49f9555c8b6f30f,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000287,1767,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000064,0.593969696,867,18.5,5.5,71,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000064,0.593969696,GRASSLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000288,NG-SPT-000288,NG-SCELL-000288,coordcand:nngla:5c44347fa4c5871c5faa5efd879713b1f763215f5ea035a961e5deaa8c8ea183,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000288,1615,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000064,0.42,867,18.5,5.5,71,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000064,0.42,GRASSLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000289,NG-SPT-000289,NG-SCELL-000289,coordcand:nngla:b0f500d16899c458fc6739433c825b966a2e4020131f113356b51b1dc162127b,NG-MGRID-03-04,NG-SOV-PART-000001,NG-ELEV-OBS-000289,1436,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000073,0,891,19.3,5.4,74,DRY_SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000073,0,GRASSLAND,NON_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000290,NG-SPT-000290,NG-SCELL-000290,coordcand:nngla:2dd169f1527233d3b4838b35b2be52694e56e161e95de58145c8b30686c0f987,NG-MGRID-03-04,NG-SOV-PART-000001,NG-ELEV-OBS-000290,1251,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000073,0.42,891,19.3,5.4,74,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000073,0.42,GRASSLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000291,NG-SPT-000291,NG-SCELL-000291,coordcand:nngla:9fe5c82fdd313ad9c1efb4608612016fbef73e0191bcb98f1451597a2dcc2be5,NG-MGRID-03-04,NG-SOV-PART-000001,NG-ELEV-OBS-000291,1076,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000065,0.593969696,702,22.7,5.5,76,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000065,0.593969696,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000292,NG-SPT-000292,NG-SCELL-000292,coordcand:nngla:11ea61fe593c94be8f9bc84e74fb7fc5764f73f37981f15efd612403d13fbf48,NG-MGRID-03-04,NG-SOV-PART-000001,NG-ELEV-OBS-000292,919,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000065,0.42,702,22.7,5.5,76,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000065,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000293,NG-SPT-000293,NG-SCELL-000293,coordcand:nngla:1e916ed093f86e8bed530a82cd7f6c0e3a60e4e79d75583193038354375d3a2a,NG-MGRID-03-04,NG-SOV-PART-000001,NG-ELEV-OBS-000293,783,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000074,0,702,23.3,5.5,79,DRY_SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000074,0,SPARSE_VEGETATION,SEMI_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000294,NG-SPT-000294,NG-SCELL-000294,coordcand:nngla:fcb0d082de3f1ca99f34af60dea7e1d5414e5aa2800a75add89fcf56ff418ace,NG-MGRID-03-04,NG-SOV-PART-000001,NG-ELEV-OBS-000294,669,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000074,0.42,702,23.3,5.5,79,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000074,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000295,NG-SPT-000295,NG-SCELL-000295,coordcand:nngla:cef74e84ccb29529b9e04bd45dc04be540249feb82218c4a6bc9107282a66d98,NG-MGRID-03-04,NG-SOV-PART-000001,NG-ELEV-OBS-000295,571,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000066,0.593969696,600,25.4,5.6,81,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000066,0.593969696,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000296,NG-SPT-000296,NG-SCELL-000296,coordcand:nngla:6572edd129045aca2d636e89d3cf3e55955c69b3a032ee660e7158885268349e,NG-MGRID-03-04,NG-SOV-PART-000001,NG-ELEV-OBS-000296,469,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000066,0.42,600,25.4,5.6,81,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000066,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000297,NG-SPT-000297,NG-SCELL-000297,coordcand:nngla:6ee7632a2d0cc925a0202a0876cf49ba3045396587894146d33bd29a140cacbc,NG-MGRID-03-04,NG-SOV-PART-000001,NG-ELEV-OBS-000297,373,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000075,0,593,25.9,5.6,84,DRY_SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000075,0,ARID_SURFACE,ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000298,NG-SPT-000298,NG-SCELL-000298,coordcand:nngla:c4c6a3297a22dea579ac5ccd46c28e9319dfe054c0538f2be10e8f7cda4f5eea,NG-MGRID-03-04,NG-SOV-PART-000001,NG-ELEV-OBS-000298,286,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000075,0.42,593,25.9,5.6,84,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000075,0.42,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000299,NG-SPT-000299,NG-SCELL-000299,coordcand:nngla:06af26fae0ec6ab51b1b489a3461d29082b921dd918990d6a6d113b930597c74,NG-MGRID-03-01,NG-SOV-PART-000001,NG-ELEV-OBS-000299,255,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000084,0.42,604,26.7,5.1,47,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000084,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000300,NG-SPT-000300,NG-SCELL-000300,coordcand:nngla:02ebfbf568ac473bff859c8da1cbfe0b4056dcd9a444bdd0663ed33da2b924db,NG-MGRID-03-02,NG-SOV-PART-000001,NG-ELEV-OBS-000300,291,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000067,0.42,595,26.4,5.2,44,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000067,0.42,ARID_SURFACE,ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000301,NG-SPT-000301,NG-SCELL-000301,coordcand:nngla:aed27b07d18781dab8c219262d197d00f520685eb3e56997e12cedc209b800eb,NG-MGRID-03-02,NG-SOV-PART-000001,NG-ELEV-OBS-000301,315,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000076,0,632,26.3,5.0,47,DRY_SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000076,0,SPARSE_VEGETATION,SEMI_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000302,NG-SPT-000302,NG-SCELL-000302,coordcand:nngla:99183b2bb4da7b928c2fc94d466c619ca9d45546e989b9b6855f85224d1da658,NG-MGRID-03-02,NG-SOV-PART-000001,NG-ELEV-OBS-000302,328,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000076,0.42,632,26.3,5.0,47,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000076,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000303,NG-SPT-000303,NG-SCELL-000303,coordcand:nngla:515a4bad69b2bc82c263f4b3a7c055d60cec30e5697cc8da3503d92eae5085ff,NG-MGRID-03-02,NG-SOV-PART-000001,NG-ELEV-OBS-000303,322,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000085,0.42,726,26.1,4.8,52,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000085,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000304,NG-SPT-000304,NG-SCELL-000304,coordcand:nngla:f87a2d0c47817908ea9c0cfbe33e3d46abe68376832ce606d28793857d728c58,NG-MGRID-03-02,NG-SOV-PART-000001,NG-ELEV-OBS-000304,310,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000068,0.42,674,26.4,4.8,49,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000068,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000305,NG-SPT-000305,NG-SCELL-000305,coordcand:nngla:d499e6c8ac316544ab73307d9192f030a3cf11fe00f6165eefe221d28699cb71,NG-MGRID-03-02,NG-SOV-PART-000001,NG-ELEV-OBS-000305,313,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000077,0,756,26.3,4.7,52,DRY_SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000077,0,SPARSE_VEGETATION,SEMI_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000306,NG-SPT-000306,NG-SCELL-000306,coordcand:nngla:246695072353527957d8f83ffb6ead46ebec195c8c308c99cc569f272cc7149d,NG-MGRID-03-02,NG-SOV-PART-000001,NG-ELEV-OBS-000306,341,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000077,0.42,756,26.3,4.7,52,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000077,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000307,NG-SPT-000307,NG-SCELL-000307,coordcand:nngla:3847320626f247893f57fba3376a672e78c4b5bb9d01f09d0d95d92896d0ca86,NG-MGRID-03-02,NG-SOV-PART-000001,NG-ELEV-OBS-000307,404,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000086,0.42,947,25.3,4.5,57,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000086,0.42,GRASSLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000308,NG-SPT-000308,NG-SCELL-000308,coordcand:nngla:ed4c0fa51ec0be02c32c9f15096800949b6adfaf5ff25af8ef2661e691f4956b,NG-MGRID-03-02,NG-SOV-PART-000001,NG-ELEV-OBS-000308,505,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000069,0.42,820,25.4,4.5,54,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000069,0.42,GRASSLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000309,NG-SPT-000309,NG-SCELL-000309,coordcand:nngla:d1c58fd3c95ef5e740c514662694b5218f1416422059f41a130b93d3c84c4e69,NG-MGRID-03-02,NG-SOV-PART-000001,NG-ELEV-OBS-000309,640,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000078,0,976,24.3,4.5,57,SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000078,0,GRASSLAND,NON_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000310,NG-SPT-000310,NG-SCELL-000310,coordcand:nngla:296cce13efea4124cd8cf3ada86c64c97ffc9f78b707dc04da48d3171ba54e3c,NG-MGRID-03-02,NG-SOV-PART-000001,NG-ELEV-OBS-000310,799,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000078,0.42,976,24.3,4.5,57,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000078,0.42,GRASSLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000311,NG-SPT-000311,NG-SCELL-000311,coordcand:nngla:fafca9e728190fe31e70fe1b2684ffa4e42de714415c43e1b88bb1589e392dcc,NG-MGRID-03-02,NG-SOV-PART-000001,NG-ELEV-OBS-000311,966,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000087,0.42,1247,21.9,4.5,62,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000087,0.42,WOODLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000312,NG-SPT-000312,NG-SCELL-000312,coordcand:nngla:27f4e6369e32d089fc56b250dd5209ee37bce52681f6aaeedec8227d12b09fec,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000312,1123,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000070,0.42,1018,21.5,4.5,59,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000070,0.42,WOODLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000313,NG-SPT-000313,NG-SCELL-000313,coordcand:nngla:c442608c49b0fb79221b4144aba725e4806afb9bf52424ed7eab4f7be4141f2c,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000313,1260,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000079,0,1201,20.4,4.5,62,SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000079,0,WOODLAND,NON_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000314,NG-SPT-000314,NG-SCELL-000314,coordcand:nngla:59e9657e9c6b084d8ad7a4012e12179e14af844645805b5b608e5cec7a5a4a2a,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000314,1375,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000079,0.42,1201,20.4,4.5,62,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000079,0.42,WOODLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000315,NG-SPT-000315,NG-SCELL-000315,coordcand:nngla:dcd2d3032d5cb424185a2741bddca089bd58a96c7f3c808d7eee42c00b64f15d,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000315,1477,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000088,0.42,1417,19.4,4.5,67,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000088,0.42,DENSE_VEGETATION,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000316,NG-SPT-000316,NG-SCELL-000316,coordcand:nngla:83422abd2b1eb004440f9147732b526e7db4cf388aec564f5562104d8a4fe79a,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000316,1577,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000071,0.42,1122,18.2,4.8,64,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000071,0.42,WOODLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000317,NG-SPT-000317,NG-SCELL-000317,coordcand:nngla:c8c26e82f41ecbbb84ce58f6d7633c693c1859bac50d77c691dbde0445ff906a,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000317,1681,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000080,0,1267,17.8,4.9,67,SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000080,0,WOODLAND,NON_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000318,NG-SPT-000318,NG-SCELL-000318,coordcand:nngla:679eb2d2cbb0d887e9da770bf569496dbcb212c4dc7601aa917aeb03c765f618,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000318,1781,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000080,0.42,1267,17.8,4.9,67,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000080,0.42,WOODLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000319,NG-SPT-000319,NG-SCELL-000319,coordcand:nngla:aa81aff694ac84eaa91234a392a245eb0e44332d109c2fec526d9cf4ffd9f91c,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000319,1859,DIRECT_SOURCE_OBSERVATION,MOUNTAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000089,0.42,1373,17.3,5.0,72,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000089,0.42,WOODLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000320,NG-SPT-000320,NG-SCELL-000320,coordcand:nngla:516dfb044dee556ab45598235c9cdc12a5053f83f1f9502d7ed2d7d33ebbb0b0,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000320,1891,DIRECT_SOURCE_OBSERVATION,MOUNTAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000072,0.42,1081,16.3,5.3,69,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000072,0.42,WOODLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
