association_candidate_id,subject_family,canonical_subject_id,source_subject_id,geometry_id,geometry_role_code,source_geometry_subject_id,association_status,association_basis,runtime_effect_scope,notes
assocand:nngla:place:NG-PLC-000345,PLACE,NG-PLC-000345,NGP-000345,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000346,PLACE,NG-PLC-000346,NGP-000346,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000347,PLACE,NG-PLC-000347,NGP-000347,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000348,PLACE,NG-PLC-000348,NGP-000348,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000349,PLACE,NG-PLC-000349,NGP-000349,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000350,PLACE,NG-PLC-000350,NGP-000350,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000351,PLACE,NG-PLC-000351,NGP-000351,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000352,PLACE,NG-PLC-000352,NGP-000352,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000353,PLACE,NG-PLC-000353,NGP-000353,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000354,PLACE,NG-PLC-000354,NGP-000354,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000355,PLACE,NG-PLC-000355,NGP-000355,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000356,PLACE,NG-PLC-000356,NGP-000356,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000357,PLACE,NG-PLC-000357,NGP-000357,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000358,PLACE,NG-PLC-000358,NGP-000358,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000359,PLACE,NG-PLC-000359,NGP-000359,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000360,PLACE,NG-PLC-000360,NGP-000360,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000361,PLACE,NG-PLC-000361,NGP-000361,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000362,PLACE,NG-PLC-000362,NGP-000362,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000363,PLACE,NG-PLC-000363,NGP-000363,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000364,PLACE,NG-PLC-000364,NGP-000364,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000365,PLACE,NG-PLC-000365,NGP-000365,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000366,PLACE,NG-PLC-000366,NGP-000366,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000367,PLACE,NG-PLC-000367,NGP-000367,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000368,PLACE,NG-PLC-000368,NGP-000368,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000369,PLACE,NG-PLC-000369,NGP-000369,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000370,PLACE,NG-PLC-000370,NGP-000370,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000371,PLACE,NG-PLC-000371,NGP-000371,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000372,PLACE,NG-PLC-000372,NGP-000372,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000373,PLACE,NG-PLC-000373,NGP-000373,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000374,PLACE,NG-PLC-000374,NGP-000374,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000375,PLACE,NG-PLC-000375,NGP-000375,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000376,PLACE,NG-PLC-000376,NGP-000376,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000377,PLACE,NG-PLC-000377,NGP-000377,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000378,PLACE,NG-PLC-000378,NGP-000378,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000379,PLACE,NG-PLC-000379,NGP-000379,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000380,PLACE,NG-PLC-000380,NGP-000380,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000381,PLACE,NG-PLC-000381,NGP-000381,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000382,PLACE,NG-PLC-000382,NGP-000382,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000383,PLACE,NG-PLC-000383,NGP-000383,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000384,PLACE,NG-PLC-000384,NGP-000384,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000385,PLACE,NG-PLC-000385,NGP-000385,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000386,PLACE,NG-PLC-000386,NGP-000386,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000387,PLACE,NG-PLC-000387,NGP-000387,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000388,PLACE,NG-PLC-000388,NGP-000388,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000389,PLACE,NG-PLC-000389,NGP-000389,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000390,PLACE,NG-PLC-000390,NGP-000390,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000391,PLACE,NG-PLC-000391,NGP-000391,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000392,PLACE,NG-PLC-000392,NGP-000392,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000393,PLACE,NG-PLC-000393,NGP-000393,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000394,PLACE,NG-PLC-000394,NGP-000394,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000395,PLACE,NG-PLC-000395,NGP-000395,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000396,PLACE,NG-PLC-000396,NGP-000396,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000397,PLACE,NG-PLC-000397,NGP-000397,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000398,PLACE,NG-PLC-000398,NGP-000398,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000399,PLACE,NG-PLC-000399,NGP-000399,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000400,PLACE,NG-PLC-000400,NGP-000400,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000401,PLACE,NG-PLC-000401,NGP-000401,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000402,PLACE,NG-PLC-000402,NGP-000402,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000403,PLACE,NG-PLC-000403,NGP-000403,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000404,PLACE,NG-PLC-000404,NGP-000404,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000405,PLACE,NG-PLC-000405,NGP-000405,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000406,PLACE,NG-PLC-000406,NGP-000406,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000407,PLACE,NG-PLC-000407,NGP-000407,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000408,PLACE,NG-PLC-000408,NGP-000408,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000409,PLACE,NG-PLC-000409,NGP-000409,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000410,PLACE,NG-PLC-000410,NGP-000410,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000411,PLACE,NG-PLC-000411,NGP-000411,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000412,PLACE,NG-PLC-000412,NGP-000412,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000413,PLACE,NG-PLC-000413,NGP-000413,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000414,PLACE,NG-PLC-000414,NGP-000414,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000415,PLACE,NG-PLC-000415,NGP-000415,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000416,PLACE,NG-PLC-000416,NGP-000416,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000417,PLACE,NG-PLC-000417,NGP-000417,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000418,PLACE,NG-PLC-000418,NGP-000418,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000419,PLACE,NG-PLC-000419,NGP-000419,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000420,PLACE,NG-PLC-000420,NGP-000420,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000421,PLACE,NG-PLC-000421,NGP-000421,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000422,PLACE,NG-PLC-000422,NGP-000422,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000423,PLACE,NG-PLC-000423,NGP-000423,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000424,PLACE,NG-PLC-000424,NGP-000424,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000425,PLACE,NG-PLC-000425,NGP-000425,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000426,PLACE,NG-PLC-000426,NGP-000426,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000427,PLACE,NG-PLC-000427,NGP-000427,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000428,PLACE,NG-PLC-000428,NGP-000428,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000429,PLACE,NG-PLC-000429,NGP-000429,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000430,PLACE,NG-PLC-000430,NGP-000430,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
