relationship_id,road_id,relationship_type,object_id,evidence_basis,longitude,latitude,runtime_effect_scope
roadrel:nngla:5e7b2a4ca3ebef8d0d75975ec9c92b15ed6b9c8598d39c91bb4dfb94cf3f37e9,NG-RD-000198,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:5ead917ccbc4f440214ef1662cf4a165486feec0e034772a75eace42737f229d,NG-RD-000123,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:5ed36cd58529300d2861dd67f160a48ded6905af41a4aa017c82cf4e07cac2ff,NG-RD-000198,ENDS_AT_PLACE,NG-PLC-000208,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.484430000,-2.508100000,SHARED_REFERENCE
roadrel:nngla:5eff275cdfb750a5e4c1ec455b1fd67b458c1a63c9258c541ce7cbcfbe7aa74d,NG-RD-000202,STARTS_AT_PLACE,NG-PLC-000191,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.503894000,-3.321721000,SHARED_REFERENCE
roadrel:nngla:5f106a942a8d4a7e89c3eda85133c46c3d84e04848290977d3737fda0552e64b,NG-RD-000084,ENDS_AT_PLACE,NG-PLC-000053,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.446055000,1.481205000,SHARED_REFERENCE
roadrel:nngla:5f1cd7d76840990d85fb349bbf131132bd2f826fef51c2210b7d45087b4ac499,NG-RD-000336,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:5f696cbba1ae59b3b0dd12c017e05b9e038e36ef17b8f807af8a2e12e7b55a09,NG-RD-000303,ENDS_AT_PLACE,NG-PLC-000261,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.776507000,5.361669000,SHARED_REFERENCE
roadrel:nngla:5fd8290abb131964d02d3d2f56704167b9feeca8999069be761c965309cdcb5f,NG-RD-000027,ENDS_AT_PLACE,NG-PLC-000071,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,35.904113000,1.384289000,SHARED_REFERENCE
roadrel:nngla:600fdc0c3aa4cc0eb8e2c243d7f84117a198d66ae12d36e9068fce579a949ea6,NG-RD-000013,STARTS_AT_PLACE,NG-PLC-000009,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.355529000,0.920172000,SHARED_REFERENCE
roadrel:nngla:603e2e9d008c2926a1c7e5fd59c504f5c1d3605f9057b12130abe83b99650457,NG-RD-000037,ENDS_AT_PLACE,NG-PLC-000002,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.662684000,1.200426000,SHARED_REFERENCE
roadrel:nngla:60acad6ddcec72494f1c66a4159f795b7a9d6e4bfd72ba63d20b5dce4f132e59,NG-RD-000337,ENDS_AT_PLACE,NG-PLC-000284,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.142969000,5.290829000,SHARED_REFERENCE
roadrel:nngla:60e285c01a0e35e935d173aaf9f63c9d347631683e6fecbaae1621a9aa9aea89,NG-RD-000209,STARTS_AT_PLACE,NG-PLC-000233,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.721001000,-3.588344000,SHARED_REFERENCE
roadrel:nngla:60f23bb52792b0e82f863681869e98fda18e7a3b026228577dda3d16fa26bf6a,NG-RD-000350,ENDS_AT_PLACE,NG-PLC-000377,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.497762000,-0.906975000,SHARED_REFERENCE
roadrel:nngla:6129d12ab7f34d1c63b4f6d24096ae6f1bfb4dfe1207bea921ff6e075108010e,NG-RD-000283,STARTS_AT_PLACE,NG-PLC-000323,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.536508000,5.240209000,SHARED_REFERENCE
roadrel:nngla:61310213bbc91e0ab6199b3aff6edaf477d85ddd16606ea0f1d7cafe1781fe20,NG-RD-000120,STARTS_AT_PLACE,NG-PLC-000109,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.257258000,3.213315000,SHARED_REFERENCE
roadrel:nngla:615151fbd4f0209002db7bdcedced3eacc151994d1e073b370cb1ada2efcd6bc,NG-RD-000114,STARTS_AT_PLACE,NG-PLC-000120,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,33.902790000,2.964776000,SHARED_REFERENCE
roadrel:nngla:616ebd28f205465cb4b0e93d93916eaf4375fb91675b1b0aeb86a6677749db54,NG-RD-000163,ENDS_AT_PLACE,NG-PLC-000127,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.687604000,3.535304000,SHARED_REFERENCE
roadrel:nngla:6183fde85c9023cc7c3da6a539d6adab2526fa141f316cf57f00e745620a03a2,NG-RD-000197,ENDS_AT_PLACE,NG-PLC-000186,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.674828000,-3.404523000,SHARED_REFERENCE
roadrel:nngla:618c1faf16152d03b1b344030d4c77b91973ae33fee7be63d1eb6cb94d304c8c,NG-RD-000189,STARTS_AT_PLACE,NG-PLC-000254,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.465487000,-3.276660000,SHARED_REFERENCE
roadrel:nngla:61980c96ee8750ed645fdd6258982037d6643b5bd497fd3bf9a95bb12fe35169,NG-RD-000306,ENDS_AT_PLACE,NG-PLC-000296,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.103215000,5.614633000,SHARED_REFERENCE
roadrel:nngla:61f31b01d91efcc4fd2a91c78c0d596fac24596c2bd2c7060bbc2e8772f1ac4e,NG-RD-000022,STARTS_AT_PLACE,NG-PLC-000076,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,35.652321000,1.342548000,SHARED_REFERENCE
roadrel:nngla:6241c836a5811feef4bf9590c0c2d04b436c7a006607788a442553fce4119501,NG-RD-000060,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:62b1c33e73c1f733d5999786c910f6030e1c46331cce88891db2a03c7974c1be,NG-RD-000165,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:62c39abdb79f1c7ab80fece937d1d54220cafe2a08f75776f209be44ac6b9a8e,NG-RD-000082,STARTS_AT_PLACE,NG-PLC-000036,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.013309000,1.348499000,SHARED_REFERENCE
roadrel:nngla:62f2d2f446cf95f5db47f2e24540f6c61a0a3381a9f87058d2836a78efe75438,NG-RD-000181,ENDS_AT_PLACE,NG-PLC-000178,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.644762000,-3.273758000,SHARED_REFERENCE
roadrel:nngla:6348e3fa6e9fd530a0d8c1f9416197f965928a60b41ea355ffcd0695794feb22,NG-RD-000253,ENDS_AT_PLACE,NG-PLC-000247,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.133210000,-3.050849000,SHARED_REFERENCE
roadrel:nngla:6374ce716d2592450d988dbdf269582a4a2dd6af46ad7cb300cbe52c8088c6a9,NG-RD-000157,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:63916994788cf21c5a798b7577bebac701a7a0ae08e36dbc29e8928e2d327122,NG-RD-000052,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:63bd951a8652a7923369073a7588f30647bb5409d0a6bca0069f7038218af59f,NG-RD-000327,ENDS_AT_PLACE,NG-PLC-000297,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.929583000,5.758235000,SHARED_REFERENCE
roadrel:nngla:6401dfa842c88439f0140364cafb6fb27c0949511e8546c17a18197b813e1d0b,NG-RD-000066,ENDS_AT_PLACE,NG-PLC-000046,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,35.664816000,1.122528000,SHARED_REFERENCE
roadrel:nngla:64344295055aeec39f3ff453024a403046d9f08550c99160b8f3e81f3354edd1,NG-RD-000247,ENDS_AT_PLACE,NG-PLC-000245,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.311646000,-3.229894000,SHARED_REFERENCE
roadrel:nngla:64771028e50dc2d996802ce8198f52c89733adae2f257e684dd25abe9d618352,NG-RD-000297,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:649c3a888793429bc32c4c873a7ba63a8f4f1c71d9262eba235cdf91ff8935c5,NG-RD-000320,STARTS_AT_PLACE,NG-PLC-000260,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.406428000,5.633846000,SHARED_REFERENCE
roadrel:nngla:64d9e78524866a96ca7a1d86020c87786d7c67c29f5a8783b08da9f33adc1eb9,NG-RD-000199,ENDS_AT_PLACE,NG-PLC-000188,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.810850000,-3.196102000,SHARED_REFERENCE
roadrel:nngla:64fda0d62c2e8db5b7ca5b602be31afed385c842e03d69518843affad0954858,NG-RD-000098,ENDS_AT_PLACE,NG-PLC-000119,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.061676000,3.182506000,SHARED_REFERENCE
roadrel:nngla:6548a57be76d9bdbcbff4239845735e75d83e6839d3ae7c26609245a98ced102,NG-RD-000102,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:655f3779e6e6c6243174170fa7ef73409b44af9290348ce97b643bee4f8ae6dd,NG-RD-000337,STARTS_AT_PLACE,NG-PLC-000299,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.075101000,5.554116000,SHARED_REFERENCE
roadrel:nngla:65cec5eac294ee67af214cc3d7d1abb0cba1d4908d35cf6c79cf50966a94e615,NG-RD-000112,STARTS_AT_PLACE,NG-PLC-000162,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.184177000,3.330810000,SHARED_REFERENCE
roadrel:nngla:667011515dde4f747fc005fcd4f12fac9cf84d8633ba2399ce562f89f6d60d08,NG-RD-000194,ENDS_AT_PLACE,NG-PLC-000188,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.810850000,-3.196102000,SHARED_REFERENCE
roadrel:nngla:66af5bd4779ba3cfd624841a943babb05317834b360a70c51b70dade341ea8cf,NG-RD-000044,STARTS_AT_PLACE,NG-PLC-000046,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,35.664816000,1.122528000,SHARED_REFERENCE
roadrel:nngla:66d8df8bdae76aa812dd35bf1706a97d7abc1f495aca9bfedfd0c49c3621a95a,NG-RD-000244,ENDS_AT_PLACE,NG-PLC-000197,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.270451000,-3.744479000,SHARED_REFERENCE
roadrel:nngla:676991fabd9cf4ab92ffa6ab24b61e3916d9b4593cc043fbc7e9992a1e0035b8,NG-RD-000120,ENDS_AT_PLACE,NG-PLC-000100,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.300048000,3.298180000,SHARED_REFERENCE
roadrel:nngla:676df2f9b8d07b02001eb21e4564c565967a2fd6e9b8df0f1ee333b511d475b8,NG-RD-000215,STARTS_AT_PLACE,NG-PLC-000190,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.555601000,-3.435182000,SHARED_REFERENCE
roadrel:nngla:6797440938b9ab12fb02f0ce42afd471363eadf25339d2123a1c89978f248cea,NG-RD-000229,ENDS_AT_PLACE,NG-PLC-000226,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.471404000,-3.865200000,SHARED_REFERENCE
roadrel:nngla:67cb1d6b868fc332f62bb9e6e5bfb851f663faf6e3d195faf45c45278fd5de42,NG-RD-000082,ENDS_AT_PLACE,NG-PLC-000017,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.314711000,1.033478000,SHARED_REFERENCE
roadrel:nngla:67f68440bb1aada530d5b56dc47201e4d1d2fe84e1f315c2699c0f1b1b2ac1a9,NG-RD-000055,STARTS_AT_PLACE,NG-PLC-000054,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.613991000,1.422538000,SHARED_REFERENCE
roadrel:nngla:686eced6bca53c5005e51fee28349367ab900895768c52290d05946ce3f3ad7b,NG-RD-000086,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:68c299c7ac8fddc3c7ee0afcce3f542d0eb5a9368d95823dc4fafdb75404bf9a,NG-RD-000155,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:68d021e9ce6e932e9c07a67fa0838898cba40d15fdc2ca059ee1d4a570736393,NG-RD-000245,ENDS_AT_PLACE,NG-PLC-000212,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.629156000,-3.876442000,SHARED_REFERENCE
roadrel:nngla:68d4ddf32544a518e54eca8deaaa4f31dba9851eabbb6022bfe7965cd04d6f35,NG-RD-000135,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:6950d46c46d89d2ca87d815fc28397e9f85639331d979028896b1ff3f8c7ac49,NG-RD-000063,STARTS_AT_PLACE,NG-PLC-000041,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.780371000,1.280079000,SHARED_REFERENCE
roadrel:nngla:69772b81a7a6835340442b4f86d5759a14c8316ca321c79fea136c150c31d1c8,NG-RD-000177,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:69bec83abf34a53f891a2d4d72a33943dcaab058c7870759043c9c69d2b2c865,NG-RD-000197,STARTS_AT_PLACE,NG-PLC-000184,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.671223000,-3.332010000,SHARED_REFERENCE
roadrel:nngla:6a12d245f2fe0484a4826c8829b8c4fca2563440219653f6406d4bd59abcd789,NG-RD-000161,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:6a33a551dea3ae8496c9da440cc0dcc48c643172f44ebc8c9795a0080036ae7a,NG-RD-000045,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:6a6b8baeb5c6cd74ec6d97fbd2d72e04fd399a21800d7ab54c87272b28c3399d,NG-RD-000195,ENDS_AT_PLACE,NG-PLC-000198,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.902596000,-4.307292000,SHARED_REFERENCE
roadrel:nngla:6a9f6d83599886434e401eab1784ce1c4a6213e3a8f24ca83b6cb6c4d38e6c99,NG-RD-000111,STARTS_AT_PLACE,NG-PLC-000153,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,33.984194000,3.186966000,SHARED_REFERENCE
roadrel:nngla:6aad16c354698be4ca9891456b4233b34d7585cdf2b16d1685ebd2884fab96b2,NG-RD-000262,STARTS_AT_PLACE,NG-PLC-000266,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.050017000,5.086787000,SHARED_REFERENCE
roadrel:nngla:6b75f4e1ff9f1f689719c153adcfce75003005e0d82dc314413a90bf6aadd981,NG-RD-000087,ENDS_AT_PLACE,NG-PLC-000098,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.214282000,3.384856000,SHARED_REFERENCE
roadrel:nngla:6b9f6f149348f3dd7439212da7cf154f4c0e6bd1d20d4cec3784b9be33b86fbf,NG-RD-000268,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:6bc61d5f8841a43234ed2808de9885036b4f49681c374fd24bc14eef1b236dc4,NG-RD-000069,STARTS_AT_PLACE,NG-PLC-000015,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.417960000,0.675074000,SHARED_REFERENCE
roadrel:nngla:6bd7d26882d0f6eaa62f38321d16a6b030fb5996cebfe0208544cc72b23f9b93,NG-RD-000099,STARTS_AT_PLACE,NG-PLC-000148,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.051310000,3.130189000,SHARED_REFERENCE
roadrel:nngla:6cb704dd508346872fb2c238ef14df404fe6807abe7b89f949477e66038d15ce,NG-RD-000301,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:6cc4c49ef53605cda17ddf907cb47b4bfadea89b78eac7a98e82427a45a0b44c,NG-RD-000086,ENDS_AT_PLACE,NG-PLC-000164,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,35.004483000,3.247523000,SHARED_REFERENCE
roadrel:nngla:6d0e01adf28ab5d9c0cc26af8f08d56d0aeefde4c7a2dbf7fae2ecd3fe9e4b79,NG-RD-000117,ENDS_AT_PLACE,NG-PLC-000111,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.741098000,3.749528000,SHARED_REFERENCE
roadrel:nngla:6d0eb6b91a702275a1035d45c03c4da16dd0ba095e7322a681baaff9f5b81099,NG-RD-000216,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:6d1608adbf02275ff7c3d3d59db014a6330f2ec4e8fa031529e739e8994b18da,NG-RD-000289,ENDS_AT_PLACE,NG-PLC-000310,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.218437000,5.322553000,SHARED_REFERENCE
roadrel:nngla:6d243c2bc30d0d63d37eb82ec81cce342e0cdf7ac08a3ffd6a12b2f97e1041a0,NG-RD-000070,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:6d671e4c139d6ee053d88fc97cffcb7b96e0f9ad2b1519c6cd666a4158e56c40,NG-RD-000056,ENDS_AT_PLACE,NG-PLC-000013,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.542436000,0.968068000,SHARED_REFERENCE
roadrel:nngla:6d988f94a44f9f0114705db328f21230df34ca017754d3175c3d5e35b57e080f,NG-RD-000141,ENDS_AT_PLACE,NG-PLC-000149,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,33.893481000,3.268091000,SHARED_REFERENCE
roadrel:nngla:6db42d473933182130177641c4e89401476f63e1ac1554ded0f1b3497e8bec9f,NG-RD-000133,STARTS_AT_PLACE,NG-PLC-000101,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.304061000,3.558219000,SHARED_REFERENCE
roadrel:nngla:6e24fa4c0192438916a9acd50088eabdb8f3beb0222ed45d5a540255aa057fd5,NG-RD-000044,ENDS_AT_PLACE,NG-PLC-000004,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,35.780712000,1.058572000,SHARED_REFERENCE
roadrel:nngla:6e78b35e49fc78c31ef40496fe0bfce3b7850a86c3cd75a8404e41c0c0850a18,NG-RD-000251,ENDS_AT_PLACE,NG-PLC-000188,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.810850000,-3.196102000,SHARED_REFERENCE
roadrel:nngla:6ebff793fe34c1b2b139056032c821a664872c97dca2e0a69eb1c3627fbf2700,NG-RD-000248,ENDS_AT_PLACE,NG-PLC-000194,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.660319000,-3.534025000,SHARED_REFERENCE
roadrel:nngla:6efa02977a302fef06c64a5c590decd43aeae7b92c49e13fff983b0e52dcf21b,NG-RD-000342,INTERSECTS_LAKE,lake:novegeo:l000002,GEOMETRIC_INTERSECTION_REQUIRES_LATER_INFRASTRUCTURE_DECISION,37.879584551,5.199035748,SHARED_REFERENCE
roadrel:nngla:6f31989089240a60d1c0154b1df479d5b0393b0603e1dd7a68cd3f0a097e07bf,NG-RD-000333,STARTS_AT_PLACE,NG-PLC-000318,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.611669000,5.480675000,SHARED_REFERENCE
roadrel:nngla:6f31d8fc33b672b716f46a8c91f725a0087a3e13da9c5ccd19359e166332af8f,NG-RD-000094,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:6f855b9e5037f1b4337478e7a9d786b00c912eb3aa4b685b2ea534a15700a530,NG-RD-000178,ENDS_AT_PLACE,NG-PLC-000173,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.660000000,-3.307467000,SHARED_REFERENCE
roadrel:nngla:6f9b99cae90e242e5e4340fdf4d3b9c12dff5febf7a8676dc3bf01152dc9edc0,NG-RD-000054,STARTS_AT_PLACE,NG-PLC-000022,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.183345000,0.881551000,SHARED_REFERENCE
roadrel:nngla:6fbd9be298c251252f9c85b796867b666f1bb949f43c94f6f1c5ad3282d0085a,NG-RD-000201,ENDS_AT_PLACE,NG-PLC-000227,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.956958000,-4.227554000,SHARED_REFERENCE
roadrel:nngla:706d072b7e590fa41d25c7c846d281544388c4144588e6e86ce5931ae62d3236,NG-RD-000129,ENDS_AT_PLACE,NG-PLC-000102,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.267299000,3.328735000,SHARED_REFERENCE
roadrel:nngla:7091a1ac06d4d539d8f7a03e2aff0eb26bc2bd3ae8b1be30130a04e46c6b1c33,NG-RD-000143,STARTS_AT_PLACE,NG-PLC-000170,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.374534000,3.068875000,SHARED_REFERENCE
roadrel:nngla:70a2d41b3c9419c24666268bc6334bb2d1f63d98960398cdb98f86b1a418d37b,NG-RD-000348,WITHIN_ADMIN_REGION,NGR-05,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:719bdac3f59af4177f18a4dd2ae1ae34d5d3c46ed3acc4980cc59f07accc8448,NG-RD-000274,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:71a1089c5cfd9c10f8f3680301e053c10a9cc4fae25b39b7d37dd7ac0dedc044,NG-RD-000087,STARTS_AT_PLACE,NG-PLC-000108,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.210035000,3.407767000,SHARED_REFERENCE
roadrel:nngla:71d9c749f017ff0ba23e2a976be3a7a38cb11f82584079f0d69bed6386f04832,NG-RD-000274,ENDS_AT_PLACE,NG-PLC-000312,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.693981000,5.646514000,SHARED_REFERENCE
roadrel:nngla:71f8d5f6844ec1740a4915406ceb459d2ad673a74d403f9615fb9982cc283dd6,NG-RD-000166,ENDS_AT_PLACE,NG-PLC-000118,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.098408000,2.771556000,SHARED_REFERENCE
roadrel:nngla:720f1735166de08a1b057265a70f53727ac704dfd507a987540be4d29bc9d217,NG-RD-000085,ENDS_AT_PLACE,NG-PLC-000053,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.446055000,1.481205000,SHARED_REFERENCE
roadrel:nngla:72278fb4b5f562eba99af3a198f410b3e1e8d4800375855bb8a4d8ccc8775cd6,NG-RD-000149,ENDS_AT_PLACE,NG-PLC-000170,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.374534000,3.068875000,SHARED_REFERENCE
roadrel:nngla:727600fdb1496106c5a975dee38b846ca792e9e0e9c3fb82ecb2467c7b671647,NG-RD-000003,ENDS_AT_PLACE,NG-PLC-000009,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.355529000,0.920172000,SHARED_REFERENCE
roadrel:nngla:72d9206cd3ec0fcf4d394cca87f2ae9488fd2af6aa15e9ffa492f38aff00007e,NG-RD-000288,STARTS_AT_PLACE,NG-PLC-000327,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.607951000,5.457855000,SHARED_REFERENCE
roadrel:nngla:7370dd08bd451ec93da4df646117efc198454bc1533cc80cccb93f4e57d57961,NG-RD-000317,STARTS_AT_PLACE,NG-PLC-000341,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.973348000,5.073535000,SHARED_REFERENCE
roadrel:nngla:7371f56f0805526690174491ccb250a86c67c3bf3e01ff9ade33c0946d9d1ae7,NG-RD-000218,STARTS_AT_PLACE,NG-PLC-000236,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.752393000,-3.523310000,SHARED_REFERENCE
roadrel:nngla:738e3bce2b4636f5ddbb3109fa9d70a3c3b4bbcc1ed3c222b99d67ec1ec02faf,NG-RD-000307,ENDS_AT_PLACE,NG-PLC-000316,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.899718000,5.621275000,SHARED_REFERENCE
roadrel:nngla:741b06df22b5428b59b08adda133db9f2566e3d4eb9f01da1e4c8ba90f6f9235,NG-RD-000240,ENDS_AT_PLACE,NG-PLC-000229,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.030176000,-4.002743000,SHARED_REFERENCE
roadrel:nngla:74798fc9bd6a34d7114146c216a8e07c2bf54f392d7ab4b74d6e584f2f9798ca,NG-RD-000279,STARTS_AT_PLACE,NG-PLC-000301,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.408913000,5.788486000,SHARED_REFERENCE
roadrel:nngla:7537ced05583e35475fbbaeee593dab838645a501b39c7c8f707d528cae24f67,NG-RD-000151,ENDS_AT_PLACE,NG-PLC-000122,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,33.862705000,3.568286000,SHARED_REFERENCE
roadrel:nngla:754fa1bd11671e18e438ba55364a5ed4254ce8f60b186429f6f07495383b2848,NG-RD-000046,STARTS_AT_PLACE,NG-PLC-000004,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,35.780712000,1.058572000,SHARED_REFERENCE
roadrel:nngla:75513664a9eee25958c99b538b643336cdf8c1028ac931154bd6731d61e1f897,NG-RD-000265,STARTS_AT_PLACE,NG-PLC-000340,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.607389000,5.715324000,SHARED_REFERENCE
roadrel:nngla:757ca8f6b037248f9e2e6610088308a82f18457fccba81f521f2a1681d5171eb,NG-RD-000162,ENDS_AT_PLACE,NG-PLC-000089,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,33.917715000,3.216152000,SHARED_REFERENCE
roadrel:nngla:75855d194f56a5c61356eed7ba6cfb3d9350f74b6e1843917cd98014fa74e3be,NG-RD-000245,STARTS_AT_PLACE,NG-PLC-000221,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.390492000,-3.693454000,SHARED_REFERENCE
roadrel:nngla:75c4bb2a877d7b7870dc74489fe0c3401958a9fcfe09bb0f5f5850423ab64c39,NG-RD-000243,STARTS_AT_PLACE,NG-PLC-000208,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.484430000,-2.508100000,SHARED_REFERENCE
roadrel:nngla:760a05c53b5712c94d206773e4ae439073690aa54ec2e616fbca575396f89b2b,NG-RD-000198,STARTS_AT_PLACE,NG-PLC-000244,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.427771000,-2.558241000,SHARED_REFERENCE
roadrel:nngla:76194b7c2663edfef8b134e584d0c3f7a426a9ed306f68deb0200191a444eaf6,NG-RD-000271,ENDS_AT_PLACE,NG-PLC-000331,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.592262000,5.822460000,SHARED_REFERENCE
