connection_id,node_id,road_segment_id,road_id,endpoint_role,runtime_effect_scope
roadconn:nngla:fbf713f3658828c226b687d7e6593bbc52bcfd2e0f6e97645dd192e63672e35a,roadnode:nngla:6179448fcfcbece07d897857c8a03cd5e66a36c4aaf2cf2a63a5a9aa1f625f94,roadseg:nngla:dc95b9a6b04ceb724b04e640a392365630bef9fe21bf561cf7a2fc5450135bf1,NG-RD-000129,START,SHARED_REFERENCE
roadconn:nngla:4da5df06a835510daad85067e1f76af5b2c1cc9171bb957287bb02adece2f3c4,roadnode:nngla:6b9d078c81165b4004f121932210d5774a60e62c1d39dbea9e29fe553121ea30,roadseg:nngla:dc95b9a6b04ceb724b04e640a392365630bef9fe21bf561cf7a2fc5450135bf1,NG-RD-000129,END,SHARED_REFERENCE
roadconn:nngla:050b356a8087e29d317f2a5ce0cccb9e142d7c08624bfd8c4068ca45389d6bc9,roadnode:nngla:c57f8e13e9ee9ea25a31402936e5294e8def5819ff11ece2a73038e3211f7587,roadseg:nngla:5389932c48b4e8f9623222419c731b01651fbf3f35f57eb439c3e01524390049,NG-RD-000130,START,SHARED_REFERENCE
roadconn:nngla:483b48b7ecba886e6018d1bebe0da5e1b0d1fab966fe57fb38869531834b9142,roadnode:nngla:bc9c810458a6b4471dc61b60a750c379d7803d72ca0771be8a1bc243af0309b7,roadseg:nngla:5389932c48b4e8f9623222419c731b01651fbf3f35f57eb439c3e01524390049,NG-RD-000130,END,SHARED_REFERENCE
roadconn:nngla:66bbb3730e1be8348a1a6c201ee7dc744e25843cf6cab33c2c76486e401b92c4,roadnode:nngla:921066178be84ba69d9c9862811b3dad332556c3d80ce39c8f833cee5d95a745,roadseg:nngla:a595f20b50fa655b0607dd53bc35d427ab088815e8be859516748196f44dd553,NG-RD-000131,START,SHARED_REFERENCE
roadconn:nngla:a88c21866c0404ba2e1399a37c6a0512f6f121bdabff0482756f584917d1cc69,roadnode:nngla:bc9c810458a6b4471dc61b60a750c379d7803d72ca0771be8a1bc243af0309b7,roadseg:nngla:a595f20b50fa655b0607dd53bc35d427ab088815e8be859516748196f44dd553,NG-RD-000131,END,SHARED_REFERENCE
roadconn:nngla:c9cb57d7ff8339f465dac250c5fbd2451b3ab1d227362d8c1904707ca200168b,roadnode:nngla:ea1200e331b57d3c18d6160b3313dea61115ebc38df9e7c8f10025592a8ba140,roadseg:nngla:2b9a01cb49abf9d809553f2da150db29cb939c713b3be9dfcbbc1d9b9a862bab,NG-RD-000132,START,SHARED_REFERENCE
roadconn:nngla:b762bdd78553cc0522ed7c17ce0012690dca26c48487c5313d232b1c58370189,roadnode:nngla:c23c2fb92cd02626c0c634442698c1f066271605302dea8665a4a564c7f91b3c,roadseg:nngla:2b9a01cb49abf9d809553f2da150db29cb939c713b3be9dfcbbc1d9b9a862bab,NG-RD-000132,END,SHARED_REFERENCE
roadconn:nngla:e99367cbf641d802016138f5e57b9d341c4d8f0424ec52e9bc9f5534b5d5c687,roadnode:nngla:c7cdc4551b3fe928a019d7501691c0753ff3f446db2fb8a805838811d0bfb16b,roadseg:nngla:1b043fb4aeba5ea9b66b49a2a9f36f29012fab63aecaa485a87d8a2ad0c24645,NG-RD-000133,START,SHARED_REFERENCE
roadconn:nngla:060cd186516b23eb43d08688bb531cd8929767142f0f2de6c788e0ffa44bfbe1,roadnode:nngla:cf735c4bcdb9156b79666b5c41ebe0054f48ac4080d01e5cf2a73605c8b631b6,roadseg:nngla:1b043fb4aeba5ea9b66b49a2a9f36f29012fab63aecaa485a87d8a2ad0c24645,NG-RD-000133,END,SHARED_REFERENCE
roadconn:nngla:d969e68b2ba28cd84bcd5fc2de05f1df1852f0c0c5f87214f2d93dfb57ec4ae2,roadnode:nngla:2a9925eb375dcfcd5389f22c4e5e24f5fbc523477cd7ca75e890214a19cdf6e2,roadseg:nngla:af7092503a87ab3dc484cb2b12a10ed8d9fd59c6de6407261e20a58f2cb67b1b,NG-RD-000134,START,SHARED_REFERENCE
roadconn:nngla:ea4d4dc0d3f4d4b722fa043fe56f3d6556abbc64493df4509f554ca339984d83,roadnode:nngla:713a5ba07dc14c0917a004182129ebd1b0ae714ea44d94c97ecb7bb5fd5fd629,roadseg:nngla:af7092503a87ab3dc484cb2b12a10ed8d9fd59c6de6407261e20a58f2cb67b1b,NG-RD-000134,END,SHARED_REFERENCE
roadconn:nngla:f424f6675a57eaaf8e53f83e5ee065727138701ecddef9e96b6a57e8d2441d98,roadnode:nngla:f003ca9262bef64c0144d212645900a9ca9102b61eda69ff8a0453df0213fd82,roadseg:nngla:51f0db428b99368ed90bd4ed5255194a5fdd0ac4654272512a13ebfa8df83f78,NG-RD-000135,START,SHARED_REFERENCE
roadconn:nngla:c1b97b00978c710b833d12ed196072322b00073a034d404d5969b9b533a9f266,roadnode:nngla:64973e631e197114113117b4cb1b3da1a3c186f2375c6421b7683376e58d1232,roadseg:nngla:51f0db428b99368ed90bd4ed5255194a5fdd0ac4654272512a13ebfa8df83f78,NG-RD-000135,END,SHARED_REFERENCE
roadconn:nngla:f58c4bee6ab1e2622a6ad64a8bd32bdf5c659c0ee655fa8fa23507aee10c368f,roadnode:nngla:c7cdc4551b3fe928a019d7501691c0753ff3f446db2fb8a805838811d0bfb16b,roadseg:nngla:f54b357073279879e20f28d3de6030410cd0f2a3db97fc1a53e90441e2458857,NG-RD-000136,START,SHARED_REFERENCE
roadconn:nngla:f2ccf1c96c75f88deb54949e6687752ac270d2b7586a8e4f06d70e35096a206b,roadnode:nngla:76f67ab6b35328fad1628052ce32ae6851ec64fa4f35eaa9b5d847cdab29d5c2,roadseg:nngla:f54b357073279879e20f28d3de6030410cd0f2a3db97fc1a53e90441e2458857,NG-RD-000136,END,SHARED_REFERENCE
roadconn:nngla:2ac4c415c9ba1851047366afbabd8536c45f914d3e03e40efc3684df214b5b86,roadnode:nngla:e707dcb3750681d827771d16b505fc4ec9660700485f5195871713d216f77c10,roadseg:nngla:c3426290afea6ac222750681347ecc77923e6bc8a1fe6b93ea1507ce4b2d07d0,NG-RD-000137,START,SHARED_REFERENCE
roadconn:nngla:b1b2e0eeab5d70bf5b4101d85129f625dfe9045f707082d89dd8aa21b226cecc,roadnode:nngla:6179448fcfcbece07d897857c8a03cd5e66a36c4aaf2cf2a63a5a9aa1f625f94,roadseg:nngla:c3426290afea6ac222750681347ecc77923e6bc8a1fe6b93ea1507ce4b2d07d0,NG-RD-000137,END,SHARED_REFERENCE
roadconn:nngla:97803f60a6967194b0fe0ae8343d813399e426de1eae8f78172685da8a4d057d,roadnode:nngla:9c9d9053ff1de0b4119e34c956c0d19b8bf43e14511343dc932a2aceae540634,roadseg:nngla:c4818a4479e760801a867c9a6e347829b8c1bbd45cf6f0f90d00e522fda70f31,NG-RD-000138,START,SHARED_REFERENCE
roadconn:nngla:4743fa722bbe8808332041c1c9ac612c2e438183060e70dad3d817a6ce9e17d8,roadnode:nngla:f43a5b5fc26f753765366b3d3fef2aa08cd11c004f009cee9464507e40edeee1,roadseg:nngla:c4818a4479e760801a867c9a6e347829b8c1bbd45cf6f0f90d00e522fda70f31,NG-RD-000138,END,SHARED_REFERENCE
roadconn:nngla:c9842ddd053f0a5ebd91df9e69fe988b88497171dd940d721ea7bca04824f353,roadnode:nngla:3cb435ee74ccce715c74186d3557d06c667442a79a66b3b296d5260565e72fa1,roadseg:nngla:7d617b491b30aed0e63f36c7a5cc8caea88bdf34cf9fd91a8102bee8637dbffb,NG-RD-000139,START,SHARED_REFERENCE
roadconn:nngla:3f08f018a37c6f78a10143e74812a7b8bc0ec8312245dd08743ce6d3327727bc,roadnode:nngla:0eb15770f657e3f2a41ebb4716ac0546d01fc0d8b4af7fe6a812fa553194dee7,roadseg:nngla:7d617b491b30aed0e63f36c7a5cc8caea88bdf34cf9fd91a8102bee8637dbffb,NG-RD-000139,END,SHARED_REFERENCE
roadconn:nngla:5668362e8b6dbfe5db5f2349dc6eed6757db63e6675e464eec02403349f76667,roadnode:nngla:c63247b738013d8aee2c4eb3d7da8c0fcc12b803733ea05728e72279f8824f75,roadseg:nngla:6ddd5c2bb67db1338bd3aaea0d795ea316008116e31aba0a261ca2ad7c46ba5d,NG-RD-000140,START,SHARED_REFERENCE
roadconn:nngla:f49f96b7957a94f77b323dcfa2b29bb6e7a455495dbc7781a2cd825dfb3c04f3,roadnode:nngla:5e59ddf84bf7811359509d8b91ab3e09777a36f6a30270ae6e379025742ba1a7,roadseg:nngla:6ddd5c2bb67db1338bd3aaea0d795ea316008116e31aba0a261ca2ad7c46ba5d,NG-RD-000140,END,SHARED_REFERENCE
roadconn:nngla:98c9d5a38b7e4d5d09e3933900f6e5e8af55a06cecaecc434ca438357f8b76d0,roadnode:nngla:95735b8d2d14ebc3c86bfb1d8726c129a96b70e6c5df6d7f8af970225e367400,roadseg:nngla:136ded8769450f303380ccf355dc09447a64991dad53efcbf9bc4166ff1aff05,NG-RD-000141,START,SHARED_REFERENCE
roadconn:nngla:6d7eb509e1f8e0fa637563fb315d0ded1813a82ac98ebefd1b234485ebefc835,roadnode:nngla:5a0dc5e07718fff13e994b6dc3d0f08e1528f4b7e5a38c43e283595bdf5037c5,roadseg:nngla:136ded8769450f303380ccf355dc09447a64991dad53efcbf9bc4166ff1aff05,NG-RD-000141,END,SHARED_REFERENCE
roadconn:nngla:c25cfe7bd77c9ad1edd8ab6a5fea4db325e6faeeb515766e8df95ebc2c710b67,roadnode:nngla:cb5a6aa8e51c9b1b0a0f437a066c73c14db2078230caea398bba89c365a7671d,roadseg:nngla:ffc8f4ed8afe56210953243ea2b9713ad1f8782df23f3fedeecab6561cbe88a2,NG-RD-000142,START,SHARED_REFERENCE
roadconn:nngla:dd1222503512a128c3980de16ca237b62e71562caa0d2a709644df240a7c9cec,roadnode:nngla:f49cec5d3658dfd0129bd391eed386e7d911135fb65bca5d47c1fed4ea23626b,roadseg:nngla:ffc8f4ed8afe56210953243ea2b9713ad1f8782df23f3fedeecab6561cbe88a2,NG-RD-000142,END,SHARED_REFERENCE
roadconn:nngla:ce12fde8a9204d56b55a855243e88ce434552893d618edfcfbb6e59880297438,roadnode:nngla:5e59ddf84bf7811359509d8b91ab3e09777a36f6a30270ae6e379025742ba1a7,roadseg:nngla:bf7976616e58c9f59f039c891e2352c186e9dcee14969774d844c20bfe13e007,NG-RD-000143,START,SHARED_REFERENCE
roadconn:nngla:d9b83d468dd1a9939c3d6670e1a6cc14cd960c139b81471b4b9a72c5e3c0fa32,roadnode:nngla:b2db786febde990d3f6422179a0be994ca345fb8daa9c62a9ff3999d69e8321e,roadseg:nngla:bf7976616e58c9f59f039c891e2352c186e9dcee14969774d844c20bfe13e007,NG-RD-000143,END,SHARED_REFERENCE
roadconn:nngla:5034722a749312dc49725782c4ef319f86e1134c598d35b37a10dbb1e6891a51,roadnode:nngla:3cb435ee74ccce715c74186d3557d06c667442a79a66b3b296d5260565e72fa1,roadseg:nngla:a030222f6856b53af35d113387654f3be83560aca8cad9d50409e4b1745f208c,NG-RD-000144,START,SHARED_REFERENCE
roadconn:nngla:8319bf5ff93d2e393ec4e0d9b13d96a8865ef60ebb19a723bf87aa07328f9c93,roadnode:nngla:bd8ad67809b47a3383d6488f43eba70488a11ac894d5b0a8964b48930fbe9981,roadseg:nngla:a030222f6856b53af35d113387654f3be83560aca8cad9d50409e4b1745f208c,NG-RD-000144,END,SHARED_REFERENCE
roadconn:nngla:7ba8545f66695a452b056fe0f52eddb7c1a1ce34ec4d89db34447d789197f91e,roadnode:nngla:a75034673e32d6082cd920737593c85540454819e113113d7bf143ac328b2cfb,roadseg:nngla:0b51b5ac38a7c1a6f73d0dbc54d6e31a69e42e6474bc3b7b9aaaeea57cfed39a,NG-RD-000145,START,SHARED_REFERENCE
roadconn:nngla:7d946e1127de97a82220464f836af30c4424afcb9cba2d9611f1e470c2889297,roadnode:nngla:87965aa71ffdc7f50dabe3ac6cf2cf8710fd9413e6ff4d3a7b2dc5399e50f527,roadseg:nngla:0b51b5ac38a7c1a6f73d0dbc54d6e31a69e42e6474bc3b7b9aaaeea57cfed39a,NG-RD-000145,END,SHARED_REFERENCE
roadconn:nngla:18bc282ccf3ded84441e0953cdf909ce50f3ff7639e4d3f93b84585e1134a204,roadnode:nngla:6d02bfa0cc60b3bb2e9a2aeb3fd983014c6e27a8d29a6dd481ee9298676cf786,roadseg:nngla:dbd08732618c6bd0f2bbe63e44bd925999a6fd7cae697b9a77c26601bfae333f,NG-RD-000146,START,SHARED_REFERENCE
roadconn:nngla:51e87fa8bec5b891db7b5885d7a85bfc9f3f186ffc007cb607be58fc9889dbd9,roadnode:nngla:82d06b9b5e7bc5dcd7d0a27a179f828c51e259113a893723937d164344418ba3,roadseg:nngla:dbd08732618c6bd0f2bbe63e44bd925999a6fd7cae697b9a77c26601bfae333f,NG-RD-000146,END,SHARED_REFERENCE
roadconn:nngla:a1b701ab11c35079176af800ee2e542e4219ee34617de9f22ad5a94b8e346c58,roadnode:nngla:c7d395edbf2cd02578d7555662e4c6324802a8f0f576390c837f5d255a407655,roadseg:nngla:42cee41f852ba4b5ac79478cec3a7e6692c186443c5c5cec4ffa0d3bbf38d1d5,NG-RD-000147,START,SHARED_REFERENCE
roadconn:nngla:9a6a432485a3f8459470cc974d19463fe156c449cb3ad5fbad4684437a4071d8,roadnode:nngla:b310750cb3b8a1332efeacfde90faeb19eecfe71f2c6d6f531fa1c594ebb2419,roadseg:nngla:42cee41f852ba4b5ac79478cec3a7e6692c186443c5c5cec4ffa0d3bbf38d1d5,NG-RD-000147,END,SHARED_REFERENCE
roadconn:nngla:a6bb5adbce7540ebac8293a4b61e7cba449ac62e5ebebe9cab274d91d51d1cdf,roadnode:nngla:9c9d9053ff1de0b4119e34c956c0d19b8bf43e14511343dc932a2aceae540634,roadseg:nngla:8acf408b0f7e6e559228b9a5d8e3e8ff3f09464038114953e1461ac8e26bba91,NG-RD-000148,START,SHARED_REFERENCE
roadconn:nngla:d092e18c2fbedb991c95785b2ebe234b168beb093dd107425bc7d71233f9c61e,roadnode:nngla:5e59ddf84bf7811359509d8b91ab3e09777a36f6a30270ae6e379025742ba1a7,roadseg:nngla:8acf408b0f7e6e559228b9a5d8e3e8ff3f09464038114953e1461ac8e26bba91,NG-RD-000148,END,SHARED_REFERENCE
roadconn:nngla:ede2b421d1afc5811850792dc73e1e8db04f84eadc365bb1cd684e89d1e1b5b3,roadnode:nngla:6179448fcfcbece07d897857c8a03cd5e66a36c4aaf2cf2a63a5a9aa1f625f94,roadseg:nngla:bd9574472ec2862827429c226cb69af2fd8898d762ace00865e5bf4a5f14d1be,NG-RD-000149,START,SHARED_REFERENCE
roadconn:nngla:5e112404a3f59db66dca9aa8d54b38de8ec6f0a64272b231675cedced41e3086,roadnode:nngla:5e59ddf84bf7811359509d8b91ab3e09777a36f6a30270ae6e379025742ba1a7,roadseg:nngla:bd9574472ec2862827429c226cb69af2fd8898d762ace00865e5bf4a5f14d1be,NG-RD-000149,END,SHARED_REFERENCE
roadconn:nngla:5c6067b823370e5cebc88c7f5a044cbf08b0e49ca09f7f2c82bfa3b75463b5ce,roadnode:nngla:1a6f29d001a97c392ab116cfa2102add5dd9b65ea1eee18f614c9ea703762407,roadseg:nngla:959ebc06adc5e599d58745bbdd910eddde888f918fbc5a15a652b644b39ee2e9,NG-RD-000150,START,SHARED_REFERENCE
roadconn:nngla:d58d891d630da3268fb27f3ec4bc5b7cf8c739ce8d8c3c22c80a78d514c19809,roadnode:nngla:fb63f3f3d6b673616f2a5fe1b54001ee881e7cb543a8be327b374e885b94918f,roadseg:nngla:959ebc06adc5e599d58745bbdd910eddde888f918fbc5a15a652b644b39ee2e9,NG-RD-000150,END,SHARED_REFERENCE
roadconn:nngla:24bca7dbf56cf117e977393f7a239ee4434124659b34867cba8dc37a013ca8a3,roadnode:nngla:6d02bfa0cc60b3bb2e9a2aeb3fd983014c6e27a8d29a6dd481ee9298676cf786,roadseg:nngla:5f32425d025fae00f5325032af96996c16c7230fdef5d55909531dde95a8db64,NG-RD-000151,START,SHARED_REFERENCE
roadconn:nngla:8901e3f44894a072239855fccdda26afa8e7bac8e8941a4f0ffdab98f1f7a593,roadnode:nngla:0eb15770f657e3f2a41ebb4716ac0546d01fc0d8b4af7fe6a812fa553194dee7,roadseg:nngla:5f32425d025fae00f5325032af96996c16c7230fdef5d55909531dde95a8db64,NG-RD-000151,END,SHARED_REFERENCE
roadconn:nngla:b509dd094af2f3d647a9967a085681fb85571d1090c5b0b24a0ec67e0e905b0e,roadnode:nngla:ff3ef37c3590253cb2cb7f62fd8ceb975b6a0075f32a6f734cd5f8b514af7806,roadseg:nngla:8de3a9a59db372e561f8f0399fbd2e7e5a13e3cd4c4ff16b002e94fb0faa88ac,NG-RD-000152,START,SHARED_REFERENCE
roadconn:nngla:19a96cdfdcea00a674f997016f1d9069650e2c1ff000a235b2059cd69d7dc246,roadnode:nngla:43e35cfdd48b455364797fc99fdca703291d233856726554d35508bd222e471a,roadseg:nngla:8de3a9a59db372e561f8f0399fbd2e7e5a13e3cd4c4ff16b002e94fb0faa88ac,NG-RD-000152,END,SHARED_REFERENCE
roadconn:nngla:2c20a5c9d82ef16e6e364c76f47facceea5ba4b8f263e7e44a4634adbcc74e64,roadnode:nngla:e80343cfa6112310afc4fc3b5f8486dc915cbe530f7fb9e8c5404ff5b030f464,roadseg:nngla:f2064c13a6dadac8868e2a89d84ec2a8fc55bfef0ac0719611666223e4da29de,NG-RD-000153,START,SHARED_REFERENCE
roadconn:nngla:0a158515fde00fdc70d3e547d1c1989125df4acd6ee4ca5a5e0ccae295f69cb1,roadnode:nngla:cb5a6aa8e51c9b1b0a0f437a066c73c14db2078230caea398bba89c365a7671d,roadseg:nngla:f2064c13a6dadac8868e2a89d84ec2a8fc55bfef0ac0719611666223e4da29de,NG-RD-000153,END,SHARED_REFERENCE
roadconn:nngla:46c047ae604e5308e5aa96e3bb414ca9caa7eb308f4484213f69fd1d97c72790,roadnode:nngla:d6f29f15c5e9f305d9a03543daf64fcb44843199e3e3d81ea42ad5e6c7d56a87,roadseg:nngla:e06e8c6cdab1a31c66de0b4988f5163ee5530876156852a0622620489a17309d,NG-RD-000154,START,SHARED_REFERENCE
roadconn:nngla:fedc980ad452a1f31edc77b0715e24257f841d8e8519825d55ad7703dc895518,roadnode:nngla:713a5ba07dc14c0917a004182129ebd1b0ae714ea44d94c97ecb7bb5fd5fd629,roadseg:nngla:e06e8c6cdab1a31c66de0b4988f5163ee5530876156852a0622620489a17309d,NG-RD-000154,END,SHARED_REFERENCE
roadconn:nngla:70a47b8a5f8bb9a5199f566fd540fab75915b1b8e6fd1951937fead7b26d7603,roadnode:nngla:fac02d6c808c9647305257b4ef54956acb497e0b8ecc1d3187bce9bbfd53c4da,roadseg:nngla:beb60b98f5bfd9c0e6af4be8a6d8a4e815b4ad9478197aad5925f94c11f4da94,NG-RD-000155,START,SHARED_REFERENCE
roadconn:nngla:3ed2c357b778e4c0679aa7bcec562c34730a99bce7fa974c9b3c915928f67c0e,roadnode:nngla:1a6f29d001a97c392ab116cfa2102add5dd9b65ea1eee18f614c9ea703762407,roadseg:nngla:beb60b98f5bfd9c0e6af4be8a6d8a4e815b4ad9478197aad5925f94c11f4da94,NG-RD-000155,END,SHARED_REFERENCE
roadconn:nngla:060083e29aa154a90a0ff9c19b9abb76767eaaf3ecfa4a284fe5f569885e40a7,roadnode:nngla:c63247b738013d8aee2c4eb3d7da8c0fcc12b803733ea05728e72279f8824f75,roadseg:nngla:9958af0aa451a17e2e0b4c74adba0cb70ff863d9c7fd1cdc4d6518dc65185d3b,NG-RD-000156,START,SHARED_REFERENCE
roadconn:nngla:a4f4be0cdb1e7c15d7dc683b835deccec2dbaca1d0369a8d4b3084007383ab12,roadnode:nngla:b310750cb3b8a1332efeacfde90faeb19eecfe71f2c6d6f531fa1c594ebb2419,roadseg:nngla:9958af0aa451a17e2e0b4c74adba0cb70ff863d9c7fd1cdc4d6518dc65185d3b,NG-RD-000156,END,SHARED_REFERENCE
roadconn:nngla:a73552834d51f2bedf9eeb14c30e86b08f3ee79dc5d0040b0555648d28c8fdf2,roadnode:nngla:c23c2fb92cd02626c0c634442698c1f066271605302dea8665a4a564c7f91b3c,roadseg:nngla:857a748f4b1bba247ef9a70f68a3f6fa3953d412910299214975bafd6259a4b2,NG-RD-000157,START,SHARED_REFERENCE
roadconn:nngla:7c57a87a5c74b134c36a521659b3a9299ab5c7746044c41e65c3411f8abee194,roadnode:nngla:ba3182fe8a23ee7429ced244fa094823760d42a332979e97e0c2233d6fe84f8a,roadseg:nngla:857a748f4b1bba247ef9a70f68a3f6fa3953d412910299214975bafd6259a4b2,NG-RD-000157,END,SHARED_REFERENCE
roadconn:nngla:5708c1766bf8447ef46131b38052bb0683336425c67754959f12b1dd43189de0,roadnode:nngla:9c9d9053ff1de0b4119e34c956c0d19b8bf43e14511343dc932a2aceae540634,roadseg:nngla:de60b8594527a05dc1c4e62b53f237a502b38180bf6b0b343846c2e8ddb4889c,NG-RD-000158,START,SHARED_REFERENCE
roadconn:nngla:a987507977bfd3178adca66e3f9d34d8f00199c24d5313e47957f83914a5866c,roadnode:nngla:b2db786febde990d3f6422179a0be994ca345fb8daa9c62a9ff3999d69e8321e,roadseg:nngla:de60b8594527a05dc1c4e62b53f237a502b38180bf6b0b343846c2e8ddb4889c,NG-RD-000158,END,SHARED_REFERENCE
roadconn:nngla:e3c78ff87d863f903fa6dcfda7356df26e9f58a436ac6fe86a8e0f01d55dac89,roadnode:nngla:983e4d52877f1a20cdb34900ee07106ec80e10f48f74cdbc0e1b628106126aff,roadseg:nngla:884c3716d9b8cd8832f90e43ab5d3336d2936fa48fb49a682823631ccbb55a70,NG-RD-000159,START,SHARED_REFERENCE
roadconn:nngla:1188c6c1744aad6d0e17602aa0d73511852d13ac0d8201fd75d7f551868d0753,roadnode:nngla:e80343cfa6112310afc4fc3b5f8486dc915cbe530f7fb9e8c5404ff5b030f464,roadseg:nngla:884c3716d9b8cd8832f90e43ab5d3336d2936fa48fb49a682823631ccbb55a70,NG-RD-000159,END,SHARED_REFERENCE
roadconn:nngla:59d0add058407553f97630a70648ac7c359010c58f13541ce8e527848637e5b0,roadnode:nngla:b2db786febde990d3f6422179a0be994ca345fb8daa9c62a9ff3999d69e8321e,roadseg:nngla:4c45e62db63199fe7c85685f2f8d19515feaf1d7d4ccea6310a7c5531d479410,NG-RD-000160,START,SHARED_REFERENCE
roadconn:nngla:06debca619435b9b7ba1f28847f9e4c5e8ad1ef8449ba63cc70c185a56c73ce7,roadnode:nngla:c4d26e1e8f8301fd2744362b85b55d0360ab8cb06781ad251a693fdea3e166af,roadseg:nngla:4c45e62db63199fe7c85685f2f8d19515feaf1d7d4ccea6310a7c5531d479410,NG-RD-000160,END,SHARED_REFERENCE
roadconn:nngla:b13e414ebd67eb533db825ed5c125a505efea8d48bb9ddb9de0bf8dbd4939e9a,roadnode:nngla:c4d26e1e8f8301fd2744362b85b55d0360ab8cb06781ad251a693fdea3e166af,roadseg:nngla:708a1e0441f9b6fda42a112ea6951886c003a31d8630cf86d232a48d65da796a,NG-RD-000161,START,SHARED_REFERENCE
roadconn:nngla:0289267350c1fc1f2fde8cc2e71b4c4d7583a0d907d5db4ebb199ca703986b4a,roadnode:nngla:fb63f3f3d6b673616f2a5fe1b54001ee881e7cb543a8be327b374e885b94918f,roadseg:nngla:708a1e0441f9b6fda42a112ea6951886c003a31d8630cf86d232a48d65da796a,NG-RD-000161,END,SHARED_REFERENCE
roadconn:nngla:4445087945aa732d397c7942e323b3a42b79419a69be401fbe8f6d141a843e82,roadnode:nngla:983e4d52877f1a20cdb34900ee07106ec80e10f48f74cdbc0e1b628106126aff,roadseg:nngla:d5f6e30b11173567b689048bdb87968895aae4d4c623e03197cb5c3fc276527c,NG-RD-000162,START,SHARED_REFERENCE
roadconn:nngla:6e83e1619575eb62e6d28e591b7ebaaad021a3d54fb79c145f900f29e7e85591,roadnode:nngla:7c090e1e404fbad9ac5fd967b597554a9f156baf8e078d542054789eef8862b1,roadseg:nngla:d5f6e30b11173567b689048bdb87968895aae4d4c623e03197cb5c3fc276527c,NG-RD-000162,END,SHARED_REFERENCE
roadconn:nngla:77ecf9f538b8c0fbf78d31e36c5815f892fc7e58cec9b8f0fd86031c53d872a2,roadnode:nngla:76f67ab6b35328fad1628052ce32ae6851ec64fa4f35eaa9b5d847cdab29d5c2,roadseg:nngla:051aff279eb944525ca74f47c1b2788aad54db887f3aaf8e654309a2ab928724,NG-RD-000163,START,SHARED_REFERENCE
roadconn:nngla:859442fef8f18058c0b0c5413cc7050eac55ff5a324dad6595a8cfb189d3c755,roadnode:nngla:fac02d6c808c9647305257b4ef54956acb497e0b8ecc1d3187bce9bbfd53c4da,roadseg:nngla:051aff279eb944525ca74f47c1b2788aad54db887f3aaf8e654309a2ab928724,NG-RD-000163,END,SHARED_REFERENCE
roadconn:nngla:543f5b464c9ea5fdc058c8f7b4f3f99e7ef6f77991556fbdaaca50c19234bf73,roadnode:nngla:c23c2fb92cd02626c0c634442698c1f066271605302dea8665a4a564c7f91b3c,roadseg:nngla:8104c3aaffd05772f96fdc23981145560c10f151d4a309666ec47be0562ad389,NG-RD-000164,START,SHARED_REFERENCE
roadconn:nngla:ffb72cd0a409645eb4b334ff7b4299af672476fe61750a442c1939ca84dde5a7,roadnode:nngla:d6f29f15c5e9f305d9a03543daf64fcb44843199e3e3d81ea42ad5e6c7d56a87,roadseg:nngla:8104c3aaffd05772f96fdc23981145560c10f151d4a309666ec47be0562ad389,NG-RD-000164,END,SHARED_REFERENCE
roadconn:nngla:4415077e9cc30b9a1fc3c3194c9786830c016ec6ee5d2e180815b06cc3e50b60,roadnode:nngla:96985cbd7ada894edc765cd32f44e98c574d556b6a92ad17896c3abf3644f7db,roadseg:nngla:57fa12a79d64d8edebe498360c27d47724ed53cfe7f53dfa575ee19aded9f4ae,NG-RD-000165,START,SHARED_REFERENCE
roadconn:nngla:29f930eb1c79f447f3ab5327f49c5baf953a41b0c1198e895c4be399c429b789,roadnode:nngla:921066178be84ba69d9c9862811b3dad332556c3d80ce39c8f833cee5d95a745,roadseg:nngla:57fa12a79d64d8edebe498360c27d47724ed53cfe7f53dfa575ee19aded9f4ae,NG-RD-000165,END,SHARED_REFERENCE
roadconn:nngla:2fb5cf6b380fffac3d6a30bb72a12b9590fa5fb42f7e9a29b483b94b7b2767d7,roadnode:nngla:ff3ef37c3590253cb2cb7f62fd8ceb975b6a0075f32a6f734cd5f8b514af7806,roadseg:nngla:f7b612bf0fd83840170765c8412fa09659c1f9eb47a1394ee9f1e619bb8f56a3,NG-RD-000166,START,SHARED_REFERENCE
roadconn:nngla:0a1cbc932c024ca73247c7914fc45cdd8f19d8ef468fe0b0a4ff03f33e8c9ff8,roadnode:nngla:bbeac89b32f0074c37c195727538825e6696ea01ac56a5c03a00e5836d7cf391,roadseg:nngla:f7b612bf0fd83840170765c8412fa09659c1f9eb47a1394ee9f1e619bb8f56a3,NG-RD-000166,END,SHARED_REFERENCE
roadconn:nngla:096d319f1b5512ddc0b172a0a0ec2ec7ed4a3e25b4958c92e445317dd398f167,roadnode:nngla:f003ca9262bef64c0144d212645900a9ca9102b61eda69ff8a0453df0213fd82,roadseg:nngla:b9044e39615c4b8a4b76429648812bf835e6f42a57db71c694cc9af554b9357f,NG-RD-000167,START,SHARED_REFERENCE
roadconn:nngla:5f7fe7bb7e8ed162a9cf87b037b6b232bf4d586cee4db39e502aa5d0216af228,roadnode:nngla:bd8ad67809b47a3383d6488f43eba70488a11ac894d5b0a8964b48930fbe9981,roadseg:nngla:b9044e39615c4b8a4b76429648812bf835e6f42a57db71c694cc9af554b9357f,NG-RD-000167,END,SHARED_REFERENCE
