relationship_evidence_id,child_place_id,child_source_place_code,parent_place_id,parent_source_place_code,distance_m,parent_footprint_relation,relationship_basis,qualification_status,runtime_effect_scope,legal_containment_asserted
placerel:nngla:6896cd827f0f99485daffc2f8e78987fda0bd3fe65f72f64c3287692bba4dff9,NG-PLC-000246,NGP-000246,NG-PLC-000209,NGP-000209,5356.505,WITHIN,SOURCE_PARENT=NGP-000209;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:f0ae26f56b971a9de633ce997cbbeb4b716cbd3e1669a0824d4b82b9eabc4592,NG-PLC-000247,NGP-000247,NG-PLC-000210,NGP-000210,4999.982,WITHIN,SOURCE_PARENT=NGP-000210;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:e864d88119ea7bc48e23a7379529c205163e9477cabaf714861bf2c082b93a1b,NG-PLC-000248,NGP-000248,NG-PLC-000210,NGP-000210,9790.894,OUTSIDE,SOURCE_PARENT=NGP-000210;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:a16062a60b9e038627c123fbdefb8af688cc5d0e609574ec175b96c85dca11d7,NG-PLC-000249,NGP-000249,NG-PLC-000211,NGP-000211,5000.054,WITHIN,SOURCE_PARENT=NGP-000211;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:0e62e8059a9fb7733a2b79563e044ff149117695c42f0571bfd7b86c4b5d9d5b,NG-PLC-000250,NGP-000250,NG-PLC-000211,NGP-000211,5564.411,WITHIN,SOURCE_PARENT=NGP-000211;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:da2eaedb034fb6d72b53c651fc89586a534c9cf8510e9faccff7071b2dfcee44,NG-PLC-000251,NGP-000251,NG-PLC-000197,NGP-000197,4463.345,WITHIN,SOURCE_PARENT=NGP-000197;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:3e9913103b833f34f0a9729f7505297e0ae8953fbc904f80b62df59c532216bc,NG-PLC-000252,NGP-000252,NG-PLC-000200,NGP-000200,4237.145,WITHIN,SOURCE_PARENT=NGP-000200;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:00345ca27ee5ffd661d0908c4af8729db1d754922d2aa1cc90f1577abd85f370,NG-PLC-000253,NGP-000253,NG-PLC-000203,NGP-000203,5148.783,WITHIN,SOURCE_PARENT=NGP-000203;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:eec599ef00a43f4490ddb3d423f1b4dde2306aa54688adfa6d0898e4e73c05db,NG-PLC-000254,NGP-000254,NG-PLC-000206,NGP-000206,3630.454,WITHIN,SOURCE_PARENT=NGP-000206;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:79a9962a017f913470f665f6f2cdf39561c3f845048c2fb215bf22d7ae5b6dc0,NG-PLC-000255,NGP-000255,NG-PLC-000209,NGP-000209,5437.504,WITHIN,SOURCE_PARENT=NGP-000209;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:28bc61edf3793a9846da4b72f22099bbf14fdf1917c1c404e261b1c903a8b3b4,NG-PLC-000256,NGP-000256,NG-PLC-000173,NGP-000173,17075.946,WITHIN,SOURCE_PARENT=NGP-000173;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:6aa195a208ded9ed5bbf01a3befb41b2f28afd9e32f9add6688b135c560c1962,NG-PLC-000257,NGP-000257,NG-PLC-000175,NGP-000175,19495.048,OUTSIDE,SOURCE_PARENT=NGP-000175;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:ba42858b95ec3c384a3b94c7d4fc6150b4679f8b476ce9a0ffb66c1120ffb630,NG-PLC-000262,NGP-000262,NG-PLC-000258,NGP-000258,9777.219,WITHIN,SOURCE_PARENT=NGP-000258;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:948d616decc937c1132b6d1b6d7ff2e281ec54c3f64a259bbeffd5aed90fc9cb,NG-PLC-000263,NGP-000263,NG-PLC-000258,NGP-000258,2999.975,WITHIN,SOURCE_PARENT=NGP-000258;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:d1936f5b088c81f17a5a19c0e16a4eee8ba580bdfbce9c298e9387d806c40623,NG-PLC-000264,NGP-000264,NG-PLC-000258,NGP-000258,3000.014,WITHIN,SOURCE_PARENT=NGP-000258;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:0c705c0ad98b0dcc978bd9dfdbc287184a37eb5ca48e3503701f27911dc1c0c1,NG-PLC-000265,NGP-000265,NG-PLC-000258,NGP-000258,2999.964,WITHIN,SOURCE_PARENT=NGP-000258;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:e29d34eb1d85c7618c720bf0b52c89955bc557bff8b9cd77622cee62e0b86f32,NG-PLC-000266,NGP-000266,NG-PLC-000258,NGP-000258,3381.723,WITHIN,SOURCE_PARENT=NGP-000258;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:aee333e9c6b73368c2678eb583d1289932668ad9b3f0c0c6def5a1c15b34b0eb,NG-PLC-000267,NGP-000267,NG-PLC-000258,NGP-000258,9759.685,WITHIN,SOURCE_PARENT=NGP-000258;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:b5b30aa7d05282395e01f4696c39d1bc156e8e201e2344e5fe1ca1414e773c9f,NG-PLC-000268,NGP-000268,NG-PLC-000258,NGP-000258,6813.001,WITHIN,SOURCE_PARENT=NGP-000258;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:b76342f26e2d23120eb7a384f5fe51678f6c18ac4475727d0ef3680f6b7873b0,NG-PLC-000269,NGP-000269,NG-PLC-000258,NGP-000258,4367.024,WITHIN,SOURCE_PARENT=NGP-000258;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:5571f45725d8df8e1a3228042710175a5546f6746f269f4a2add835a2d986bdd,NG-PLC-000270,NGP-000270,NG-PLC-000258,NGP-000258,13242.307,WITHIN,SOURCE_PARENT=NGP-000258;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:ef4136b3e7f8609f1a1138af203da22652f00620cb5eca40e333c2eb4bcc007f,NG-PLC-000271,NGP-000271,NG-PLC-000258,NGP-000258,24742.446,OUTSIDE,SOURCE_PARENT=NGP-000258;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:fb0e6e946efc1ab89de9156dfa9cd3ecc2aaf712fe1c0a766b6c57c3b2b20d8b,NG-PLC-000272,NGP-000272,NG-PLC-000258,NGP-000258,18877.040,OUTSIDE,SOURCE_PARENT=NGP-000258;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:56b02e27052870008d2c9683ea0919a54952cbe6c41f729e71777cccf00fe1a2,NG-PLC-000273,NGP-000273,NG-PLC-000258,NGP-000258,21887.462,OUTSIDE,SOURCE_PARENT=NGP-000258;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:c7858f096f5ecea0d1b25d0cabe96a709366fb844c2aad0f20321d23dbcb037a,NG-PLC-000274,NGP-000274,NG-PLC-000258,NGP-000258,24464.425,OUTSIDE,SOURCE_PARENT=NGP-000258;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:e31b02eb538c7779de0a1ac26173f60128ca5e0ddfc7e1320ed00d857707f0e6,NG-PLC-000275,NGP-000275,NG-PLC-000258,NGP-000258,21090.246,OUTSIDE,SOURCE_PARENT=NGP-000258;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:6d07def14811c409a2da8557446187416071456aa986480fc8c051e1d229a45e,NG-PLC-000276,NGP-000276,NG-PLC-000258,NGP-000258,9999.957,WITHIN,SOURCE_PARENT=NGP-000258;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:7f6be27f15f63b3bbe1388729ffbc8b34aa294c6255a9e8bf12fe5e98d4d5e81,NG-PLC-000277,NGP-000277,NG-PLC-000258,NGP-000258,9999.958,WITHIN,SOURCE_PARENT=NGP-000258;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:3a72a102280eb9e0f455f09a96f8ed15581a44f9358b252ae5907814d8d3c0d9,NG-PLC-000278,NGP-000278,NG-PLC-000258,NGP-000258,19812.771,OUTSIDE,SOURCE_PARENT=NGP-000258;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:33a09c6de3dfce97c2bd5ebf127e4bfce3f0c04d4bccb1609515d1a92b2b15f5,NG-PLC-000279,NGP-000279,NG-PLC-000258,NGP-000258,23052.193,OUTSIDE,SOURCE_PARENT=NGP-000258;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:b70e963a9a732a270eb229ede11034ee3e62b42d4101077c52d2789e7e616d96,NG-PLC-000280,NGP-000280,NG-PLC-000258,NGP-000258,21385.963,OUTSIDE,SOURCE_PARENT=NGP-000258;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:cdd33e17811bf0d90f68d91959c8f55e47b894a6331732c78f6f24259d425401,NG-PLC-000281,NGP-000281,NG-PLC-000258,NGP-000258,19701.749,OUTSIDE,SOURCE_PARENT=NGP-000258;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:beb2e04dab9cee21e4b263f38bfabe3d32050500d9abb8e35bf6cb6d03fbaa59,NG-PLC-000282,NGP-000282,NG-PLC-000259,NGP-000259,49006.921,OUTSIDE,SOURCE_PARENT=NGP-000259;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:6c0406be1edbabf93a2174e185986fa13515dadf06951c9b1ded02f7b6a75122,NG-PLC-000283,NGP-000283,NG-PLC-000259,NGP-000259,43377.457,OUTSIDE,SOURCE_PARENT=NGP-000259;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:e8a2d27a9f887d77e48cf2a889a11b7914d7de9a16c0303f5efe8347e3b8547d,NG-PLC-000284,NGP-000284,NG-PLC-000259,NGP-000259,42431.913,OUTSIDE,SOURCE_PARENT=NGP-000259;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:08ed2613f32f84ab8f090e53f4e5c13592b69604e3b088c248db1b1620f5dea3,NG-PLC-000285,NGP-000285,NG-PLC-000259,NGP-000259,28231.819,OUTSIDE,SOURCE_PARENT=NGP-000259;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:556615944bf52bc773f7cc47453e11c797a0b3d96811e375a0df2626277e1a51,NG-PLC-000286,NGP-000286,NG-PLC-000259,NGP-000259,29044.949,OUTSIDE,SOURCE_PARENT=NGP-000259;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:9b958b3f5eb8dc1a50faa1e2cefab503084497b83187b50c5b85865e41e5dfcb,NG-PLC-000287,NGP-000287,NG-PLC-000260,NGP-000260,42015.394,OUTSIDE,SOURCE_PARENT=NGP-000260;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:a25a1ae4b841cca5b3f758c8abc942ece7bfc107d093e1092f582c0e58e8132a,NG-PLC-000288,NGP-000288,NG-PLC-000260,NGP-000260,25943.285,OUTSIDE,SOURCE_PARENT=NGP-000260;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:f919b975e5be87998e8b185cd5cc487cebeb94ca3eb5708eabe7d012fd2a1d73,NG-PLC-000289,NGP-000289,NG-PLC-000260,NGP-000260,25000.002,OUTSIDE,SOURCE_PARENT=NGP-000260;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:2291fa1ee731a90aa71e46ee8b68d5b229ef2a3f214b89c0e3e31e1684cc5051,NG-PLC-000290,NGP-000290,NG-PLC-000260,NGP-000260,38182.865,OUTSIDE,SOURCE_PARENT=NGP-000260;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:4d1db9ea3a7eea4f114724cbbcd2364d0d690b02a98907e760c63836136a220a,NG-PLC-000291,NGP-000291,NG-PLC-000260,NGP-000260,28976.834,OUTSIDE,SOURCE_PARENT=NGP-000260;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:19cb4642ea0f07da2809df4b0414726f804eccb6aaf09f3c06dd06741308ccaa,NG-PLC-000292,NGP-000292,NG-PLC-000261,NGP-000261,25000.049,OUTSIDE,SOURCE_PARENT=NGP-000261;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:05bad4119aafd664b3430faf535c3063ccf0005ade9ccc17305be4ae1e200d54,NG-PLC-000293,NGP-000293,NG-PLC-000261,NGP-000261,26048.040,OUTSIDE,SOURCE_PARENT=NGP-000261;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:b0c5254aedf7036c17f224558aadc9bcf01ad25919c32799448e6be3f645ee8c,NG-PLC-000294,NGP-000294,NG-PLC-000261,NGP-000261,46543.566,OUTSIDE,SOURCE_PARENT=NGP-000261;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:028e244f07373c1a6b483967205718c43e8680c9270f731003df42145a115c4a,NG-PLC-000295,NGP-000295,NG-PLC-000261,NGP-000261,49227.179,OUTSIDE,SOURCE_PARENT=NGP-000261;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:5331dd4f66c1229eb72587f47d17e3ba93662e01a9f32e69d1ad3bd95e2aac3f,NG-PLC-000296,NGP-000296,NG-PLC-000261,NGP-000261,45813.505,OUTSIDE,SOURCE_PARENT=NGP-000261;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:22f7ad9af4d3744d3309af3481681b8b6492993d8a33759c0aa30a2a2536de8d,NG-PLC-000297,NGP-000297,NG-PLC-000259,NGP-000259,20202.758,OUTSIDE,SOURCE_PARENT=NGP-000259;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:da630fd5c4f3a4acfbdf041b601ef7b4d1dedd64467b52bff4ed92664b1fce4f,NG-PLC-000298,NGP-000298,NG-PLC-000259,NGP-000259,29062.259,OUTSIDE,SOURCE_PARENT=NGP-000259;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:5e42c2cd5b9da1d5f8344006b238003894797ea99473b6d3f06f93228390eaa2,NG-PLC-000299,NGP-000299,NG-PLC-000259,NGP-000259,20350.321,OUTSIDE,SOURCE_PARENT=NGP-000259;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:f31a0ffc116724375aa8383dcace13f4dc618f5516f9f58603a98b36db4da36d,NG-PLC-000300,NGP-000300,NG-PLC-000260,NGP-000260,19437.312,OUTSIDE,SOURCE_PARENT=NGP-000260;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:1881ad3369bc9e0b18e899e3739497cecc1303eb207f2758f63129f001da727b,NG-PLC-000301,NGP-000301,NG-PLC-000260,NGP-000260,17197.405,OUTSIDE,SOURCE_PARENT=NGP-000260;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:23d6059eef6ef2dca5e6f423e42c1aad4c897e95a55a67fb3a531db5607719e0,NG-PLC-000302,NGP-000302,NG-PLC-000260,NGP-000260,16496.292,OUTSIDE,SOURCE_PARENT=NGP-000260;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:949c27b6120bded1145eafba311575a8d7cf43c255a5f8ac34ee79ae6e500db9,NG-PLC-000303,NGP-000303,NG-PLC-000261,NGP-000261,18219.357,OUTSIDE,SOURCE_PARENT=NGP-000261;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:edf2c344d82c90071a7c57c827e9d4e1caa66b75546b95c3ea9714fdb87bef53,NG-PLC-000304,NGP-000304,NG-PLC-000261,NGP-000261,12792.657,OUTSIDE,SOURCE_PARENT=NGP-000261;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:77ec661ed28eb8e95718b5b1f38eb27c5008db2e100f29a2a0951ac51a9a5c90,NG-PLC-000305,NGP-000305,NG-PLC-000261,NGP-000261,14662.383,OUTSIDE,SOURCE_PARENT=NGP-000261;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:7d8d78342ae85d80b416af828dcd89c6b5fa164bf79eeb2533f134e0706ace51,NG-PLC-000306,NGP-000306,NG-PLC-000282,NGP-000282,16019.784,OUTSIDE,SOURCE_PARENT=NGP-000282;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:f471868f043b57182d95cdae8457ce5b064139dc7a4f69668ba81fc1229c538f,NG-PLC-000307,NGP-000307,NG-PLC-000282,NGP-000282,4999.947,WITHIN,SOURCE_PARENT=NGP-000282;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:ca12100e3099ea74f4ed439bc2e89cb822162710a377ffb385145955a48d4e31,NG-PLC-000308,NGP-000308,NG-PLC-000283,NGP-000283,5000.026,WITHIN,SOURCE_PARENT=NGP-000283;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:3a4a95f4f9f179003ce121658dbc4492f24a26a08c165f34e3c90c22993287a1,NG-PLC-000309,NGP-000309,NG-PLC-000283,NGP-000283,5702.707,WITHIN,SOURCE_PARENT=NGP-000283;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:6767891e57b3ad5cbdae1eacd5df8928e25af724e8fd61344d591dca74e103ab,NG-PLC-000310,NGP-000310,NG-PLC-000284,NGP-000284,9069.807,OUTSIDE,SOURCE_PARENT=NGP-000284;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:578f3cf502db6ce752e2bceaa1cd6d0212b717817eb70f0d007e8abd1944ef51,NG-PLC-000311,NGP-000311,NG-PLC-000284,NGP-000284,14625.447,OUTSIDE,SOURCE_PARENT=NGP-000284;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:014ba23ef0d3b909c2a612a1b1907708253c556669c144ca83e1a4b0d9aa83bf,NG-PLC-000312,NGP-000312,NG-PLC-000285,NGP-000285,4999.971,WITHIN,SOURCE_PARENT=NGP-000285;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:10676be94d68dc559ada9c0505ca0954a94ad3d499362c4e95098804a536a739,NG-PLC-000313,NGP-000313,NG-PLC-000285,NGP-000285,15677.651,OUTSIDE,SOURCE_PARENT=NGP-000285;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:6f70faf46d0e850a0d9d175c3a03a35f8b8687d35802d5eca9df0226b9a12ec0,NG-PLC-000314,NGP-000314,NG-PLC-000286,NGP-000286,15515.873,OUTSIDE,SOURCE_PARENT=NGP-000286;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:d019228e6c40c9e9bc0a7ece7581a8ca68aec5e4de522ae4772b08f04f323001,NG-PLC-000315,NGP-000315,NG-PLC-000286,NGP-000286,11082.980,OUTSIDE,SOURCE_PARENT=NGP-000286;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:2a676197a5bb86fa9d9f3b0fe4af0595e658d2361bc912ca0c37a18757830034,NG-PLC-000316,NGP-000316,NG-PLC-000287,NGP-000287,14025.465,OUTSIDE,SOURCE_PARENT=NGP-000287;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
