spatial_cell_id,spatial_point_id,centre_longitude,centre_latitude,nominal_west_longitude,nominal_east_longitude,nominal_south_latitude,nominal_north_latitude,nominal_spacing_degrees,major_grid_id,sovereign_part_id,reference_role,geometry_authority,feature_construction_allowed,derivation_basis,runtime_effect_scope
NG-SCELL-000375,NG-SPT-000375,32.62,-2.047467,32.41,32.83,-2.257467,-1.837467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000376,NG-SPT-000376,33.04,-2.047467,32.83,33.25,-2.257467,-1.837467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000377,NG-SPT-000377,33.46,-2.047467,33.25,33.67,-2.257467,-1.837467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000378,NG-SPT-000378,33.88,-2.047467,33.67,34.09,-2.257467,-1.837467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000379,NG-SPT-000379,34.3,-2.047467,34.09,34.51,-2.257467,-1.837467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000380,NG-SPT-000380,34.72,-2.047467,34.51,34.93,-2.257467,-1.837467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000381,NG-SPT-000381,35.14,-2.047467,34.93,35.35,-2.257467,-1.837467,0.42,NG-MGRID-03-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000382,NG-SPT-000382,35.56,-2.047467,35.35,35.77,-2.257467,-1.837467,0.42,NG-MGRID-03-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000383,NG-SPT-000383,35.98,-2.047467,35.77,36.19,-2.257467,-1.837467,0.42,NG-MGRID-03-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000384,NG-SPT-000384,36.4,-2.047467,36.19,36.61,-2.257467,-1.837467,0.42,NG-MGRID-03-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000385,NG-SPT-000385,36.82,-2.047467,36.61,37.03,-2.257467,-1.837467,0.42,NG-MGRID-03-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000386,NG-SPT-000386,37.24,-2.047467,37.03,37.45,-2.257467,-1.837467,0.42,NG-MGRID-03-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000387,NG-SPT-000387,37.66,-2.047467,37.45,37.87,-2.257467,-1.837467,0.42,NG-MGRID-03-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000388,NG-SPT-000388,38.08,-2.047467,37.87,38.29,-2.257467,-1.837467,0.42,NG-MGRID-03-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000389,NG-SPT-000389,38.5,-2.047467,38.29,38.71,-2.257467,-1.837467,0.42,NG-MGRID-03-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000390,NG-SPT-000390,38.92,-2.047467,38.71,39.13,-2.257467,-1.837467,0.42,NG-MGRID-03-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000391,NG-SPT-000391,39.34,-2.047467,39.13,39.55,-2.257467,-1.837467,0.42,NG-MGRID-03-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000392,NG-SPT-000392,39.76,-2.047467,39.55,39.97,-2.257467,-1.837467,0.42,NG-MGRID-03-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000393,NG-SPT-000393,40.18,-2.047467,39.97,40.39,-2.257467,-1.837467,0.42,NG-MGRID-03-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000394,NG-SPT-000394,40.6,-2.047467,40.39,40.81,-2.257467,-1.837467,0.42,NG-MGRID-03-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000395,NG-SPT-000395,41.02,-2.047467,40.81,41.23,-2.257467,-1.837467,0.42,NG-MGRID-03-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000396,NG-SPT-000396,41.44,-2.047467,41.23,41.65,-2.257467,-1.837467,0.42,NG-MGRID-03-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000397,NG-SPT-000397,41.86,-2.047467,41.65,42.07,-2.257467,-1.837467,0.42,NG-MGRID-03-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000398,NG-SPT-000398,42.28,-2.047467,42.07,42.49,-2.257467,-1.837467,0.42,NG-MGRID-03-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000399,NG-SPT-000399,42.7,-2.047467,42.49,42.91,-2.257467,-1.837467,0.42,NG-MGRID-03-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000400,NG-SPT-000400,43.12,-2.047467,42.91,43.33,-2.257467,-1.837467,0.42,NG-MGRID-03-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000401,NG-SPT-000401,43.54,-2.047467,43.33,43.75,-2.257467,-1.837467,0.42,NG-MGRID-03-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000402,NG-SPT-000402,29.26,-1.627467,29.05,29.47,-1.837467,-1.417467,0.42,NG-MGRID-03-01,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000403,NG-SPT-000403,29.68,-1.627467,29.47,29.89,-1.837467,-1.417467,0.42,NG-MGRID-03-01,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000404,NG-SPT-000404,30.1,-1.627467,29.89,30.31,-1.837467,-1.417467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000405,NG-SPT-000405,30.52,-1.627467,30.31,30.73,-1.837467,-1.417467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000406,NG-SPT-000406,30.94,-1.627467,30.73,31.15,-1.837467,-1.417467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000407,NG-SPT-000407,31.36,-1.627467,31.15,31.57,-1.837467,-1.417467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000408,NG-SPT-000408,31.78,-1.627467,31.57,31.99,-1.837467,-1.417467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000409,NG-SPT-000409,32.2,-1.627467,31.99,32.41,-1.837467,-1.417467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000410,NG-SPT-000410,32.62,-1.627467,32.41,32.83,-1.837467,-1.417467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000411,NG-SPT-000411,33.04,-1.627467,32.83,33.25,-1.837467,-1.417467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000412,NG-SPT-000412,33.46,-1.627467,33.25,33.67,-1.837467,-1.417467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000413,NG-SPT-000413,33.88,-1.627467,33.67,34.09,-1.837467,-1.417467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000414,NG-SPT-000414,34.3,-1.627467,34.09,34.51,-1.837467,-1.417467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000415,NG-SPT-000415,34.72,-1.627467,34.51,34.93,-1.837467,-1.417467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000416,NG-SPT-000416,35.14,-1.627467,34.93,35.35,-1.837467,-1.417467,0.42,NG-MGRID-03-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000417,NG-SPT-000417,35.56,-1.627467,35.35,35.77,-1.837467,-1.417467,0.42,NG-MGRID-03-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000418,NG-SPT-000418,35.98,-1.627467,35.77,36.19,-1.837467,-1.417467,0.42,NG-MGRID-03-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000419,NG-SPT-000419,36.4,-1.627467,36.19,36.61,-1.837467,-1.417467,0.42,NG-MGRID-03-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000420,NG-SPT-000420,36.82,-1.627467,36.61,37.03,-1.837467,-1.417467,0.42,NG-MGRID-03-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000421,NG-SPT-000421,37.24,-1.627467,37.03,37.45,-1.837467,-1.417467,0.42,NG-MGRID-03-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000422,NG-SPT-000422,37.66,-1.627467,37.45,37.87,-1.837467,-1.417467,0.42,NG-MGRID-03-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000423,NG-SPT-000423,38.08,-1.627467,37.87,38.29,-1.837467,-1.417467,0.42,NG-MGRID-03-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000424,NG-SPT-000424,38.5,-1.627467,38.29,38.71,-1.837467,-1.417467,0.42,NG-MGRID-03-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000425,NG-SPT-000425,38.92,-1.627467,38.71,39.13,-1.837467,-1.417467,0.42,NG-MGRID-03-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000426,NG-SPT-000426,39.34,-1.627467,39.13,39.55,-1.837467,-1.417467,0.42,NG-MGRID-03-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000427,NG-SPT-000427,39.76,-1.627467,39.55,39.97,-1.837467,-1.417467,0.42,NG-MGRID-03-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000428,NG-SPT-000428,40.18,-1.627467,39.97,40.39,-1.837467,-1.417467,0.42,NG-MGRID-03-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000429,NG-SPT-000429,40.6,-1.627467,40.39,40.81,-1.837467,-1.417467,0.42,NG-MGRID-03-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000430,NG-SPT-000430,41.02,-1.627467,40.81,41.23,-1.837467,-1.417467,0.42,NG-MGRID-03-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000431,NG-SPT-000431,41.44,-1.627467,41.23,41.65,-1.837467,-1.417467,0.42,NG-MGRID-03-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000432,NG-SPT-000432,41.86,-1.627467,41.65,42.07,-1.837467,-1.417467,0.42,NG-MGRID-03-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000433,NG-SPT-000433,42.28,-1.627467,42.07,42.49,-1.837467,-1.417467,0.42,NG-MGRID-03-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000434,NG-SPT-000434,42.7,-1.627467,42.49,42.91,-1.837467,-1.417467,0.42,NG-MGRID-03-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000435,NG-SPT-000435,43.12,-1.627467,42.91,43.33,-1.837467,-1.417467,0.42,NG-MGRID-03-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000436,NG-SPT-000436,44.38,-1.627467,44.17,44.59,-1.837467,-1.417467,0.42,NG-MGRID-03-04,NG-SOV-PART-000004,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000437,NG-SPT-000437,29.26,-1.207467,29.05,29.47,-1.417467,-0.997467,0.42,NG-MGRID-03-01,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000438,NG-SPT-000438,29.68,-1.207467,29.47,29.89,-1.417467,-0.997467,0.42,NG-MGRID-03-01,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000439,NG-SPT-000439,30.1,-1.207467,29.89,30.31,-1.417467,-0.997467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000440,NG-SPT-000440,30.52,-1.207467,30.31,30.73,-1.417467,-0.997467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000441,NG-SPT-000441,30.94,-1.207467,30.73,31.15,-1.417467,-0.997467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000442,NG-SPT-000442,31.36,-1.207467,31.15,31.57,-1.417467,-0.997467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000443,NG-SPT-000443,31.78,-1.207467,31.57,31.99,-1.417467,-0.997467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000444,NG-SPT-000444,32.2,-1.207467,31.99,32.41,-1.417467,-0.997467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000445,NG-SPT-000445,32.62,-1.207467,32.41,32.83,-1.417467,-0.997467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000446,NG-SPT-000446,33.04,-1.207467,32.83,33.25,-1.417467,-0.997467,0.42,NG-MGRID-03-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
