source_place_code,place_id,place_type_code,region_code,reference_point_status,reference_sovereign_part_id,supporting_spatial_point_id,footprint_status,footprint_candidate_id,point_only_reason,parent_spatial_evidence_status,parent_footprint_relation,sovereign_containment_status,geometry_identity_separation_status,administrative_legal_boundary_status,publication_status,overall_qualification_status
NGP-000397,NG-PLC-000397,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000528,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000398,NG-PLC-000398,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000493,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000399,NG-PLC-000399,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000493,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000400,NG-PLC-000400,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000459,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000401,NG-PLC-000401,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000459,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000402,NG-PLC-000402,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000493,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000403,NG-PLC-000403,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000494,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000404,NG-PLC-000404,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000492,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000405,NG-PLC-000405,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000492,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000406,NG-PLC-000406,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000491,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000407,NG-PLC-000407,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000526,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000408,NG-PLC-000408,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000491,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000409,NG-PLC-000409,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000491,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000410,NG-PLC-000410,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000457,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000411,NG-PLC-000411,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000457,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000412,NG-PLC-000412,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000456,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000413,NG-PLC-000413,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000457,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000414,NG-PLC-000414,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000493,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000415,NG-PLC-000415,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000493,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000416,NG-PLC-000416,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000459,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000417,NG-PLC-000417,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000459,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000418,NG-PLC-000418,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000528,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000419,NG-PLC-000419,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000528,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000420,NG-PLC-000420,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000458,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000421,NG-PLC-000421,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000459,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000422,NG-PLC-000422,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000492,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000423,NG-PLC-000423,VILLAGE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000492,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000424,NG-PLC-000424,MARKET_CENTRE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000460,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000425,NG-PLC-000425,MARKET_CENTRE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000459,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000426,NG-PLC-000426,MARKET_CENTRE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000491,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000427,NG-PLC-000427,MARKET_CENTRE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000457,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000428,NG-PLC-000428,MARKET_CENTRE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000528,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000429,NG-PLC-000429,INDUSTRIAL_ZONE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000458,PASS,placefootprint:nngla:970705772d4bdfcac5fb7ce8520298939d6598cbbadf421dbe9ba6f170e7a20e,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000430,NG-PLC-000430,INDUSTRIAL_ZONE,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000492,PASS,placefootprint:nngla:4282b5f5311b42e3d60d7a59fbb281e3935bdf596a49c94d721ff5b3a34942a4,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000431,NG-PLC-000431,RESORT_SETTLEMENT,NGR-05,PASS,NG-SOV-PART-000001,NG-SPT-000459,PASS,placefootprint:nngla:2b1b41a1a23138a2103d016e52611364cc92e35614d93aa884712f8504fc0504,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000432,NG-PLC-000432,CITY,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000103,PASS,placefootprint:nngla:32b472bf8e30642e9f51803407c7106f7776d1ce688b730b6019321186f4dfb4,,NOT_APPLICABLE_ROOT,,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000433,NG-PLC-000433,MUNICIPALITY,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000075,PASS,placefootprint:nngla:43cd2783f072e29b0b8feaa76f68c117fdc73ac5085048e31b49704538dedb85,,NOT_APPLICABLE_ROOT,,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000434,NG-PLC-000434,MUNICIPALITY,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000102,PASS,placefootprint:nngla:25b62ff5aa8d4af0497b9d273bbc5aa7d9c0c7032b7789f6b23cfe8c85821328,,NOT_APPLICABLE_ROOT,,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000435,NG-PLC-000435,MUNICIPALITY,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000075,PASS,placefootprint:nngla:33d2ae4b59a8535bdbb6e8de58255c88913036eb883c9a81e05dea81073f88f9,,NOT_APPLICABLE_ROOT,,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000436,NG-PLC-000436,CITY_DISTRICT,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000103,PASS,placefootprint:nngla:2151b04a012d52a0b88435b1f78aedc7d9f28f76934449467958b7466a8142a8,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000437,NG-PLC-000437,CITY_DISTRICT,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000103,PASS,placefootprint:nngla:c7f91b9af13d66b8bc0afbb7c8fbb0d34a02f532f07cc66c0d0d3fa967b47b63,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000438,NG-PLC-000438,CITY_DISTRICT,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000103,PASS,placefootprint:nngla:06d1ed223fde25bec2604e18ab196ad3ab9786481ba0b1f75ab0c00bf3e5fb56,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000439,NG-PLC-000439,CITY_DISTRICT,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000103,PASS,placefootprint:nngla:8a14c1fc84743a4c3c2d7c7aee74758ec53ddd854d170f31ee79d87c6088bd69,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000440,NG-PLC-000440,CITY_DISTRICT,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000103,PASS,placefootprint:nngla:7466b8c69fd3487c693e655f0033dab0391e804eb9865557c092ebc6ecdfaf9c,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000441,NG-PLC-000441,CITY_DISTRICT,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000103,PASS,placefootprint:nngla:f26c0c83bf05df94c07348a502ac63209c263153332c5f730f02334478296420,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000442,NG-PLC-000442,CITY_DISTRICT,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000103,PASS,placefootprint:nngla:6c25615cb587b2cde38d91c56dddb693817ba77c53fecc819caf0ede96c34210,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000443,NG-PLC-000443,CITY_DISTRICT,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000103,PASS,placefootprint:nngla:63583be141d25d9723cb5bb0a1a0a8acad30faedb25b9ac6f936c5934894cab7,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000444,NG-PLC-000444,SUBURB,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000103,PASS,placefootprint:nngla:786c7dd943cc768408c03d2128646f589d8375a3a2d336397a5cd5c3f3cc38b3,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000445,NG-PLC-000445,SUBURB,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000103,PASS,placefootprint:nngla:4352041839e124b57dfd1888b6eeae9cf95ea3a851b0a76b976ad86e3544e77a,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000446,NG-PLC-000446,SUBURB,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000103,PASS,placefootprint:nngla:6926ec3d18b7ee551fd6dd35cc4c88cbfff0c4b900d70e2401b02f1099148fb4,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000447,NG-PLC-000447,SUBURB,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000104,PASS,placefootprint:nngla:825cf8943d6b882715307aed7d454fbb7a6f9b50f0acdbf2c7ebf84cdfdbe75e,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000448,NG-PLC-000448,SUBURB,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000103,PASS,placefootprint:nngla:56c441fd2a40528684ecefebb265c8dfe1f5b2410a0ae0c34d8791056b696480,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000449,NG-PLC-000449,SUBURB,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000103,PASS,placefootprint:nngla:396b6e9e20865c6835b9f2df0cbf677f592ba696ecc27da53665f99c1094f259,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000450,NG-PLC-000450,SUBURB,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000103,PASS,placefootprint:nngla:f0d9060c2dda7d5f8e53de1e917be48ed9c9935fb0848b266b9de55a9f1c773c,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000451,NG-PLC-000451,SUBURB,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000103,PASS,placefootprint:nngla:33f9b5113ba27899f440d176c276f66fb17fda38c828203a6f53e16d36a4a18b,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000452,NG-PLC-000452,SUBURB,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000074,PASS,placefootprint:nngla:150b4a2b533daaed92a2e584e8532cf464d8589e3709efe5d40373ccf3a0a572,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000453,NG-PLC-000453,SUBURB,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000103,PASS,placefootprint:nngla:13c91d798fbb8ade61025f888729b64698925f5f1cf27abf6842ef75e83ef00a,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000454,NG-PLC-000454,SUBURB,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000103,PASS,placefootprint:nngla:59469f45a2aecfe5a2f2005253c0fe8de470bf0ae26126eda41e3abe106b41ff,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000455,NG-PLC-000455,SUBURB,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000103,PASS,placefootprint:nngla:717691c4a9036bb0bd7f0c84884afa2a96c369c89e008c3ee58b973afe65449e,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000456,NG-PLC-000456,TOWN,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000049,PASS,placefootprint:nngla:51c2ec54edd89639acbec2f17cf8b65e4963be3ebb8a22935f960e8ac103abc5,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000457,NG-PLC-000457,TOWN,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000074,PASS,placefootprint:nngla:7eb41b2cd864df9211f2f60e42f657d798be3e19941357512262690e365af87b,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000458,NG-PLC-000458,TOWN,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000049,PASS,placefootprint:nngla:8a15fcc787d4bcbfa4ef26d25e5147ab28915087e4f3c18c2496828c6ece0367,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000459,NG-PLC-000459,TOWN,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000074,PASS,placefootprint:nngla:47717186f0dd0d26a8b34048ca3bb0463a772c062fe9a2d3993a39bdf859f5c0,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000460,NG-PLC-000460,TOWN,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000075,PASS,placefootprint:nngla:bcc8859f7846ea2be30689ab484530508e8871a8e79500442c5c3212f31176f1,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000461,NG-PLC-000461,TOWN,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000103,PASS,placefootprint:nngla:d9efb1cc282a135efc1ef4d649e5b7c22343a3f85bb89e2e3904751476ec0547,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000462,NG-PLC-000462,TOWN,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000101,PASS,placefootprint:nngla:5b1bda7e71b215756e875ca83366883e4e1f53a1f73d5c470bfee3fe621dac67,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000463,NG-PLC-000463,TOWN,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000102,PASS,placefootprint:nngla:d177f648ef2b8104353430078d66528d904523f5bb7bf5bdd1ebeef98d233c10,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000464,NG-PLC-000464,TOWN,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000133,PASS,placefootprint:nngla:7b5be2718ac3b9073cbb49918a76dae36f38d84d7e833144c4fc9f467ead5c06,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000465,NG-PLC-000465,TOWN,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000134,PASS,placefootprint:nngla:8429de5f243d1b65d7e59a436c84c1d1ef154251d68ef0c80bddd2956a65854c,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000466,NG-PLC-000466,TOWN,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000105,PASS,placefootprint:nngla:b67ed51db2489a3b878fb1e1f5fe1911dd78d96e20e6e451e77e4ed9b9944c4d,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000467,NG-PLC-000467,TOWN,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000075,PASS,placefootprint:nngla:053698b45bfc4d9e953a33bc78fab211db4702b2a6fc1c1341ce24ae8bc97754,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000468,NG-PLC-000468,TOWN,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000075,PASS,placefootprint:nngla:2d28ce9aa68fc0a5270fa9a0ee46a91008d308174865b5bfd5c2dcedfaf64acd,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000469,NG-PLC-000469,TOWN,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000076,PASS,placefootprint:nngla:c1c183935973847e9cc4f50a339e5f69c6bc082e06b6cf101f6a27cfdfcb560c,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000470,NG-PLC-000470,TOWN,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000074,PASS,placefootprint:nngla:b9af3bd8229500ae939f3b3235dbfbb668f92d3a2946e98259c7b544337a4590,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000471,NG-PLC-000471,TOWNSHIP,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000048,PASS,placefootprint:nngla:adf3b433fd164f29bb5b971f2371b1baecbbeae824db92cac18c1b07edbcd22f,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000472,NG-PLC-000472,TOWNSHIP,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000048,PASS,placefootprint:nngla:1f0a14ed2b3d0c01927a49b50b395a1aa5c2633ddd62a64549db58f1599d61ef,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000473,NG-PLC-000473,TOWNSHIP,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000048,PASS,placefootprint:nngla:ad4d3c11004532df79eb8ef39e991e4cb5214a49cc411f6cf02282292df61fa1,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000474,NG-PLC-000474,TOWNSHIP,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000102,PASS,placefootprint:nngla:d4d35449c474ee14918cdc064e11d791f3a6e4191889d0f890a4ee333039d013,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000475,NG-PLC-000475,TOWNSHIP,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000133,PASS,placefootprint:nngla:a2453b95409eec5b347c80f4885e603f4cfb3c80e3bcddf3e1389afc77697d60,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
