coordinate_occurrence_id,source_file_id,source_record_id,parent_object_type,parent_object_id,geometry_role,ring_id,vertex_sequence,source_longitude_text,source_latitude_text,source_longitude_numeric,source_latitude_numeric,crs_source_code,source_version
coordocc:nngla:5a6a529fcb3040179b1e55cdc631339911c0285b17da3c1185ca431f21f4ba84,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000429,REFERENCE_CENTRE,,,40.6,-1.627467,40.6,-1.627467,UNDECLARED_IN_ROW,1
coordocc:nngla:f8e851adfd591eae4de55d8ace7df378b7796b5df2c5669f5ee190e219b11f6d,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000430,REFERENCE_CENTRE,,,41.02,-1.627467,41.02,-1.627467,UNDECLARED_IN_ROW,1
coordocc:nngla:a9353b5588d38f92a96fc5681712fc5a8468251eb6b273a9555e84fe43eff336,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000431,REFERENCE_CENTRE,,,41.44,-1.627467,41.44,-1.627467,UNDECLARED_IN_ROW,1
coordocc:nngla:357540c669e4728681cd7f07a1242bd65417164cbad307b1b2a6a7650fe573e6,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000432,REFERENCE_CENTRE,,,41.86,-1.627467,41.86,-1.627467,UNDECLARED_IN_ROW,1
coordocc:nngla:f6dc0d597549d02807e811d16ad24631ed294170a992abc3826f95470aa447af,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000433,REFERENCE_CENTRE,,,42.28,-1.627467,42.28,-1.627467,UNDECLARED_IN_ROW,1
coordocc:nngla:fb7c876a34c7b42e8165485d2d3c2c1e3d680554649b2b3be8f45dd0ff0dd865,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000434,REFERENCE_CENTRE,,,42.7,-1.627467,42.7,-1.627467,UNDECLARED_IN_ROW,1
coordocc:nngla:e5e3457dcf337661743a73a94320ed3994c951b1278052293f2ec9d0f97450b7,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000435,REFERENCE_CENTRE,,,43.12,-1.627467,43.12,-1.627467,UNDECLARED_IN_ROW,1
coordocc:nngla:d01e027bafbb56e07ae4774b2405bfb9bd846302cc69b3da08223613d79ec0a9,NG-SPFILE-006,NG-SOV-PART-000004,SPATIAL_CELL,NG-SCELL-000436,REFERENCE_CENTRE,,,44.38,-1.627467,44.38,-1.627467,UNDECLARED_IN_ROW,1
coordocc:nngla:6a395b619dd0278f44cf5e95737b538d06f0ea18d7604e2ae92364b80daad30c,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000437,REFERENCE_CENTRE,,,29.26,-1.207467,29.26,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:75590e9555231dff9589e28d8af587fd512bc16e778c0eddf54c4f406026d5e4,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000438,REFERENCE_CENTRE,,,29.68,-1.207467,29.68,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:d485d8c25e1a236a94b1ed47ce6ac3eaae36477fd3ca75f42de4635192d2bb3f,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000439,REFERENCE_CENTRE,,,30.1,-1.207467,30.1,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:ee591f521155cb98e0958a69b0c05eaa4151f25eaf9bb647a660705f80a2a827,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000440,REFERENCE_CENTRE,,,30.52,-1.207467,30.52,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:584ce354f826065786bfceea3b554e7db765a1be71d6473a28fd4beda951587b,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000441,REFERENCE_CENTRE,,,30.94,-1.207467,30.94,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:edddc964d79260c45b708008fbe1518f44f0efd9d584457ba516713d9dbfc5eb,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000442,REFERENCE_CENTRE,,,31.36,-1.207467,31.36,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:a4397388c222b9c075af503718f42a56f2f8d3f91f72de2681662a76da6a9ba3,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000443,REFERENCE_CENTRE,,,31.78,-1.207467,31.78,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:4bb41b5b0a61e8f9a3b5bbdf5f4a657bd6b12e8eaad13c50c5ca61a4eaeaccbd,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000444,REFERENCE_CENTRE,,,32.2,-1.207467,32.2,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:ab3866dd15cf60e9f3077a066c7eed264e25a97faec9fa310b65a2997dce2bb9,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000445,REFERENCE_CENTRE,,,32.62,-1.207467,32.62,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:1bdf263740cc5254d9f5104a0cf5af88cd7beacc362aa696e010fc9366f0858c,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000446,REFERENCE_CENTRE,,,33.04,-1.207467,33.04,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:ea186f8fe421fd1599e3d2b119793dd017c83f0ff935154c64d2324e2aa07a99,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000447,REFERENCE_CENTRE,,,33.46,-1.207467,33.46,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:8a74509c389df9ef99c31ab0354f283bc1689b328fa3122fccc2803c6123dd9e,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000448,REFERENCE_CENTRE,,,33.88,-1.207467,33.88,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:1b50ed085decfcf1b491e9f9285c271ad3c1a6ce18d716f20234923eac6c64ad,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000449,REFERENCE_CENTRE,,,34.3,-1.207467,34.3,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:a7165b3cb012d696f914451794efca6c09c1bec54abb87e21dd97049c67a78b0,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000450,REFERENCE_CENTRE,,,34.72,-1.207467,34.72,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:e2dc8a165bd5368273d7eb7a0de9dcadd721ea7f4a32a6411db3d921e5b70106,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000451,REFERENCE_CENTRE,,,35.14,-1.207467,35.14,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:fb1118de2a6a5f9d869988a8da221536c0cc4ede02b3737c6d08ea786d9ba296,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000452,REFERENCE_CENTRE,,,35.56,-1.207467,35.56,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:570eca13afba4110ef9c5c5742b5f7f4430cd1c01b8153b081eb218a8fe27e70,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000453,REFERENCE_CENTRE,,,35.98,-1.207467,35.98,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:807d8118ab88f1a34d03bcf9f0b0161c5ca23c58b195cfd3c469ee01ea54a671,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000454,REFERENCE_CENTRE,,,36.4,-1.207467,36.4,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:75502e8aeabe9f68b43b6a580084388147633ec324804482ed8d4c7509f6a0fb,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000455,REFERENCE_CENTRE,,,36.82,-1.207467,36.82,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:db70e16844b001d631f315d712b2065d1d3fbaa93145f9c27527904f72a1344b,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000456,REFERENCE_CENTRE,,,37.24,-1.207467,37.24,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:f5ece90f5faa4fe36f6a2bea6e2a10d7f0cd7af98adb1b0874adc00a808a2bc8,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000457,REFERENCE_CENTRE,,,37.66,-1.207467,37.66,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:78a510ce9c672217e65cfd0b05e81d14bda81e71cf48541dac849510778fbc76,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000458,REFERENCE_CENTRE,,,38.08,-1.207467,38.08,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:e3f39d2d4589fbe45879e3271c4f08898bff7e8664fa804b568b02d2f5aec748,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000459,REFERENCE_CENTRE,,,38.5,-1.207467,38.5,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:fee556a1a9219db26733b6bf909fa8a1bbbdebdc844874ba114bfaa164c540e2,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000460,REFERENCE_CENTRE,,,38.92,-1.207467,38.92,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:b4e4a7c66f3ade495cf7ccf1a7f5b568b0f19bffb5966709c07f7f82f03bd1ee,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000461,REFERENCE_CENTRE,,,39.34,-1.207467,39.34,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:0fe9ac2d016a3f6fb55cbca462eae4f25761ca25db64f61279b322b71fb7f00b,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000462,REFERENCE_CENTRE,,,39.76,-1.207467,39.76,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:9f80efee9dedbe28a379159da745698fb4227bcf1fa14800870848019283033c,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000463,REFERENCE_CENTRE,,,40.18,-1.207467,40.18,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:b3c956e46f524b41cd0d6bccef10dfaa7682aca307e80daf678fdb8abf29399e,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000464,REFERENCE_CENTRE,,,40.6,-1.207467,40.6,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:e08701e03eb4dc5006ddf6c366253fef55ec5a8878396145833fee76e22537ea,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000465,REFERENCE_CENTRE,,,41.02,-1.207467,41.02,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:52881453c8f0ca5fdd6c1b70652ada429a0b63d62fa2e4e56bafb5f9fc593d22,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000466,REFERENCE_CENTRE,,,41.44,-1.207467,41.44,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:49fed70bc207dcd123c7fa7baa06cf274806f083625859992df53a58c974114e,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000467,REFERENCE_CENTRE,,,41.86,-1.207467,41.86,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:aa534171594bf7c4aa1924cb545a1d5faa5a31afd7887e760c87e0d0f151c782,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000468,REFERENCE_CENTRE,,,42.28,-1.207467,42.28,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:77203cb19aa9b89a30746e814d90c1ca5f434452e1a34ce314d4bc6badde9a9c,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000469,REFERENCE_CENTRE,,,42.7,-1.207467,42.7,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:6b55d6828fc897d4ae5a8e5ed57d175a44f6f056640f430b00ff9313700a5fcd,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000470,REFERENCE_CENTRE,,,43.12,-1.207467,43.12,-1.207467,UNDECLARED_IN_ROW,1
coordocc:nngla:52102c2dff5cbc7f612b76a65f4a081d300aa511f2e32870f88e6d345a2a77f2,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000471,REFERENCE_CENTRE,,,29.26,-0.787467,29.26,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:3ae7efc23c065b3a2cac537632894baae54b602a714344161574d58986100c18,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000472,REFERENCE_CENTRE,,,29.68,-0.787467,29.68,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:1b7baf31b887dda3ac5375b3c660b14a47263a7b39df631d6ea254dcef1c8cad,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000473,REFERENCE_CENTRE,,,30.1,-0.787467,30.1,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:6d9d56cb48b2772417724139fb08ed34ba5da90eda59bd18792ae07c81cd6f35,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000474,REFERENCE_CENTRE,,,30.52,-0.787467,30.52,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:df137d51e804d75ab874dc4ef93de33d44ea472dec4aa83df50d7df593e46039,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000475,REFERENCE_CENTRE,,,30.94,-0.787467,30.94,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:913e4b83c3e747e06128c9196338bf984e534bbdf656965dbbdb2aabfd2a8bfd,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000476,REFERENCE_CENTRE,,,31.36,-0.787467,31.36,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:6939faaacfa4d7a3020e94f417d7d11bb49e56cfb9991b0262cd6c0132aa608c,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000477,REFERENCE_CENTRE,,,31.78,-0.787467,31.78,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:89371b39903b6664d437964dc35b361ae396675c893d1b36209191c0491738b5,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000478,REFERENCE_CENTRE,,,32.2,-0.787467,32.2,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:2b45fed56e8175ffc989118a802151587a2bdf884331a8c82be35c3b37f4b917,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000479,REFERENCE_CENTRE,,,32.62,-0.787467,32.62,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:9b4552d687c81066a778c0e0bdad440a1af014434aa473a349f308912e4ab12e,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000480,REFERENCE_CENTRE,,,33.04,-0.787467,33.04,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:23e5d8440935b6f3a3b4e3a455288f43e2b00083ea23d6bb3bffa54b74e3c6b6,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000481,REFERENCE_CENTRE,,,33.46,-0.787467,33.46,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:4fefb9fb9b475182f0eb49e4138aeed453433ff2183f0f8c8085c6b8c5f819d1,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000482,REFERENCE_CENTRE,,,33.88,-0.787467,33.88,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:3c478d2edb056d656b8bf10683aeab9f48c6a1ca7050f96fa55ac2c07453079b,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000483,REFERENCE_CENTRE,,,34.3,-0.787467,34.3,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:b919ad99966b76b1be7f137948374114a20b12625f9b7c5baa9ffefd77839c77,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000484,REFERENCE_CENTRE,,,34.72,-0.787467,34.72,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:8f4af2d216a4cc654da2e916ecfd01a5c82946ffd3f40745287d46a24be3f74b,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000485,REFERENCE_CENTRE,,,35.14,-0.787467,35.14,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:67b68791ff19b25823c8a73ed70ca0c83700e3cdaa2bb663ecce4f2553bafee4,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000486,REFERENCE_CENTRE,,,35.56,-0.787467,35.56,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:b07c2d8b185204cf4492cafbbf28a295a550c85c68fd84559fb369c82cfe08c1,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000487,REFERENCE_CENTRE,,,35.98,-0.787467,35.98,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:99d3edb9eab3e92790cf45612a10c164c0678ee63c897f949d15936684f48117,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000488,REFERENCE_CENTRE,,,36.4,-0.787467,36.4,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:ab441334946b8f47dbf212f40630234f46a8435bd885b4a6c58dc7bb41638928,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000489,REFERENCE_CENTRE,,,36.82,-0.787467,36.82,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:1593ab8e615564e9b67ecb13e80ec2a7bdf4b2f1dde758afcf77fb835778f241,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000490,REFERENCE_CENTRE,,,37.24,-0.787467,37.24,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:046e70b1203857c84bd1b2ae429b6393d0ecf827160ee9cf1a2efa1d3a2b3129,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000491,REFERENCE_CENTRE,,,37.66,-0.787467,37.66,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:bea8f141866edd49669abbb9bf8a71563f59fc793dc62ec45f64b58764f0e85e,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000492,REFERENCE_CENTRE,,,38.08,-0.787467,38.08,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:a6541427f4ff46a57ace89696fb2cdd5506b28d27f97bec771ee821a369970b6,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000493,REFERENCE_CENTRE,,,38.5,-0.787467,38.5,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:1037a0f42b1b8a7d134e221f780dd07bfb71a8414d1a32abe7a83d54ab9a3cee,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000494,REFERENCE_CENTRE,,,38.92,-0.787467,38.92,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:8c8622c765de1157b3f8649a3cf6935c2c038528ec7222a3b2d8c1d11ac2b481,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000495,REFERENCE_CENTRE,,,39.34,-0.787467,39.34,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:ae17d19f7f8e19684f3f641c24a10084c4cc99b485e3df0716c1aa80b8b55df3,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000496,REFERENCE_CENTRE,,,39.76,-0.787467,39.76,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:02805c9b7fe32b8e94ef34b8dd58315654feb30dfa8e0b1f07cbc3e34e1aa9a8,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000497,REFERENCE_CENTRE,,,40.18,-0.787467,40.18,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:b974e74b919baa66a481b7d4d126b8ef41812448a84dcd165d0c29a3b0af35a6,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000498,REFERENCE_CENTRE,,,40.6,-0.787467,40.6,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:cd4855ca3d7a2afd9ffbea817507dbc6a04bd1b53f528451d6760e50c777dcec,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000499,REFERENCE_CENTRE,,,41.02,-0.787467,41.02,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:09a1588095358ff591c426ccdf5ca99af0514e1259ea9853129b60289a24ab5e,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000500,REFERENCE_CENTRE,,,41.44,-0.787467,41.44,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:42c6f2d937021726c5d8c12bfcea8e90d5a9d91c9011b546d02197d6c27e0c2e,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000501,REFERENCE_CENTRE,,,41.86,-0.787467,41.86,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:d9a8a991cbdac52849b88b9f3accdf2699591ab77ae7992b77ecbd1d2c72963d,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000502,REFERENCE_CENTRE,,,42.28,-0.787467,42.28,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:888580b462c96012369210b4b2fb63ff7f323223ee978f4a07ce4d619d780cfb,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000503,REFERENCE_CENTRE,,,42.7,-0.787467,42.7,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:9b1616651e32717478b3ab36303d91ff61b974ba4cb8a5b3f1ede79adde7db53,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000504,REFERENCE_CENTRE,,,43.12,-0.787467,43.12,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:b2b266f96edbd17add51cbd0cc538573ee121d4033a9521f12812dbc9d5e2d98,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000505,REFERENCE_CENTRE,,,43.54,-0.787467,43.54,-0.787467,UNDECLARED_IN_ROW,1
coordocc:nngla:5f2aaa6ebbb0b9b78624390642bc9674af564cef3a0c9fae1dd09dbd00436413,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000506,REFERENCE_CENTRE,,,29.26,-0.367467,29.26,-0.367467,UNDECLARED_IN_ROW,1
coordocc:nngla:98461ddd90670065aee04bec0bcf67a6acec46aafb6c8dd10e13332f88604d3c,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000507,REFERENCE_CENTRE,,,29.68,-0.367467,29.68,-0.367467,UNDECLARED_IN_ROW,1
coordocc:nngla:ba6a2b9dd481a4235e23cfb851a523d2bd8f287c276df3348caf95ef6496c3fe,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000508,REFERENCE_CENTRE,,,30.1,-0.367467,30.1,-0.367467,UNDECLARED_IN_ROW,1
coordocc:nngla:b7fa4ad9ce1d3ffb5b3b3e40533373f12393145b7ee6c08690305b1f85f0c644,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000509,REFERENCE_CENTRE,,,30.52,-0.367467,30.52,-0.367467,UNDECLARED_IN_ROW,1
coordocc:nngla:af0f031730eb6084f55d12e38dd305a8f9f5b572150d60e7436ebe5b8ef395a7,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000510,REFERENCE_CENTRE,,,30.94,-0.367467,30.94,-0.367467,UNDECLARED_IN_ROW,1
coordocc:nngla:41f898b97ed8169ded2d30e6342c9dd73fd8e7738963809591c82e6698786a73,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000511,REFERENCE_CENTRE,,,31.36,-0.367467,31.36,-0.367467,UNDECLARED_IN_ROW,1
coordocc:nngla:f4763e0ab727915825385c924d4d1f93651e74661e674100ee842ad08d8c3957,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000512,REFERENCE_CENTRE,,,31.78,-0.367467,31.78,-0.367467,UNDECLARED_IN_ROW,1
coordocc:nngla:9e116f90634a1b6918898c2f789682545805d91e946a5662ac0aa53ef399e411,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000513,REFERENCE_CENTRE,,,32.2,-0.367467,32.2,-0.367467,UNDECLARED_IN_ROW,1
coordocc:nngla:a46a165d22e4fc0a4c9eec95cb1c22b4bdcea9ab994e24944edc0af577479681,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000514,REFERENCE_CENTRE,,,32.62,-0.367467,32.62,-0.367467,UNDECLARED_IN_ROW,1
coordocc:nngla:0b9144c654b09fc621cc3411512059675dc03c378eea920832e77ca5204cbaee,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000515,REFERENCE_CENTRE,,,33.04,-0.367467,33.04,-0.367467,UNDECLARED_IN_ROW,1
coordocc:nngla:01901f707a2e2e5f8d76823757eb45ca5eec9f6477625b5f7dd58911f5ee5048,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000516,REFERENCE_CENTRE,,,33.46,-0.367467,33.46,-0.367467,UNDECLARED_IN_ROW,1
coordocc:nngla:8b3c9eb7ed7ca2a792c9a2dcfcaf9381ae426fe35db3289ba8ee00cab0922360,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000517,REFERENCE_CENTRE,,,33.88,-0.367467,33.88,-0.367467,UNDECLARED_IN_ROW,1
coordocc:nngla:5e875bc4633418704d5fa43fcba715438e943af75b028c0f1b94659555438680,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000518,REFERENCE_CENTRE,,,34.3,-0.367467,34.3,-0.367467,UNDECLARED_IN_ROW,1
coordocc:nngla:2f91c16d3862ccc36df14cfab3d6b12f19211f1786efc0cb9bf8b38dbc56b714,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000519,REFERENCE_CENTRE,,,34.72,-0.367467,34.72,-0.367467,UNDECLARED_IN_ROW,1
coordocc:nngla:3a7ae55cac838e290bdf12b1389722bda9a5144e87c226be99f122e211de5069,NG-SPFILE-006,NG-SOV-PART-000001,SPATIAL_CELL,NG-SCELL-000520,REFERENCE_CENTRE,,,35.14,-0.367467,35.14,-0.367467,UNDECLARED_IN_ROW,1
