road_segment_id,road_id,source_road_candidate_id,segment_sequence,segment_role,start_node_id,end_node_id,length_m,geometry_reservation_key,geometry_id,geometry_status,addressing_scope_eligible,runtime_effect_scope
roadseg:nngla:951312f77047cdb6c930e1d7a79459580509f06934474e30e43d2110467f0115,NG-RD-000253,NG-RD-CAND-000253,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:e9fc28835216f476f833d54fd23655612e42a4ea62bdd70c90f0b1b0679254f4,roadnode:nngla:6405da0161e745312c580b334af19fe8f804fde66b8228fe6e8fac85ca460f8e,48565.982,p006.7.11.12:road-alignment:NG-RD-000253,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:0f8e9934dee977520ebe5bd30e5f16001addad45a70ef77462a69b2b04b16753,NG-RD-000254,NG-RD-CAND-000254,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:2967ff4aad91a2431e07a24c32ca124dd5d771ca77629223a6cb50d8195466f2,roadnode:nngla:6405da0161e745312c580b334af19fe8f804fde66b8228fe6e8fac85ca460f8e,50312.574,p006.7.11.12:road-alignment:NG-RD-000254,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:9a48510118bb3537918110f968d8c6636515c2f5fe66827993e3f95432870780,NG-RD-000255,NG-RD-CAND-000255,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:6c8717fa687268d23074e211fef82271f9505d822a65fa940fb6e2b5aa2ce869,roadnode:nngla:01f9135df9f34eb3eb7149126f9ac0f8174c3bd322c9e31eea70aac647ec978e,55658.501,p006.7.11.12:road-alignment:NG-RD-000255,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:cfb8ed77ef91662bcdc150d8bf25fe1a1ce22ce714b9739515fb024dec4b11b4,NG-RD-000256,NG-RD-CAND-000256,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:412197d12925f9c96edf57e45145cb9de39935b7b0e3e2f36086654c36293c6c,roadnode:nngla:d58d193b6d920148a04702113a49ccbfb308e07d7f9f6289eba6abbf714fe629,67754.949,p006.7.11.12:road-alignment:NG-RD-000256,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:c3870db832fca6b1790288472711cb51b1a810354adec8eb5e3e5dc36ad7247e,NG-RD-000257,NG-RD-CAND-000257,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:412197d12925f9c96edf57e45145cb9de39935b7b0e3e2f36086654c36293c6c,roadnode:nngla:19683792257253e1cc99979a24cee159551372fc43681146ea6562582e768bfe,92017.802,p006.7.11.12:road-alignment:NG-RD-000257,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:d8eabe42e66a26a152ac91bd659bfbabfa5282cfd0e13e7b53285a4e3e884f00,NG-RD-000258,NG-RD-CAND-000258,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:c0ac3715f80d85dfdb77022be36ef411ba3247bf2a70f684765ac72d0829e359,roadnode:nngla:d9e390e5becf9e262067f137a9e922fd71b0b2f883920a9b95e2763d3430c4d2,1844.507,p006.7.11.12:road-alignment:NG-RD-000258,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:b358e1fcce0ca7b4a12d1b67f64d09934832407aa8530df69de0335048e89820,NG-RD-000259,NG-RD-CAND-000259,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:c4ddcca09fc71d0a5eb1d1f6d3903cd2abfc2b4f9b72c1065282114de3c29a41,roadnode:nngla:54e37d5ca2578877288d259967a531a116435d8e1f2ec79dcae3ea55d6bed0e4,2000.046,p006.7.11.12:road-alignment:NG-RD-000259,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:ef2d8175f00eda6cc52388fad84614237da3c3e9bc461be670144eae286954f3,NG-RD-000260,NG-RD-CAND-000260,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:d9e390e5becf9e262067f137a9e922fd71b0b2f883920a9b95e2763d3430c4d2,roadnode:nngla:116dad87f820f99437734ce2d58f832399e977bb2ac6c998502663e214489001,2970.197,p006.7.11.12:road-alignment:NG-RD-000260,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:d42ea2dbf1be9f98b6abdc1bc75f8772ed415357f1d1c825398ae3ac4426542c,NG-RD-000261,NG-RD-CAND-000261,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:0e7e5ac1ff41b0202ef61422d3be8f119f3085f95ab7df41a2ad176a2b61186f,roadnode:nngla:116dad87f820f99437734ce2d58f832399e977bb2ac6c998502663e214489001,2999.964,p006.7.11.12:road-alignment:NG-RD-000261,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:676e5edfc282124ccecc1ca6e63b7ec024013830011146dd517f15dd3b12797f,NG-RD-000262,NG-RD-CAND-000262,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:2c5063e8764cda54b289dc17d35f9339923c09959e9516bce4d34d6d145e9254,roadnode:nngla:0e7e5ac1ff41b0202ef61422d3be8f119f3085f95ab7df41a2ad176a2b61186f,3381.723,p006.7.11.12:road-alignment:NG-RD-000262,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:759cef8a06b3d86d72c290f1f7c33b58b08947ca15a68f139aea6ff5073e9943,NG-RD-000263,NG-RD-CAND-000263,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:bd4a41970124b1c9eee851a7266dc231897d6f8f94d62584280ae67f5c6e836e,roadnode:nngla:f9d6b383fef105e5c18a7548026ed71c8dcee66811fb1eec604b913e2abfd0ed,3667.282,p006.7.11.12:road-alignment:NG-RD-000263,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:cd3e36dbd662dc26abd19a5e07d00262e854e8a315063ab69d757259a8091f5c,NG-RD-000264,NG-RD-CAND-000264,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:27bd2376e6a87391a74a789eb14979054721ee4149489d0baa4bccde04646cef,roadnode:nngla:8f3b09042d60a89a348ed7d5f16e3bad52bc9ac86882df8897e84a8caabe1ee8,4056.822,p006.7.11.12:road-alignment:NG-RD-000264,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:dcf1423bb7a5facbf4caa07ecdfd7bcde4e54e1131407c189e1bd3a0797850ac,NG-RD-000265,NG-RD-CAND-000265,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:8aa13804b14c95506575a3cf73fc9bca2ae5df1556a2cf4ca301a703ecb44bdf,roadnode:nngla:39d4edb8b50f92c602e2df7d2d97bd8ee9bfe17c3ef9838b35ad5da77f5c12a9,4425.416,p006.7.11.12:road-alignment:NG-RD-000265,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:cb1c42804914ecfc12ec72ae22c8ae913308817f55c9cf90146e8e05bd4e236b,NG-RD-000266,NG-RD-CAND-000266,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:ed0c46600acb48f2cb7e9c45e5df1af9cb24228529807777f211a715fc81b7fd,roadnode:nngla:9bdc9f95a119e54652381d26540c491b6317901c222b3d4d8a447aa7370e2dc0,4674.818,p006.7.11.12:road-alignment:NG-RD-000266,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:07e2261c17126370847d7b7f631b67a4725d05b5c803d96678a847054d6c4326,NG-RD-000267,NG-RD-CAND-000267,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:2c5063e8764cda54b289dc17d35f9339923c09959e9516bce4d34d6d145e9254,roadnode:nngla:c0ac3715f80d85dfdb77022be36ef411ba3247bf2a70f684765ac72d0829e359,4816.598,p006.7.11.12:road-alignment:NG-RD-000267,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:c766ed1a364b83d2e4d0070a9634d4a8e4f4e4661f1e2b889c714f5fb687f597,NG-RD-000268,NG-RD-CAND-000268,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:e9b698b1f7ffd73b8e8f4e530fdfcc73335d2f150d8308a4deede0687058149b,roadnode:nngla:02b55ba8ad3cd0b088cb3b8f96b4f5fe65ffe2195ac24104bb239f8c6d2aea07,5000.026,p006.7.11.12:road-alignment:NG-RD-000268,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:48ff6204f72cf39c6ee5085060ed41193867f4f48ba3b66a08878630e3218176,NG-RD-000269,NG-RD-CAND-000269,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:0834b6bb328aa2a6138e9443afa03543d5e3a388eff2da8405e47fee2af270cf,roadnode:nngla:ed0c46600acb48f2cb7e9c45e5df1af9cb24228529807777f211a715fc81b7fd,5053.889,p006.7.11.12:road-alignment:NG-RD-000269,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:bf218b278d6794c98c1185389e7b7e6b3fa1e62f949f105f3e8588f2a6b3011b,NG-RD-000270,NG-RD-CAND-000270,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:98d814511353a8d6bb8d46d21a19aa49eaddc1595584d22cdf800b3d50eec80a,roadnode:nngla:9cb07796cbe2364385d9ca673c3f45295a31fbd8ce7d4bcd8f06e1707d078662,5367.868,p006.7.11.12:road-alignment:NG-RD-000270,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:a71110d5e2765528d141ac3b895dedcec8af490c53353996210156a31b1bf26e,NG-RD-000271,NG-RD-CAND-000271,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:b50cc10d12bbcbcc93dfa2e4823a83ba6e414d6ab6bf69ff0def710189cad71c,roadnode:nngla:588f32eda2321efd3ce83cca5ddd69dc08cd5b1ce7341c8b219277244b68cb75,5498.831,p006.7.11.12:road-alignment:NG-RD-000271,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:0d2642954f477454f833c8ee1a904ab66fdfac3362a6a6c6d249be92dc8dd14d,NG-RD-000272,NG-RD-CAND-000272,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:5eb4428762658d70e0fb61ca56dbb2578f85d92e1f4395d2edbdd5248d88e630,roadnode:nngla:aaab9bd0e99b1a2795daab2b059a98796279fe73ec72fd65b9db056fff850c8a,5666.304,p006.7.11.12:road-alignment:NG-RD-000272,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:1a62fcbed230676ccd112c722ecabae48524729fe50c47b1fde1b79b660078c8,NG-RD-000273,NG-RD-CAND-000273,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:27bd2376e6a87391a74a789eb14979054721ee4149489d0baa4bccde04646cef,roadnode:nngla:3f5a7b99cafae2516ff133531200867595635942355064f54624c684cdca6010,5940.004,p006.7.11.12:road-alignment:NG-RD-000273,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:0a4710f1d88cd8096cba7a1d59f1809cbe74ae3812e1324f46823c1ac9ebc798,NG-RD-000274,NG-RD-CAND-000274,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:c4ddcca09fc71d0a5eb1d1f6d3903cd2abfc2b4f9b72c1065282114de3c29a41,roadnode:nngla:726b2eefba3a9272feeccda2ad897de767c365964cf1c7853194f9bd12d6d539,6228.484,p006.7.11.12:road-alignment:NG-RD-000274,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:fd9f576a82cb968184be2b5a9c94e8a3171db6b604f35d391ac2c40855c3da39,NG-RD-000275,NG-RD-CAND-000275,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:f8662dc17538c2d0698a1bf32591e131232af753f9555ed55bbbbbbce4710cc3,roadnode:nngla:ed0c46600acb48f2cb7e9c45e5df1af9cb24228529807777f211a715fc81b7fd,6479.732,p006.7.11.12:road-alignment:NG-RD-000275,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:5fe79dfe9911845163933d3e6d5e90cef78545fc1c63e8e3a38a1c6169dfa808,NG-RD-000276,NG-RD-CAND-000276,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:dcc3964fb598611b1d15213d9e9938574d8f34bfc791630bc40d30af3bfab78d,roadnode:nngla:2c5063e8764cda54b289dc17d35f9339923c09959e9516bce4d34d6d145e9254,6668.497,p006.7.11.12:road-alignment:NG-RD-000276,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:2509cb1855a04af0c2d789c61b19d3690f4602527a1d3f84f71377c8ce62055b,NG-RD-000277,NG-RD-CAND-000277,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:116dad87f820f99437734ce2d58f832399e977bb2ac6c998502663e214489001,roadnode:nngla:c36c33125dc001a51ba516291b8c5a5a2c9359c8fdca0a3c9ec9ec7ecddd5b8c,6814.581,p006.7.11.12:road-alignment:NG-RD-000277,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:5d9f6fc35b72107bed16c7d320c599524d68074bfa66f0512e3492c169bd518b,NG-RD-000278,NG-RD-CAND-000278,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:362f9b67ac395db60115ccc546b4c3caf8a5766c4fac5b9880b58be9656af844,roadnode:nngla:ea9febe1872eff8477fea18702d2cc3999f2a0bf05e1bc5da69f76d4d3b0d1de,6940.787,p006.7.11.12:road-alignment:NG-RD-000278,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:dc6138887f5cb7bb1839a61e672f0f3c071b92a367de6f210adb2496f2956a42,NG-RD-000279,NG-RD-CAND-000279,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:017ab7c2f51775cb19050289ff75a38e0454701d8e60c7533b21d38593b6b456,roadnode:nngla:8df3447ab8344bbfd3f5aed4666059bac11c570751e063bd36e3a94acd9d1302,7150.299,p006.7.11.12:road-alignment:NG-RD-000279,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:b63b9c7bab97a5bf69359d8d527a031e9287b397edb77e22af116f37f3ebfe0e,NG-RD-000280,NG-RD-CAND-000280,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:8aa13804b14c95506575a3cf73fc9bca2ae5df1556a2cf4ca301a703ecb44bdf,roadnode:nngla:54e37d5ca2578877288d259967a531a116435d8e1f2ec79dcae3ea55d6bed0e4,7654.064,p006.7.11.12:road-alignment:NG-RD-000280,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:7c3406ebb4d4195dc9b63c9e2709f285c22e956bbfdbe41a2e84db5b60c446ec,NG-RD-000281,NG-RD-CAND-000281,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:7a1f96c7bbc680ed389129a21fc82a107e667b49e9e6135d1d16ac8ae86f2e67,roadnode:nngla:d3bb920f6561b07b8786297b5cd4040741a26accf7aabd2abb6ce07201c45e00,7947.548,p006.7.11.12:road-alignment:NG-RD-000281,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:e48dfb0ddff090d666cd801a985557fdbc73de865deef88add1654522e1733e4,NG-RD-000282,NG-RD-CAND-000282,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:8f3b09042d60a89a348ed7d5f16e3bad52bc9ac86882df8897e84a8caabe1ee8,roadnode:nngla:9cb07796cbe2364385d9ca673c3f45295a31fbd8ce7d4bcd8f06e1707d078662,8067.278,p006.7.11.12:road-alignment:NG-RD-000282,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:9c8895255878f31fded6cf7d82577e0da1407688e67c3309b4b78ef9025aaa76,NG-RD-000283,NG-RD-CAND-000283,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:14054924e33031e5ad9a23416cfd67f39cc7f5bddecf6b2ded69810c15da2f1b,roadnode:nngla:d00574edffcf1d3378751d99c7291974e7d4672ea0dbf093c92c2150092d3fb0,8164.637,p006.7.11.12:road-alignment:NG-RD-000283,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:a0c317b8c0fda6da86a4fdac775f0ca4349eaaea624003c16dfa8864c625f726,NG-RD-000284,NG-RD-CAND-000284,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:ea9febe1872eff8477fea18702d2cc3999f2a0bf05e1bc5da69f76d4d3b0d1de,roadnode:nngla:588f32eda2321efd3ce83cca5ddd69dc08cd5b1ce7341c8b219277244b68cb75,8216.536,p006.7.11.12:road-alignment:NG-RD-000284,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:a67befcf948d1f6b14efe55b99eb3b43a4af043eb2004f0fea24b444e6108fe4,NG-RD-000285,NG-RD-CAND-000285,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:d9e390e5becf9e262067f137a9e922fd71b0b2f883920a9b95e2763d3430c4d2,roadnode:nngla:c36c33125dc001a51ba516291b8c5a5a2c9359c8fdca0a3c9ec9ec7ecddd5b8c,8265.511,p006.7.11.12:road-alignment:NG-RD-000285,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:795cfbf9a8ec47bf1de4fcfdca90a427b30395a6e1731a3be3bb89c266ec1ca1,NG-RD-000286,NG-RD-CAND-000286,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:726b2eefba3a9272feeccda2ad897de767c365964cf1c7853194f9bd12d6d539,roadnode:nngla:2775d98ace2880909e16e3842d773ad2ca02a425bb93d1af35b2a82f2b2f9727,8565.462,p006.7.11.12:road-alignment:NG-RD-000286,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:581ed61b85ce867c887fb7abdb969847dfbfb01710271f04faae458b4a545bce,NG-RD-000287,NG-RD-CAND-000287,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:a13dff03f3d4e9b9a2f0083149c7021287f6c9b7f0d7bce096090d60350c0f2d,roadnode:nngla:2c5063e8764cda54b289dc17d35f9339923c09959e9516bce4d34d6d145e9254,8618.631,p006.7.11.12:road-alignment:NG-RD-000287,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:1ca464bf4556b7134463b8cd487e44af7bd25b6b91959c6050d0d61bc8fc85b5,NG-RD-000288,NG-RD-CAND-000288,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:7a1f96c7bbc680ed389129a21fc82a107e667b49e9e6135d1d16ac8ae86f2e67,roadnode:nngla:ebdae24a928cdbf4be0cc63e029cbc6b10d3a65df811c0715c1a275fa40928ac,8809.436,p006.7.11.12:road-alignment:NG-RD-000288,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:197bdfeea5eab33f6ceaa9e0d50c3a9a0152cbe9497f4b53df2b05e81ac0d609,NG-RD-000289,NG-RD-CAND-000289,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:c7d59e8f6e23e9c6d52efb3407a29dbf0fe2b860a982d18cb8191a015f5a715d,roadnode:nngla:9cb07796cbe2364385d9ca673c3f45295a31fbd8ce7d4bcd8f06e1707d078662,9069.807,p006.7.11.12:road-alignment:NG-RD-000289,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:35e8f1d68b95d582f264bbe32af2a95f77b8aec79c390851d21f372a72c9c251,NG-RD-000290,NG-RD-CAND-000290,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:39d4edb8b50f92c602e2df7d2d97bd8ee9bfe17c3ef9838b35ad5da77f5c12a9,roadnode:nngla:20320aa076ada8583e664aa1bddf8ca1a7cdbe78a3b0dd40d517201ae21551a6,9179.607,p006.7.11.12:road-alignment:NG-RD-000290,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:309e8ec6ae3c89312ac3b2b808416f5d14523b1ff7c36f0fe0510bcf1b6f9275,NG-RD-000291,NG-RD-CAND-000291,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:c0ac3715f80d85dfdb77022be36ef411ba3247bf2a70f684765ac72d0829e359,roadnode:nngla:c36c33125dc001a51ba516291b8c5a5a2c9359c8fdca0a3c9ec9ec7ecddd5b8c,9358.011,p006.7.11.12:road-alignment:NG-RD-000291,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:66be06a7ae643498263cd0e83ede99bdd21cac623d2b5e97f52ad34a151c8adf,NG-RD-000292,NG-RD-CAND-000292,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:ea37e896c8b19b46eab4bbdb35f08d82eed46867ade41c79ab0734a502ceabc7,roadnode:nngla:f1f110407cab8e8e445ff8c28afae73e5bee6a6824e00055857241d599ed2bb6,9586.420,p006.7.11.12:road-alignment:NG-RD-000292,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:ced07b0514c6052266f3c99961e37bf56be8028bdec1b10566f84563826f1d7a,NG-RD-000293,NG-RD-CAND-000293,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:d00574edffcf1d3378751d99c7291974e7d4672ea0dbf093c92c2150092d3fb0,roadnode:nngla:5ce8245617faa4b6a9846f1af7da11d68eaf61740c72cc7d579597b72ea13282,10041.753,p006.7.11.12:road-alignment:NG-RD-000293,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:30aa2ccc30551a31e4b039b0f4473433c25edc72493e136515450dbe0862bc2d,NG-RD-000294,NG-RD-CAND-000294,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:39d4edb8b50f92c602e2df7d2d97bd8ee9bfe17c3ef9838b35ad5da77f5c12a9,roadnode:nngla:54e37d5ca2578877288d259967a531a116435d8e1f2ec79dcae3ea55d6bed0e4,10385.609,p006.7.11.12:road-alignment:NG-RD-000294,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:030ce91d1e11dbee4bcf47e0cc1485d8bca7bf7bd66723281fb9eb7391ea3e25,NG-RD-000295,NG-RD-CAND-000295,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:0d5ba8ba180697fbf4aab202400840387d0bae23641a0c780a488dd54eb381cb,roadnode:nngla:e8366c89951f3efda296ada9fdebb129ceed674b1d777be1cc7ccd8ae628f175,10458.524,p006.7.11.12:road-alignment:NG-RD-000295,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:885e1dfb651febeba2afa868217fc113a1776fe265e316fd1f83d84a9a065178,NG-RD-000296,NG-RD-CAND-000296,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:9bdc9f95a119e54652381d26540c491b6317901c222b3d4d8a447aa7370e2dc0,roadnode:nngla:c36c33125dc001a51ba516291b8c5a5a2c9359c8fdca0a3c9ec9ec7ecddd5b8c,10924.141,p006.7.11.12:road-alignment:NG-RD-000296,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:80b8eec6889019dfe644ebd4700c08441245ebb07d3bb69ac232efc9722e4cd0,NG-RD-000297,NG-RD-CAND-000297,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:c2ddd4a338c6ea69d92e16a26ac93481f73b7e16e6f6a2e621c34518d2a54f00,roadnode:nngla:884e4c960acf67fa0464b11c4dead91931cfc9035dd9431b375dde6ed59344e6,11082.980,p006.7.11.12:road-alignment:NG-RD-000297,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:8d97a98c31d2fbd8a02d1581274391524458b8629869b7d6b59950700533518f,NG-RD-000298,NG-RD-CAND-000298,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:14c0e93dca440f73039c8e9f4eefa0be0a591775b053bd9f6010bd2fb2d8e6ad,roadnode:nngla:0834b6bb328aa2a6138e9443afa03543d5e3a388eff2da8405e47fee2af270cf,11281.394,p006.7.11.12:road-alignment:NG-RD-000298,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:04f4f8caac71cea55ea35612e49775c0fc398aafe4a270f5ea1dfe8ca82e6164,NG-RD-000299,NG-RD-CAND-000299,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:c36c33125dc001a51ba516291b8c5a5a2c9359c8fdca0a3c9ec9ec7ecddd5b8c,roadnode:nngla:f8cd432d7424e013bc1735750e4d9c0aa042de83c2b4b26851cbfee57d433c0f,11859.270,p006.7.11.12:road-alignment:NG-RD-000299,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:88accd2f3de32647e8333ea6333bd19e798013cebaed0104b891755022b457c5,NG-RD-000300,NG-RD-CAND-000300,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:0834b6bb328aa2a6138e9443afa03543d5e3a388eff2da8405e47fee2af270cf,roadnode:nngla:5a24c72507d719ec0a6563ddda9a83dbc33461ab36c7611cf53a56e37a7ff127,12056.805,p006.7.11.12:road-alignment:NG-RD-000300,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:0cee762b420d26da564051fdffb30bf87006d411964fccf50b8784102af9e78e,NG-RD-000301,NG-RD-CAND-000301,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:6784768a4c14480c3113d50d40019004fc0a3cab12073e553377de58bca1adac,roadnode:nngla:05b0bfbdaf81f3b3e4e0ed888e77f71e37a8c0149f9cd0a6192f6a3c16c921b1,12258.247,p006.7.11.12:road-alignment:NG-RD-000301,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:9ea5f140610581cd7ff54677ab55bf0e295f0e657d08910dff350c2ae467c178,NG-RD-000302,NG-RD-CAND-000302,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:6784768a4c14480c3113d50d40019004fc0a3cab12073e553377de58bca1adac,roadnode:nngla:0fc1574a1fcf4369b3f4b804f3b0accab14018714cbf73f3ef31a4a4639a494f,12592.140,p006.7.11.12:road-alignment:NG-RD-000302,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
